SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N,,Strain,Stress(Pascal),,%Strain,Stress(kPa),,,,Area(m^2)
Test1,1-Compress,0.000,4.005,-0,-0.002,,0,-25.4648,,0,-0.0254648,,,,7.85398e-5
Test1,1-Compress,0.033,4.004,0.001,-0.015,,0.000249688,-190.986,,0.0249688,-0.190986,,,,7.85398e-5
Test1,1-Compress,0.067,4,0.005,-0.002,,0.00124844,-25.4648,,0.124844,-0.0254648,,,,7.85398e-5
Test1,1-Compress,0.100,3.998,0.007,0.005,,0.00174782,63.662,,0.174782,0.063662,,,,7.85398e-5
Test1,1-Compress,0.133,3.996,0.009,0.005,,0.00224719,63.662,,0.224719,0.063662,,,,7.85398e-5
Test1,1-Compress,0.167,3.992,0.013,0.012,,0.00324594,152.789,,0.324594,0.152789,,,,7.85398e-5
Test1,1-Compress,0.200,3.99,0.015,0.012,,0.00374532,152.789,,0.374532,0.152789,,,,7.85398e-5
Test1,1-Compress,0.233,3.988,0.017,0.012,,0.00424469,152.789,,0.424469,0.152789,,,,7.85398e-5
Test1,1-Compress,0.267,3.984,0.021,0.005,,0.00524345,63.662,,0.524345,0.063662,,,,7.85398e-5
Test1,1-Compress,0.300,3.982,0.023,-0.002,,0.00574282,-25.4648,,0.574282,-0.0254648,,,,7.85398e-5
Test1,1-Compress,0.333,3.979,0.026,0.012,,0.00649189,152.789,,0.649189,0.152789,,,,7.85398e-5
Test1,1-Compress,0.367,3.977,0.028,0.012,,0.00699126,152.789,,0.699126,0.152789,,,,7.85398e-5
Test1,1-Compress,0.400,3.974,0.031,0.012,,0.00774032,152.789,,0.774032,0.152789,,,,7.85398e-5
Test1,1-Compress,0.433,3.972,0.033,-0.002,,0.0082397,-25.4648,,0.82397,-0.0254648,,,,7.85398e-5
Test1,1-Compress,0.467,3.968,0.037,0.005,,0.00923845,63.662,,0.923845,0.063662,,,,7.85398e-5
Test1,1-Compress,0.500,3.966,0.039,0.005,,0.00973783,63.662,,0.973783,0.063662,,,,7.85398e-5
Test1,1-Compress,0.533,3.963,0.042,0.012,,0.0104869,152.789,,1.04869,0.152789,,,,7.85398e-5
Test1,1-Compress,0.567,3.96,0.045,0.005,,0.011236,63.662,,1.1236,0.063662,,,,7.85398e-5
Test1,1-Compress,0.600,3.958,0.047,0.005,,0.0117353,63.662,,1.17353,0.063662,,,,7.85398e-5
Test1,1-Compress,0.633,3.955,0.05,0.005,,0.0124844,63.662,,1.24844,0.063662,,,,7.85398e-5
Test1,1-Compress,0.667,3.952,0.053,0.012,,0.0132335,152.789,,1.32335,0.152789,,,,7.85398e-5
Test1,1-Compress,0.700,3.95,0.055,0.005,,0.0137328,63.662,,1.37328,0.063662,,,,7.85398e-5
Test1,1-Compress,0.733,3.947,0.058,0.005,,0.0144819,63.662,,1.44819,0.063662,,,,7.85398e-5
Test1,1-Compress,0.767,3.944,0.061,0.005,,0.015231,63.662,,1.5231,0.063662,,,,7.85398e-5
Test1,1-Compress,0.800,3.942,0.063,-0.002,,0.0157303,-25.4648,,1.57303,-0.0254648,,,,7.85398e-5
Test1,1-Compress,0.833,3.94,0.065,-0.002,,0.0162297,-25.4648,,1.62297,-0.0254648,,,,7.85398e-5
Test1,1-Compress,0.867,3.936,0.069,0.005,,0.0172285,63.662,,1.72285,0.063662,,,,7.85398e-5
Test1,1-Compress,0.900,3.934,0.071,0.019,,0.0177278,241.916,,1.77278,0.241916,,,,7.85398e-5
Test1,1-Compress,0.933,3.932,0.073,0.032,,0.0182272,407.437,,1.82272,0.407437,,,,7.85398e-5
Test1,1-Compress,0.967,3.928,0.077,0.005,,0.019226,63.662,,1.9226,0.063662,,,,7.85398e-5
Test1,1-Compress,1.000,3.926,0.079,-0.002,,0.0197253,-25.4648,,1.97253,-0.0254648,,,,7.85398e-5
Test1,1-Compress,1.033,3.923,0.082,-0.009,,0.0204744,-114.592,,2.04744,-0.114592,,,,7.85398e-5
Test1,1-Compress,1.067,3.92,0.085,0.012,,0.0212235,152.789,,2.12235,0.152789,,,,7.85398e-5
Test1,1-Compress,1.100,3.918,0.087,0.005,,0.0217228,63.662,,2.17228,0.063662,,,,7.85398e-5
Test1,1-Compress,1.133,3.915,0.09,-0.002,,0.0224719,-25.4648,,2.24719,-0.0254648,,,,7.85398e-5
Test1,1-Compress,1.167,3.912,0.093,-0.002,,0.023221,-25.4648,,2.3221,-0.0254648,,,,7.85398e-5
Test1,1-Compress,1.200,3.91,0.095,0.005,,0.0237203,63.662,,2.37203,0.063662,,,,7.85398e-5
Test1,1-Compress,1.233,3.907,0.098,0.019,,0.0244694,241.916,,2.44694,0.241916,,,,7.85398e-5
Test1,1-Compress,1.267,3.904,0.101,0.005,,0.0252185,63.662,,2.52185,0.063662,,,,7.85398e-5
Test1,1-Compress,1.300,3.902,0.103,0.019,,0.0257179,241.916,,2.57179,0.241916,,,,7.85398e-5
Test1,1-Compress,1.333,3.899,0.106,0.012,,0.0264669,152.789,,2.64669,0.152789,,,,7.85398e-5
Test1,1-Compress,1.367,3.896,0.109,0.005,,0.027216,63.662,,2.7216,0.063662,,,,7.85398e-5
Test1,1-Compress,1.400,3.894,0.111,0.005,,0.0277154,63.662,,2.77154,0.063662,,,,7.85398e-5
Test1,1-Compress,1.433,3.891,0.114,0.019,,0.0284644,241.916,,2.84644,0.241916,,,,7.85398e-5
Test1,1-Compress,1.467,3.888,0.117,0.012,,0.0292135,152.789,,2.92135,0.152789,,,,7.85398e-5
Test1,1-Compress,1.500,3.885,0.12,0.012,,0.0299625,152.789,,2.99625,0.152789,,,,7.85398e-5
Test1,1-Compress,1.533,3.883,0.122,0.005,,0.0304619,63.662,,3.04619,0.063662,,,,7.85398e-5
Test1,1-Compress,1.567,3.88,0.125,0.025,,0.031211,318.31,,3.1211,0.31831,,,,7.85398e-5
Test1,1-Compress,1.600,3.878,0.127,0.025,,0.0317104,318.31,,3.17104,0.31831,,,,7.85398e-5
Test1,1-Compress,1.633,3.875,0.13,0.025,,0.0324594,318.31,,3.24594,0.31831,,,,7.85398e-5
Test1,1-Compress,1.667,3.872,0.133,0.012,,0.0332085,152.789,,3.32085,0.152789,,,,7.85398e-5
Test1,1-Compress,1.700,3.87,0.135,-0.002,,0.0337079,-25.4648,,3.37079,-0.0254648,,,,7.85398e-5
Test1,1-Compress,1.733,3.867,0.138,-0.009,,0.0344569,-114.592,,3.44569,-0.114592,,,,7.85398e-5
Test1,1-Compress,1.767,3.864,0.141,-0.002,,0.035206,-25.4648,,3.5206,-0.0254648,,,,7.85398e-5
Test1,1-Compress,1.800,3.862,0.143,0.012,,0.0357054,152.789,,3.57054,0.152789,,,,7.85398e-5
Test1,1-Compress,1.833,3.859,0.146,0.012,,0.0364544,152.789,,3.64544,0.152789,,,,7.85398e-5
Test1,1-Compress,1.867,3.856,0.149,0.005,,0.0372035,63.662,,3.72035,0.063662,,,,7.85398e-5
Test1,1-Compress,1.900,3.854,0.151,0.012,,0.0377029,152.789,,3.77029,0.152789,,,,7.85398e-5
Test1,1-Compress,1.933,3.851,0.154,0.012,,0.0384519,152.789,,3.84519,0.152789,,,,7.85398e-5
Test1,1-Compress,1.967,3.848,0.157,0.012,,0.039201,152.789,,3.9201,0.152789,,,,7.85398e-5
Test1,1-Compress,2.000,3.846,0.159,0.012,,0.0397004,152.789,,3.97004,0.152789,,,,7.85398e-5
Test1,1-Compress,2.033,3.843,0.162,0.005,,0.0404494,63.662,,4.04494,0.063662,,,,7.85398e-5
