SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N,,Strain,Stress(Pascal),,%Strain,Stress(kPa),,,,Area(m^2)
1:0.5 (rep 3),1-Compress,0.667,3.481,0.047,0.018,,0.013322,229.183,,1.3322,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,0.7,3.479,0.049,0.011,,0.0138889,140.056,,1.38889,0.140056,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,0.733,3.477,0.051,0.011,,0.0144558,140.056,,1.44558,0.140056,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,0.767,3.474,0.054,0.018,,0.0153061,229.183,,1.53061,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,0.8,3.472,0.056,0.018,,0.015873,229.183,,1.5873,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,0.833,3.47,0.058,0.018,,0.0164399,229.183,,1.64399,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,0.867,3.467,0.061,0.018,,0.0172902,229.183,,1.72902,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,0.9,3.465,0.063,0.018,,0.0178571,229.183,,1.78571,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,0.933,3.463,0.065,0.025,,0.018424,318.31,,1.8424,0.31831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,0.967,3.46,0.068,0.032,,0.0192744,407.437,,1.92744,0.407437,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,1,3.458,0.07,0.025,,0.0198413,318.31,,1.98413,0.31831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,1.033,3.456,0.072,0.025,,0.0204082,318.31,,2.04082,0.31831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,1.067,3.453,0.075,0.018,,0.0212585,229.183,,2.12585,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,1.1,3.451,0.077,0.018,,0.0218254,229.183,,2.18254,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,1.133,3.449,0.079,0.018,,0.0223923,229.183,,2.23923,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,1.167,3.446,0.082,0.018,,0.0232426,229.183,,2.32426,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,1.2,3.444,0.084,0.018,,0.0238095,229.183,,2.38095,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,1.233,3.442,0.086,0.025,,0.0243764,318.31,,2.43764,0.31831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,1.267,3.439,0.089,0.032,,0.0252268,407.437,,2.52268,0.407437,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,1.3,3.437,0.091,0.025,,0.0257937,318.31,,2.57937,0.31831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,1.333,3.435,0.093,0.018,,0.0263605,229.183,,2.63605,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,1.367,3.432,0.096,0.018,,0.0272109,229.183,,2.72109,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,1.4,3.429,0.099,0.018,,0.0280612,229.183,,2.80612,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,1.433,3.427,0.101,0.018,,0.0286281,229.183,,2.86281,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,1.467,3.425,0.103,0.018,,0.029195,229.183,,2.9195,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,1.5,3.423,0.105,0.018,,0.0297619,229.183,,2.97619,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,1.533,3.42,0.108,0.018,,0.0306122,229.183,,3.06122,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,1.567,3.417,0.111,0.025,,0.0314626,318.31,,3.14626,0.31831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,1.6,3.416,0.112,0.025,,0.031746,318.31,,3.1746,0.31831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,1.633,3.414,0.114,0.032,,0.0323129,407.437,,3.23129,0.407437,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,1.667,3.411,0.117,0.032,,0.0331633,407.437,,3.31633,0.407437,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,1.7,3.408,0.12,0.025,,0.0340136,318.31,,3.40136,0.31831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,1.733,3.406,0.122,0.018,,0.0345805,229.183,,3.45805,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,1.767,3.404,0.124,0.018,,0.0351474,229.183,,3.51474,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,1.8,3.401,0.127,0.018,,0.0359977,229.183,,3.59977,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,1.833,3.399,0.129,0.018,,0.0365646,229.183,,3.65646,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,1.867,3.396,0.132,0.025,,0.037415,318.31,,3.7415,0.31831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,1.9,3.394,0.134,0.032,,0.0379819,407.437,,3.79819,0.407437,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,1.933,3.392,0.136,0.038,,0.0385488,483.831,,3.85488,0.483831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,1.967,3.389,0.139,0.038,,0.0393991,483.831,,3.93991,0.483831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,2,3.387,0.141,0.025,,0.039966,318.31,,3.9966,0.31831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,2.033,3.385,0.143,0.018,,0.0405329,229.183,,4.05329,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,2.067,3.383,0.145,0.018,,0.0410998,229.183,,4.10998,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,2.1,3.38,0.148,0.018,,0.0419501,229.183,,4.19501,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,2.133,3.378,0.15,0.018,,0.042517,229.183,,4.2517,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,2.167,3.375,0.153,0.018,,0.0433673,229.183,,4.33673,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,2.2,3.373,0.155,0.025,,0.0439342,318.31,,4.39342,0.31831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,2.233,3.371,0.157,0.032,,0.0445011,407.437,,4.45011,0.407437,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,2.267,3.368,0.16,0.038,,0.0453515,483.831,,4.53515,0.483831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,2.3,3.366,0.162,0.025,,0.0459184,318.31,,4.59184,0.31831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,2.333,3.364,0.164,0.018,,0.0464853,229.183,,4.64853,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,2.367,3.361,0.167,0.025,,0.0473356,318.31,,4.73356,0.31831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,2.4,3.359,0.169,0.025,,0.0479025,318.31,,4.79025,0.31831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,2.433,3.357,0.171,0.018,,0.0484694,229.183,,4.84694,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,2.467,3.354,0.174,0.018,,0.0493197,229.183,,4.93197,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,2.5,3.352,0.176,0.018,,0.0498866,229.183,,4.98866,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,2.533,3.35,0.178,0.025,,0.0504535,318.31,,5.04535,0.31831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,2.567,3.347,0.181,0.032,,0.0513039,407.437,,5.13039,0.407437,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,2.6,3.345,0.183,0.032,,0.0518707,407.437,,5.18707,0.407437,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,2.633,3.343,0.185,0.038,,0.0524376,483.831,,5.24376,0.483831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,2.667,3.34,0.188,0.032,,0.053288,407.437,,5.3288,0.407437,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,2.7,3.338,0.19,0.025,,0.0538549,318.31,,5.38549,0.31831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,2.733,3.336,0.192,0.018,,0.0544218,229.183,,5.44218,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,2.767,3.333,0.195,0.018,,0.0552721,229.183,,5.52721,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,2.8,3.331,0.197,0.018,,0.055839,229.183,,5.5839,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,2.833,3.328,0.2,0.025,,0.0566893,318.31,,5.66893,0.31831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,2.867,3.326,0.202,0.032,,0.0572562,407.437,,5.72562,0.407437,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,2.9,3.324,0.204,0.038,,0.0578231,483.831,,5.78231,0.483831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,2.933,3.321,0.207,0.038,,0.0586735,483.831,,5.86735,0.483831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,2.967,3.318,0.21,0.032,,0.0595238,407.437,,5.95238,0.407437,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,3,3.317,0.211,0.025,,0.0598073,318.31,,5.98073,0.31831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,3.033,3.315,0.213,0.025,,0.0603741,318.31,,6.03741,0.31831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,3.067,3.312,0.216,0.018,,0.0612245,229.183,,6.12245,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,3.1,3.309,0.219,0.018,,0.0620748,229.183,,6.20748,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,3.133,3.307,0.221,0.018,,0.0626417,229.183,,6.26417,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,3.167,3.305,0.223,0.025,,0.0632086,318.31,,6.32086,0.31831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,3.2,3.303,0.225,0.032,,0.0637755,407.437,,6.37755,0.407437,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,3.233,3.3,0.228,0.032,,0.0646259,407.437,,6.46259,0.407437,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,3.267,3.297,0.231,0.025,,0.0654762,318.31,,6.54762,0.31831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,3.3,3.295,0.233,0.025,,0.0660431,318.31,,6.60431,0.31831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,3.333,3.293,0.235,0.032,,0.06661,407.437,,6.661,0.407437,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,3.367,3.29,0.238,0.018,,0.0674603,229.183,,6.74603,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,3.4,3.288,0.24,0.018,,0.0680272,229.183,,6.80272,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,3.433,3.286,0.242,0.018,,0.0685941,229.183,,6.85941,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,3.467,3.284,0.244,0.018,,0.069161,229.183,,6.9161,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,3.5,3.281,0.247,0.032,,0.0700113,407.437,,7.00113,0.407437,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,3.533,3.279,0.249,0.038,,0.0705782,483.831,,7.05782,0.483831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,3.567,3.276,0.252,0.045,,0.0714286,572.958,,7.14286,0.572958,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,3.6,3.274,0.254,0.038,,0.0719955,483.831,,7.19955,0.483831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,3.633,3.272,0.256,0.032,,0.0725624,407.437,,7.25624,0.407437,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,3.667,3.269,0.259,0.018,,0.0734127,229.183,,7.34127,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,3.7,3.267,0.261,0.018,,0.0739796,229.183,,7.39796,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,3.733,3.265,0.263,0.018,,0.0745465,229.183,,7.45465,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,3.767,3.262,0.266,0.018,,0.0753968,229.183,,7.53968,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,3.8,3.26,0.268,0.025,,0.0759637,318.31,,7.59637,0.31831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,3.833,3.258,0.27,0.038,,0.0765306,483.831,,7.65306,0.483831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,3.867,3.255,0.273,0.045,,0.077381,572.958,,7.7381,0.572958,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,3.9,3.253,0.275,0.038,,0.0779478,483.831,,7.79478,0.483831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,3.933,3.251,0.277,0.032,,0.0785147,407.437,,7.85147,0.407437,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,3.967,3.248,0.28,0.032,,0.0793651,407.437,,7.93651,0.407437,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,4,3.246,0.282,0.025,,0.079932,318.31,,7.9932,0.31831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,4.033,3.244,0.284,0.018,,0.0804989,229.183,,8.04989,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,4.067,3.241,0.287,0.038,,0.0813492,483.831,,8.13492,0.483831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,4.1,3.239,0.289,0.045,,0.0819161,572.958,,8.19161,0.572958,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,4.133,3.237,0.291,0.038,,0.082483,483.831,,8.2483,0.483831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,4.167,3.234,0.294,0.032,,0.0833333,407.437,,8.33333,0.407437,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,4.2,3.232,0.296,0.045,,0.0839002,572.958,,8.39002,0.572958,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,4.233,3.229,0.299,0.045,,0.0847506,572.958,,8.47506,0.572958,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,4.267,3.227,0.301,0.032,,0.0853175,407.437,,8.53175,0.407437,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,4.3,3.225,0.303,0.025,,0.0858844,318.31,,8.58844,0.31831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,4.333,3.223,0.305,0.018,,0.0864512,229.183,,8.64512,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,4.367,3.219,0.309,0.018,,0.087585,229.183,,8.7585,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,4.4,3.218,0.31,0.018,,0.0878685,229.183,,8.78685,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,4.433,3.216,0.312,0.018,,0.0884354,229.183,,8.84354,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,4.467,3.213,0.315,0.032,,0.0892857,407.437,,8.92857,0.407437,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,4.5,3.211,0.317,0.038,,0.0898526,483.831,,8.98526,0.483831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,4.533,3.208,0.32,0.038,,0.0907029,483.831,,9.07029,0.483831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,4.567,3.206,0.322,0.032,,0.0912698,407.437,,9.12698,0.407437,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,4.6,3.204,0.324,0.038,,0.0918367,483.831,,9.18367,0.483831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,4.633,3.201,0.327,0.045,,0.0926871,572.958,,9.26871,0.572958,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,4.667,3.198,0.33,0.032,,0.0935374,407.437,,9.35374,0.407437,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,4.7,3.196,0.332,0.018,,0.0941043,229.183,,9.41043,0.229183,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,4.733,3.194,0.334,0.025,,0.0946712,318.31,,9.46712,0.31831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,4.767,3.191,0.337,0.038,,0.0955215,483.831,,9.55215,0.483831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,4.8,3.189,0.339,0.045,,0.0960884,572.958,,9.60884,0.572958,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,4.833,3.187,0.341,0.038,,0.0966553,483.831,,9.66553,0.483831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,4.867,3.185,0.343,0.052,,0.0972222,662.085,,9.72222,0.662085,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,4.9,3.183,0.345,0.045,,0.0977891,572.958,,9.77891,0.572958,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,4.933,3.18,0.348,0.032,,0.0986395,407.437,,9.86395,0.407437,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,4.967,3.177,0.351,0.032,,0.0994898,407.437,,9.94898,0.407437,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,5,3.175,0.353,0.045,,0.100057,572.958,,10.0057,0.572958,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,5.033,3.173,0.355,0.038,,0.100624,483.831,,10.0624,0.483831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,5.067,3.17,0.358,0.032,,0.101474,407.437,,10.1474,0.407437,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,5.1,3.168,0.36,0.038,,0.102041,483.831,,10.2041,0.483831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,5.133,3.166,0.362,0.059,,0.102608,751.211,,10.2608,0.751211,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,5.167,3.163,0.365,0.059,,0.103458,751.211,,10.3458,0.751211,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,5.2,3.161,0.367,0.052,,0.104025,662.085,,10.4025,0.662085,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,5.233,3.159,0.369,0.045,,0.104592,572.958,,10.4592,0.572958,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,5.267,3.156,0.372,0.059,,0.105442,751.211,,10.5442,0.751211,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,5.3,3.154,0.374,0.052,,0.106009,662.085,,10.6009,0.662085,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,5.333,3.152,0.376,0.032,,0.106576,407.437,,10.6576,0.407437,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,5.367,3.149,0.379,0.038,,0.107426,483.831,,10.7426,0.483831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,5.4,3.147,0.381,0.059,,0.107993,751.211,,10.7993,0.751211,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,5.433,3.145,0.383,0.059,,0.10856,751.211,,10.856,0.751211,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,5.467,3.142,0.386,0.052,,0.10941,662.085,,10.941,0.662085,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,5.5,3.14,0.388,0.059,,0.109977,751.211,,10.9977,0.751211,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,5.533,3.138,0.39,0.066,,0.110544,840.338,,11.0544,0.840338,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,5.567,3.135,0.393,0.045,,0.111395,572.958,,11.1395,0.572958,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,5.6,3.133,0.395,0.038,,0.111961,483.831,,11.1961,0.483831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,5.633,3.131,0.397,0.052,,0.112528,662.085,,11.2528,0.662085,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,5.667,3.128,0.4,0.066,,0.113379,840.338,,11.3379,0.840338,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,5.7,3.126,0.402,0.052,,0.113946,662.085,,11.3946,0.662085,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,5.733,3.124,0.404,0.038,,0.114512,483.831,,11.4512,0.483831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,5.767,3.121,0.407,0.052,,0.115363,662.085,,11.5363,0.662085,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,5.8,3.119,0.409,0.059,,0.11593,751.211,,11.593,0.751211,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,5.833,3.117,0.411,0.059,,0.116497,751.211,,11.6497,0.751211,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,5.867,3.114,0.414,0.059,,0.117347,751.211,,11.7347,0.751211,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,5.9,3.112,0.416,0.059,,0.117914,751.211,,11.7914,0.751211,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,5.933,3.109,0.419,0.052,,0.118764,662.085,,11.8764,0.662085,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,5.967,3.107,0.421,0.038,,0.119331,483.831,,11.9331,0.483831,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,6,3.105,0.423,0.045,,0.119898,572.958,,11.9898,0.572958,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,6.033,3.103,0.425,0.066,,0.120465,840.338,,12.0465,0.840338,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,6.067,3.099,0.429,0.059,,0.121599,751.211,,12.1599,0.751211,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,6.1,3.097,0.431,0.059,,0.122166,751.211,,12.2166,0.751211,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,6.133,3.095,0.433,0.066,,0.122732,840.338,,12.2732,0.840338,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,6.167,3.093,0.435,0.066,,0.123299,840.338,,12.3299,0.840338,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,6.2,3.09,0.438,0.066,,0.12415,840.338,,12.415,0.840338,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,6.233,3.088,0.44,0.059,,0.124717,751.211,,12.4717,0.751211,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,6.267,3.086,0.442,0.066,,0.125283,840.338,,12.5283,0.840338,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,6.3,3.084,0.444,0.066,,0.12585,840.338,,12.585,0.840338,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,6.333,3.081,0.447,0.059,,0.126701,751.211,,12.6701,0.751211,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,6.367,3.078,0.45,0.059,,0.127551,751.211,,12.7551,0.751211,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,6.4,3.076,0.452,0.066,,0.128118,840.338,,12.8118,0.840338,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,6.433,3.074,0.454,0.066,,0.128685,840.338,,12.8685,0.840338,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,6.467,3.071,0.457,0.066,,0.129535,840.338,,12.9535,0.840338,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,6.5,3.069,0.459,0.066,,0.130102,840.338,,13.0102,0.840338,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,6.533,3.067,0.461,0.066,,0.130669,840.338,,13.0669,0.840338,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,6.567,3.064,0.464,0.052,,0.131519,662.085,,13.1519,0.662085,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,6.6,3.062,0.466,0.052,,0.132086,662.085,,13.2086,0.662085,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,6.633,3.06,0.468,0.059,,0.132653,751.211,,13.2653,0.751211,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,6.667,3.057,0.471,0.066,,0.133503,840.338,,13.3503,0.840338,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,6.7,3.055,0.473,0.066,,0.13407,840.338,,13.407,0.840338,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,6.733,3.053,0.475,0.066,,0.134637,840.338,,13.4637,0.840338,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,6.767,3.05,0.478,0.066,,0.135488,840.338,,13.5488,0.840338,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,6.8,3.048,0.48,0.066,,0.136054,840.338,,13.6054,0.840338,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,6.833,3.046,0.482,0.066,,0.136621,840.338,,13.6621,0.840338,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,6.867,3.043,0.485,0.066,,0.137472,840.338,,13.7472,0.840338,,,,7.85398e-5
1:0.5 (rep 3),1-Compress,6.9,3.041,0.487,0.066,,0.138039,840.338,,13.8039,0.840338,,,,7.85398e-5
