SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N,,Strain,Stress(Pascal),,%Strain,Stress(kPa),,,,Area(m^2)
Test1,1-Compress,1.667,3.251,0.112,-0.003,,0.0333036,-38.1972,,3.33036,-0.0381972,,,,7.85398e-5
Test1,1-Compress,1.700,3.249,0.114,0.004,,0.0338983,50.9296,,3.38983,0.0509296,,,,7.85398e-5
Test1,1-Compress,1.733,3.247,0.116,0.004,,0.034493,50.9296,,3.4493,0.0509296,,,,7.85398e-5
Test1,1-Compress,1.767,3.244,0.119,0.004,,0.0353851,50.9296,,3.53851,0.0509296,,,,7.85398e-5
Test1,1-Compress,1.800,3.242,0.121,0.004,,0.0359798,50.9296,,3.59798,0.0509296,,,,7.85398e-5
Test1,1-Compress,1.833,3.24,0.123,-0.003,,0.0365745,-38.1972,,3.65745,-0.0381972,,,,7.85398e-5
Test1,1-Compress,1.867,3.237,0.126,-0.003,,0.0374665,-38.1972,,3.74665,-0.0381972,,,,7.85398e-5
Test1,1-Compress,1.900,3.235,0.128,-0.003,,0.0380613,-38.1972,,3.80613,-0.0381972,,,,7.85398e-5
Test1,1-Compress,1.933,3.233,0.13,-0.003,,0.038656,-38.1972,,3.8656,-0.0381972,,,,7.85398e-5
Test1,1-Compress,1.967,3.231,0.132,-0.003,,0.0392507,-38.1972,,3.92507,-0.0381972,,,,7.85398e-5
Test1,1-Compress,2.000,3.229,0.134,0.004,,0.0398454,50.9296,,3.98454,0.0509296,,,,7.85398e-5
Test1,1-Compress,2.033,3.227,0.136,0.004,,0.0404401,50.9296,,4.04401,0.0509296,,,,7.85398e-5
Test1,1-Compress,2.067,3.224,0.139,0.011,,0.0413321,140.056,,4.13321,0.140056,,,,7.85398e-5
Test1,1-Compress,2.100,3.222,0.141,0.011,,0.0419269,140.056,,4.19269,0.140056,,,,7.85398e-5
Test1,1-Compress,2.133,3.22,0.143,0.004,,0.0425216,50.9296,,4.25216,0.0509296,,,,7.85398e-5
Test1,1-Compress,2.167,3.218,0.145,-0.003,,0.0431163,-38.1972,,4.31163,-0.0381972,,,,7.85398e-5
Test1,1-Compress,2.200,3.216,0.147,-0.003,,0.043711,-38.1972,,4.3711,-0.0381972,,,,7.85398e-5
Test1,1-Compress,2.233,3.213,0.15,-0.003,,0.044603,-38.1972,,4.4603,-0.0381972,,,,7.85398e-5
Test1,1-Compress,2.267,3.211,0.152,-0.003,,0.0451977,-38.1972,,4.51977,-0.0381972,,,,7.85398e-5
Test1,1-Compress,2.300,3.209,0.154,-0.003,,0.0457924,-38.1972,,4.57924,-0.0381972,,,,7.85398e-5
Test1,1-Compress,2.333,3.206,0.157,0.004,,0.0466845,50.9296,,4.66845,0.0509296,,,,7.85398e-5
Test1,1-Compress,2.367,3.204,0.159,0.011,,0.0472792,140.056,,4.72792,0.140056,,,,7.85398e-5
Test1,1-Compress,2.400,3.202,0.161,0.018,,0.0478739,229.183,,4.78739,0.229183,,,,7.85398e-5
Test1,1-Compress,2.433,3.2,0.163,0.011,,0.0484686,140.056,,4.84686,0.140056,,,,7.85398e-5
Test1,1-Compress,2.467,3.197,0.166,0.004,,0.0493607,50.9296,,4.93607,0.0509296,,,,7.85398e-5
Test1,1-Compress,2.500,3.195,0.168,-0.003,,0.0499554,-38.1972,,4.99554,-0.0381972,,,,7.85398e-5
Test1,1-Compress,2.533,3.193,0.17,-0.003,,0.0505501,-38.1972,,5.05501,-0.0381972,,,,7.85398e-5
Test1,1-Compress,2.567,3.19,0.173,-0.003,,0.0514422,-38.1972,,5.14422,-0.0381972,,,,7.85398e-5
Test1,1-Compress,2.600,3.188,0.175,-0.003,,0.0520369,-38.1972,,5.20369,-0.0381972,,,,7.85398e-5
Test1,1-Compress,2.633,3.186,0.177,-0.003,,0.0526316,-38.1972,,5.26316,-0.0381972,,,,7.85398e-5
Test1,1-Compress,2.667,3.184,0.179,0.004,,0.0532263,50.9296,,5.32263,0.0509296,,,,7.85398e-5
Test1,1-Compress,2.700,3.182,0.181,0.011,,0.053821,140.056,,5.3821,0.140056,,,,7.85398e-5
Test1,1-Compress,2.733,3.18,0.183,0.011,,0.0544157,140.056,,5.44157,0.140056,,,,7.85398e-5
Test1,1-Compress,2.767,3.177,0.186,0.004,,0.0553078,50.9296,,5.53078,0.0509296,,,,7.85398e-5
Test1,1-Compress,2.800,3.175,0.188,-0.003,,0.0559025,-38.1972,,5.59025,-0.0381972,,,,7.85398e-5
Test1,1-Compress,2.833,3.173,0.19,-0.003,,0.0564972,-38.1972,,5.64972,-0.0381972,,,,7.85398e-5
Test1,1-Compress,2.867,3.17,0.193,-0.003,,0.0573892,-38.1972,,5.73892,-0.0381972,,,,7.85398e-5
Test1,1-Compress,2.900,3.168,0.195,-0.003,,0.0579839,-38.1972,,5.79839,-0.0381972,,,,7.85398e-5
Test1,1-Compress,2.933,3.166,0.197,-0.003,,0.0585787,-38.1972,,5.85787,-0.0381972,,,,7.85398e-5
Test1,1-Compress,2.967,3.163,0.2,0.004,,0.0594707,50.9296,,5.94707,0.0509296,,,,7.85398e-5
Test1,1-Compress,3.000,3.161,0.202,0.004,,0.0600654,50.9296,,6.00654,0.0509296,,,,7.85398e-5
Test1,1-Compress,3.033,3.159,0.204,0.011,,0.0606601,140.056,,6.06601,0.140056,,,,7.85398e-5
Test1,1-Compress,3.067,3.157,0.206,0.011,,0.0612548,140.056,,6.12548,0.140056,,,,7.85398e-5
Test1,1-Compress,3.100,3.155,0.208,0.004,,0.0618495,50.9296,,6.18495,0.0509296,,,,7.85398e-5
Test1,1-Compress,3.133,3.153,0.21,-0.003,,0.0624442,-38.1972,,6.24442,-0.0381972,,,,7.85398e-5
Test1,1-Compress,3.167,3.15,0.213,-0.003,,0.0633363,-38.1972,,6.33363,-0.0381972,,,,7.85398e-5
Test1,1-Compress,3.200,3.148,0.215,-0.003,,0.063931,-38.1972,,6.3931,-0.0381972,,,,7.85398e-5
Test1,1-Compress,3.233,3.146,0.217,-0.003,,0.0645257,-38.1972,,6.45257,-0.0381972,,,,7.85398e-5
Test1,1-Compress,3.267,3.143,0.22,-0.003,,0.0654178,-38.1972,,6.54178,-0.0381972,,,,7.85398e-5
Test1,1-Compress,3.300,3.141,0.222,0.004,,0.0660125,50.9296,,6.60125,0.0509296,,,,7.85398e-5
Test1,1-Compress,3.333,3.139,0.224,0.004,,0.0666072,50.9296,,6.66072,0.0509296,,,,7.85398e-5
Test1,1-Compress,3.367,3.136,0.227,0.011,,0.0674993,140.056,,6.74993,0.140056,,,,7.85398e-5
Test1,1-Compress,3.400,3.134,0.229,0.004,,0.068094,50.9296,,6.8094,0.0509296,,,,7.85398e-5
Test1,1-Compress,3.433,3.132,0.231,0.004,,0.0686887,50.9296,,6.86887,0.0509296,,,,7.85398e-5
Test1,1-Compress,3.467,3.13,0.233,-0.003,,0.0692834,-38.1972,,6.92834,-0.0381972,,,,7.85398e-5
Test1,1-Compress,3.500,3.128,0.235,-0.003,,0.0698781,-38.1972,,6.98781,-0.0381972,,,,7.85398e-5
Test1,1-Compress,3.533,3.126,0.237,-0.003,,0.0704728,-38.1972,,7.04728,-0.0381972,,,,7.85398e-5
Test1,1-Compress,3.567,3.123,0.24,-0.003,,0.0713649,-38.1972,,7.13649,-0.0381972,,,,7.85398e-5
Test1,1-Compress,3.600,3.121,0.242,0.004,,0.0719596,50.9296,,7.19596,0.0509296,,,,7.85398e-5
Test1,1-Compress,3.633,3.119,0.244,0.004,,0.0725543,50.9296,,7.25543,0.0509296,,,,7.85398e-5
Test1,1-Compress,3.667,3.117,0.246,0.011,,0.073149,140.056,,7.3149,0.140056,,,,7.85398e-5
Test1,1-Compress,3.700,3.114,0.249,0.011,,0.074041,140.056,,7.4041,0.140056,,,,7.85398e-5
Test1,1-Compress,3.733,3.112,0.251,0.004,,0.0746357,50.9296,,7.46357,0.0509296,,,,7.85398e-5
Test1,1-Compress,3.767,3.109,0.254,-0.003,,0.0755278,-38.1972,,7.55278,-0.0381972,,,,7.85398e-5
Test1,1-Compress,3.800,3.107,0.256,-0.003,,0.0761225,-38.1972,,7.61225,-0.0381972,,,,7.85398e-5
Test1,1-Compress,3.833,3.105,0.258,-0.003,,0.0767172,-38.1972,,7.67172,-0.0381972,,,,7.85398e-5
Test1,1-Compress,3.867,3.103,0.26,-0.003,,0.0773119,-38.1972,,7.73119,-0.0381972,,,,7.85398e-5
Test1,1-Compress,3.900,3.101,0.262,-0.003,,0.0779066,-38.1972,,7.79066,-0.0381972,,,,7.85398e-5
Test1,1-Compress,3.933,3.099,0.264,0.004,,0.0785013,50.9296,,7.85013,0.0509296,,,,7.85398e-5
Test1,1-Compress,3.967,3.096,0.267,0.004,,0.0793934,50.9296,,7.93934,0.0509296,,,,7.85398e-5
Test1,1-Compress,4.000,3.094,0.269,0.018,,0.0799881,229.183,,7.99881,0.229183,,,,7.85398e-5
Test1,1-Compress,4.033,3.092,0.271,0.018,,0.0805828,229.183,,8.05828,0.229183,,,,7.85398e-5
Test1,1-Compress,4.067,3.089,0.274,0.004,,0.0814749,50.9296,,8.14749,0.0509296,,,,7.85398e-5
Test1,1-Compress,4.100,3.087,0.276,-0.003,,0.0820696,-38.1972,,8.20696,-0.0381972,,,,7.85398e-5
Test1,1-Compress,4.133,3.086,0.277,-0.003,,0.0823669,-38.1972,,8.23669,-0.0381972,,,,7.85398e-5
Test1,1-Compress,4.167,3.083,0.28,-0.003,,0.083259,-38.1972,,8.3259,-0.0381972,,,,7.85398e-5
Test1,1-Compress,4.200,3.081,0.282,-0.003,,0.0838537,-38.1972,,8.38537,-0.0381972,,,,7.85398e-5
Test1,1-Compress,4.233,3.079,0.284,-0.003,,0.0844484,-38.1972,,8.44484,-0.0381972,,,,7.85398e-5
Test1,1-Compress,4.267,3.076,0.287,0.004,,0.0853405,50.9296,,8.53405,0.0509296,,,,7.85398e-5
Test1,1-Compress,4.300,3.074,0.289,0.004,,0.0859352,50.9296,,8.59352,0.0509296,,,,7.85398e-5
Test1,1-Compress,4.333,3.072,0.291,0.011,,0.0865299,140.056,,8.65299,0.140056,,,,7.85398e-5
Test1,1-Compress,4.367,3.069,0.294,0.004,,0.0874219,50.9296,,8.74219,0.0509296,,,,7.85398e-5
Test1,1-Compress,4.400,3.067,0.296,-0.003,,0.0880167,-38.1972,,8.80167,-0.0381972,,,,7.85398e-5
Test1,1-Compress,4.433,3.065,0.298,-0.003,,0.0886114,-38.1972,,8.86114,-0.0381972,,,,7.85398e-5
Test1,1-Compress,4.467,3.062,0.301,-0.003,,0.0895034,-38.1972,,8.95034,-0.0381972,,,,7.85398e-5
Test1,1-Compress,4.500,3.06,0.303,-0.003,,0.0900981,-38.1972,,9.00981,-0.0381972,,,,7.85398e-5
Test1,1-Compress,4.533,3.058,0.305,-0.003,,0.0906928,-38.1972,,9.06928,-0.0381972,,,,7.85398e-5
Test1,1-Compress,4.567,3.056,0.307,0.004,,0.0912875,50.9296,,9.12875,0.0509296,,,,7.85398e-5
Test1,1-Compress,4.600,3.054,0.309,0.004,,0.0918822,50.9296,,9.18822,0.0509296,,,,7.85398e-5
Test1,1-Compress,4.633,3.052,0.311,0.011,,0.092477,140.056,,9.2477,0.140056,,,,7.85398e-5
Test1,1-Compress,4.667,3.049,0.314,0.011,,0.093369,140.056,,9.3369,0.140056,,,,7.85398e-5
Test1,1-Compress,4.700,3.047,0.316,0.004,,0.0939637,50.9296,,9.39637,0.0509296,,,,7.85398e-5
Test1,1-Compress,4.733,3.045,0.318,-0.003,,0.0945584,-38.1972,,9.45584,-0.0381972,,,,7.85398e-5
Test1,1-Compress,4.767,3.042,0.321,-0.003,,0.0954505,-38.1972,,9.54505,-0.0381972,,,,7.85398e-5
Test1,1-Compress,4.800,3.04,0.323,-0.003,,0.0960452,-38.1972,,9.60452,-0.0381972,,,,7.85398e-5
Test1,1-Compress,4.833,3.038,0.325,-0.003,,0.0966399,-38.1972,,9.66399,-0.0381972,,,,7.85398e-5
Test1,1-Compress,4.867,3.035,0.328,-0.003,,0.097532,-38.1972,,9.7532,-0.0381972,,,,7.85398e-5
Test1,1-Compress,4.900,3.033,0.33,0.004,,0.0981267,50.9296,,9.81267,0.0509296,,,,7.85398e-5
Test1,1-Compress,4.933,3.031,0.332,0.011,,0.0987214,140.056,,9.87214,0.140056,,,,7.85398e-5
Test1,1-Compress,4.967,3.029,0.334,0.011,,0.0993161,140.056,,9.93161,0.140056,,,,7.85398e-5
Test1,1-Compress,5.000,3.027,0.336,0.011,,0.0999108,140.056,,9.99108,0.140056,,,,7.85398e-5
Test1,1-Compress,5.033,3.025,0.338,-0.003,,0.100506,-38.1972,,10.0506,-0.0381972,,,,7.85398e-5
Test1,1-Compress,5.067,3.022,0.341,-0.003,,0.101398,-38.1972,,10.1398,-0.0381972,,,,7.85398e-5
Test1,1-Compress,5.100,3.02,0.343,-0.003,,0.101992,-38.1972,,10.1992,-0.0381972,,,,7.85398e-5
Test1,1-Compress,5.133,3.018,0.345,-0.003,,0.102587,-38.1972,,10.2587,-0.0381972,,,,7.85398e-5
Test1,1-Compress,5.167,3.015,0.348,-0.003,,0.103479,-38.1972,,10.3479,-0.0381972,,,,7.85398e-5
Test1,1-Compress,5.200,3.013,0.35,0.004,,0.104074,50.9296,,10.4074,0.0509296,,,,7.85398e-5
Test1,1-Compress,5.233,3.011,0.352,0.004,,0.104668,50.9296,,10.4668,0.0509296,,,,7.85398e-5
Test1,1-Compress,5.267,3.008,0.355,0.011,,0.105561,140.056,,10.5561,0.140056,,,,7.85398e-5
Test1,1-Compress,5.300,3.006,0.357,0.011,,0.106155,140.056,,10.6155,0.140056,,,,7.85398e-5
Test1,1-Compress,5.333,3.004,0.359,0.004,,0.10675,50.9296,,10.675,0.0509296,,,,7.85398e-5
Test1,1-Compress,5.367,3.002,0.361,-0.003,,0.107345,-38.1972,,10.7345,-0.0381972,,,,7.85398e-5
Test1,1-Compress,5.400,3,0.363,-0.003,,0.107939,-38.1972,,10.7939,-0.0381972,,,,7.85398e-5
Test1,1-Compress,5.433,2.998,0.365,-0.003,,0.108534,-38.1972,,10.8534,-0.0381972,,,,7.85398e-5
Test1,1-Compress,5.467,2.995,0.368,-0.003,,0.109426,-38.1972,,10.9426,-0.0381972,,,,7.85398e-5
Test1,1-Compress,5.500,2.993,0.37,-0.003,,0.110021,-38.1972,,11.0021,-0.0381972,,,,7.85398e-5
Test1,1-Compress,5.533,2.991,0.372,0.004,,0.110616,50.9296,,11.0616,0.0509296,,,,7.85398e-5
Test1,1-Compress,5.567,2.988,0.375,0.004,,0.111508,50.9296,,11.1508,0.0509296,,,,7.85398e-5
Test1,1-Compress,5.600,2.987,0.376,0.011,,0.111805,140.056,,11.1805,0.140056,,,,7.85398e-5
Test1,1-Compress,5.633,2.984,0.379,0.011,,0.112697,140.056,,11.2697,0.140056,,,,7.85398e-5
Test1,1-Compress,5.667,2.982,0.381,0.004,,0.113292,50.9296,,11.3292,0.0509296,,,,7.85398e-5
Test1,1-Compress,5.700,2.979,0.384,-0.003,,0.114184,-38.1972,,11.4184,-0.0381972,,,,7.85398e-5
Test1,1-Compress,5.733,2.977,0.386,-0.003,,0.114778,-38.1972,,11.4778,-0.0381972,,,,7.85398e-5
Test1,1-Compress,5.767,2.975,0.388,-0.003,,0.115373,-38.1972,,11.5373,-0.0381972,,,,7.85398e-5
Test1,1-Compress,5.800,2.973,0.39,-0.003,,0.115968,-38.1972,,11.5968,-0.0381972,,,,7.85398e-5
Test1,1-Compress,5.833,2.971,0.392,-0.003,,0.116563,-38.1972,,11.6563,-0.0381972,,,,7.85398e-5
Test1,1-Compress,5.867,2.968,0.395,0.004,,0.117455,50.9296,,11.7455,0.0509296,,,,7.85398e-5
Test1,1-Compress,5.900,2.966,0.397,0.004,,0.118049,50.9296,,11.8049,0.0509296,,,,7.85398e-5
Test1,1-Compress,5.933,2.964,0.399,0.011,,0.118644,140.056,,11.8644,0.140056,,,,7.85398e-5
Test1,1-Compress,5.967,2.961,0.402,0.004,,0.119536,50.9296,,11.9536,0.0509296,,,,7.85398e-5
Test1,1-Compress,6.000,2.959,0.404,-0.003,,0.120131,-38.1972,,12.0131,-0.0381972,,,,7.85398e-5
Test1,1-Compress,6.033,2.957,0.406,-0.003,,0.120726,-38.1972,,12.0726,-0.0381972,,,,7.85398e-5
Test1,1-Compress,6.067,2.955,0.408,-0.003,,0.12132,-38.1972,,12.132,-0.0381972,,,,7.85398e-5
Test1,1-Compress,6.100,2.953,0.41,-0.003,,0.121915,-38.1972,,12.1915,-0.0381972,,,,7.85398e-5
Test1,1-Compress,6.133,2.951,0.412,-0.003,,0.12251,-38.1972,,12.251,-0.0381972,,,,7.85398e-5
Test1,1-Compress,6.167,2.948,0.415,0.004,,0.123402,50.9296,,12.3402,0.0509296,,,,7.85398e-5
Test1,1-Compress,6.200,2.946,0.417,0.004,,0.123996,50.9296,,12.3996,0.0509296,,,,7.85398e-5
Test1,1-Compress,6.233,2.944,0.419,0.011,,0.124591,140.056,,12.4591,0.140056,,,,7.85398e-5
Test1,1-Compress,6.267,2.941,0.422,0.004,,0.125483,50.9296,,12.5483,0.0509296,,,,7.85398e-5
Test1,1-Compress,6.300,2.939,0.424,0.004,,0.126078,50.9296,,12.6078,0.0509296,,,,7.85398e-5
Test1,1-Compress,6.333,2.937,0.426,-0.003,,0.126673,-38.1972,,12.6673,-0.0381972,,,,7.85398e-5
Test1,1-Compress,6.367,2.934,0.429,-0.003,,0.127565,-38.1972,,12.7565,-0.0381972,,,,7.85398e-5
Test1,1-Compress,6.400,2.932,0.431,-0.003,,0.128159,-38.1972,,12.8159,-0.0381972,,,,7.85398e-5
Test1,1-Compress,6.433,2.93,0.433,-0.003,,0.128754,-38.1972,,12.8754,-0.0381972,,,,7.85398e-5
Test1,1-Compress,6.467,2.928,0.435,-0.003,,0.129349,-38.1972,,12.9349,-0.0381972,,,,7.85398e-5
Test1,1-Compress,6.500,2.926,0.437,0.004,,0.129944,50.9296,,12.9944,0.0509296,,,,7.85398e-5
Test1,1-Compress,6.533,2.924,0.439,0.004,,0.130538,50.9296,,13.0538,0.0509296,,,,7.85398e-5
Test1,1-Compress,6.567,2.921,0.442,0.011,,0.13143,140.056,,13.143,0.140056,,,,7.85398e-5
Test1,1-Compress,6.600,2.919,0.444,0.004,,0.132025,50.9296,,13.2025,0.0509296,,,,7.85398e-5
Test1,1-Compress,6.633,2.917,0.446,0.004,,0.13262,50.9296,,13.262,0.0509296,,,,7.85398e-5
Test1,1-Compress,6.667,2.914,0.449,-0.003,,0.133512,-38.1972,,13.3512,-0.0381972,,,,7.85398e-5
Test1,1-Compress,6.700,2.912,0.451,-0.003,,0.134106,-38.1972,,13.4106,-0.0381972,,,,7.85398e-5
Test1,1-Compress,6.733,2.91,0.453,-0.003,,0.134701,-38.1972,,13.4701,-0.0381972,,,,7.85398e-5
Test1,1-Compress,6.767,2.907,0.456,-0.003,,0.135593,-38.1972,,13.5593,-0.0381972,,,,7.85398e-5
Test1,1-Compress,6.800,2.905,0.458,0.004,,0.136188,50.9296,,13.6188,0.0509296,,,,7.85398e-5
Test1,1-Compress,6.833,2.903,0.46,0.004,,0.136783,50.9296,,13.6783,0.0509296,,,,7.85398e-5
Test1,1-Compress,6.867,2.901,0.462,0.011,,0.137377,140.056,,13.7377,0.140056,,,,7.85398e-5
Test1,1-Compress,6.900,2.899,0.464,0.011,,0.137972,140.056,,13.7972,0.140056,,,,7.85398e-5
Test1,1-Compress,6.933,2.897,0.466,0.004,,0.138567,50.9296,,13.8567,0.0509296,,,,7.85398e-5
Test1,1-Compress,6.967,2.894,0.469,-0.003,,0.139459,-38.1972,,13.9459,-0.0381972,,,,7.85398e-5
Test1,1-Compress,7.000,2.892,0.471,-0.003,,0.140054,-38.1972,,14.0054,-0.0381972,,,,7.85398e-5
Test1,1-Compress,7.033,2.89,0.473,-0.003,,0.140648,-38.1972,,14.0648,-0.0381972,,,,7.85398e-5
Test1,1-Compress,7.067,2.887,0.476,-0.003,,0.14154,-38.1972,,14.154,-0.0381972,,,,7.85398e-5
Test1,1-Compress,7.100,2.885,0.478,-0.003,,0.142135,-38.1972,,14.2135,-0.0381972,,,,7.85398e-5
Test1,1-Compress,7.133,2.883,0.48,0.004,,0.14273,50.9296,,14.273,0.0509296,,,,7.85398e-5
Test1,1-Compress,7.167,2.88,0.483,0.004,,0.143622,50.9296,,14.3622,0.0509296,,,,7.85398e-5
Test1,1-Compress,7.200,2.878,0.485,0.011,,0.144216,140.056,,14.4216,0.140056,,,,7.85398e-5
Test1,1-Compress,7.233,2.876,0.487,0.011,,0.144811,140.056,,14.4811,0.140056,,,,7.85398e-5
Test1,1-Compress,7.267,2.874,0.489,0.004,,0.145406,50.9296,,14.5406,0.0509296,,,,7.85398e-5
Test1,1-Compress,7.300,2.872,0.491,-0.003,,0.146001,-38.1972,,14.6001,-0.0381972,,,,7.85398e-5
Test1,1-Compress,7.333,2.87,0.493,-0.003,,0.146595,-38.1972,,14.6595,-0.0381972,,,,7.85398e-5
Test1,1-Compress,7.367,2.867,0.496,-0.003,,0.147487,-38.1972,,14.7487,-0.0381972,,,,7.85398e-5
Test1,1-Compress,7.400,2.865,0.498,-0.003,,0.148082,-38.1972,,14.8082,-0.0381972,,,,7.85398e-5
Test1,1-Compress,7.433,2.863,0.5,-0.003,,0.148677,-38.1972,,14.8677,-0.0381972,,,,7.85398e-5
