SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N,,Strain,Stress(Pascal),,%Strain,Stress(kPa),,,,Area(m^2)
Test1,1-Compress,0.500,2.75,0.027,-0.003,,0.00972272,-38.1972,,0.972272,-0.0381972,,,,7.85398e-5
Test1,1-Compress,0.533,2.748,0.029,-0.003,,0.0104429,-38.1972,,1.04429,-0.0381972,,,,7.85398e-5
Test1,1-Compress,0.567,2.746,0.031,-0.003,,0.0111631,-38.1972,,1.11631,-0.0381972,,,,7.85398e-5
Test1,1-Compress,0.600,2.744,0.033,-0.003,,0.0118833,-38.1972,,1.18833,-0.0381972,,,,7.85398e-5
Test1,1-Compress,0.633,2.743,0.034,-0.003,,0.0122434,-38.1972,,1.22434,-0.0381972,,,,7.85398e-5
Test1,1-Compress,0.667,2.74,0.037,0.004,,0.0133237,50.9296,,1.33237,0.0509296,,,,7.85398e-5
Test1,1-Compress,0.700,2.739,0.038,0.011,,0.0136838,140.056,,1.36838,0.140056,,,,7.85398e-5
Test1,1-Compress,0.733,2.737,0.04,0.011,,0.014404,140.056,,1.4404,0.140056,,,,7.85398e-5
Test1,1-Compress,0.767,2.735,0.042,-0.003,,0.0151242,-38.1972,,1.51242,-0.0381972,,,,7.85398e-5
Test1,1-Compress,0.800,2.733,0.044,-0.003,,0.0158444,-38.1972,,1.58444,-0.0381972,,,,7.85398e-5
Test1,1-Compress,0.833,2.731,0.046,-0.003,,0.0165646,-38.1972,,1.65646,-0.0381972,,,,7.85398e-5
Test1,1-Compress,0.867,2.729,0.048,-0.003,,0.0172848,-38.1972,,1.72848,-0.0381972,,,,7.85398e-5
Test1,1-Compress,0.900,2.727,0.05,-0.003,,0.018005,-38.1972,,1.8005,-0.0381972,,,,7.85398e-5
Test1,1-Compress,0.933,2.725,0.052,-0.003,,0.0187252,-38.1972,,1.87252,-0.0381972,,,,7.85398e-5
Test1,1-Compress,0.967,2.723,0.054,0.004,,0.0194454,50.9296,,1.94454,0.0509296,,,,7.85398e-5
Test1,1-Compress,1.000,2.722,0.055,0.004,,0.0198055,50.9296,,1.98055,0.0509296,,,,7.85398e-5
Test1,1-Compress,1.033,2.72,0.057,0.011,,0.0205257,140.056,,2.05257,0.140056,,,,7.85398e-5
Test1,1-Compress,1.067,2.718,0.059,0.011,,0.0212459,140.056,,2.12459,0.140056,,,,7.85398e-5
Test1,1-Compress,1.100,2.716,0.061,-0.003,,0.0219662,-38.1972,,2.19662,-0.0381972,,,,7.85398e-5
Test1,1-Compress,1.133,2.715,0.062,-0.003,,0.0223263,-38.1972,,2.23263,-0.0381972,,,,7.85398e-5
Test1,1-Compress,1.167,2.712,0.065,-0.003,,0.0234066,-38.1972,,2.34066,-0.0381972,,,,7.85398e-5
Test1,1-Compress,1.200,2.711,0.066,-0.003,,0.0237667,-38.1972,,2.37667,-0.0381972,,,,7.85398e-5
Test1,1-Compress,1.233,2.709,0.068,-0.003,,0.0244869,-38.1972,,2.44869,-0.0381972,,,,7.85398e-5
Test1,1-Compress,1.267,2.707,0.07,-0.003,,0.0252071,-38.1972,,2.52071,-0.0381972,,,,7.85398e-5
Test1,1-Compress,1.300,2.705,0.072,0.004,,0.0259273,50.9296,,2.59273,0.0509296,,,,7.85398e-5
Test1,1-Compress,1.333,2.704,0.073,0.004,,0.0262874,50.9296,,2.62874,0.0509296,,,,7.85398e-5
Test1,1-Compress,1.367,2.701,0.076,0.004,,0.0273677,50.9296,,2.73677,0.0509296,,,,7.85398e-5
Test1,1-Compress,1.400,2.7,0.077,-0.003,,0.0277278,-38.1972,,2.77278,-0.0381972,,,,7.85398e-5
Test1,1-Compress,1.433,2.698,0.079,-0.003,,0.028448,-38.1972,,2.8448,-0.0381972,,,,7.85398e-5
Test1,1-Compress,1.467,2.696,0.081,-0.003,,0.0291682,-38.1972,,2.91682,-0.0381972,,,,7.85398e-5
Test1,1-Compress,1.500,2.694,0.083,-0.003,,0.0298884,-38.1972,,2.98884,-0.0381972,,,,7.85398e-5
Test1,1-Compress,1.533,2.692,0.085,-0.003,,0.0306086,-38.1972,,3.06086,-0.0381972,,,,7.85398e-5
Test1,1-Compress,1.567,2.69,0.087,-0.003,,0.0313288,-38.1972,,3.13288,-0.0381972,,,,7.85398e-5
Test1,1-Compress,1.600,2.689,0.088,-0.003,,0.0316889,-38.1972,,3.16889,-0.0381972,,,,7.85398e-5
Test1,1-Compress,1.633,2.687,0.09,-0.003,,0.0324091,-38.1972,,3.24091,-0.0381972,,,,7.85398e-5
Test1,1-Compress,1.667,2.685,0.092,0.011,,0.0331293,140.056,,3.31293,0.140056,,,,7.85398e-5
Test1,1-Compress,1.700,2.683,0.094,0.011,,0.0338495,140.056,,3.38495,0.140056,,,,7.85398e-5
Test1,1-Compress,1.733,2.681,0.096,0.004,,0.0345697,50.9296,,3.45697,0.0509296,,,,7.85398e-5
Test1,1-Compress,1.767,2.679,0.098,-0.003,,0.0352899,-38.1972,,3.52899,-0.0381972,,,,7.85398e-5
Test1,1-Compress,1.800,2.677,0.1,-0.003,,0.0360101,-38.1972,,3.60101,-0.0381972,,,,7.85398e-5
Test1,1-Compress,1.833,2.676,0.101,-0.003,,0.0363702,-38.1972,,3.63702,-0.0381972,,,,7.85398e-5
Test1,1-Compress,1.867,2.673,0.104,-0.003,,0.0374505,-38.1972,,3.74505,-0.0381972,,,,7.85398e-5
Test1,1-Compress,1.900,2.672,0.105,-0.003,,0.0378106,-38.1972,,3.78106,-0.0381972,,,,7.85398e-5
Test1,1-Compress,1.933,2.67,0.107,-0.003,,0.0385308,-38.1972,,3.85308,-0.0381972,,,,7.85398e-5
Test1,1-Compress,1.967,2.668,0.109,0.004,,0.039251,50.9296,,3.9251,0.0509296,,,,7.85398e-5
Test1,1-Compress,2.000,2.666,0.111,0.011,,0.0399712,140.056,,3.99712,0.140056,,,,7.85398e-5
Test1,1-Compress,2.033,2.665,0.112,0.011,,0.0403313,140.056,,4.03313,0.140056,,,,7.85398e-5
Test1,1-Compress,2.067,2.662,0.115,0.004,,0.0414116,50.9296,,4.14116,0.0509296,,,,7.85398e-5
Test1,1-Compress,2.100,2.661,0.116,-0.003,,0.0417717,-38.1972,,4.17717,-0.0381972,,,,7.85398e-5
Test1,1-Compress,2.133,2.659,0.118,-0.003,,0.0424919,-38.1972,,4.24919,-0.0381972,,,,7.85398e-5
Test1,1-Compress,2.167,2.657,0.12,-0.003,,0.0432121,-38.1972,,4.32121,-0.0381972,,,,7.85398e-5
Test1,1-Compress,2.200,2.655,0.122,-0.003,,0.0439323,-38.1972,,4.39323,-0.0381972,,,,7.85398e-5
Test1,1-Compress,2.233,2.654,0.123,-0.003,,0.0442924,-38.1972,,4.42924,-0.0381972,,,,7.85398e-5
Test1,1-Compress,2.267,2.651,0.126,0.004,,0.0453727,50.9296,,4.53727,0.0509296,,,,7.85398e-5
Test1,1-Compress,2.300,2.65,0.127,0.004,,0.0457328,50.9296,,4.57328,0.0509296,,,,7.85398e-5
Test1,1-Compress,2.333,2.648,0.129,0.004,,0.046453,50.9296,,4.6453,0.0509296,,,,7.85398e-5
Test1,1-Compress,2.367,2.646,0.131,-0.003,,0.0471732,-38.1972,,4.71732,-0.0381972,,,,7.85398e-5
Test1,1-Compress,2.400,2.644,0.133,-0.003,,0.0478934,-38.1972,,4.78934,-0.0381972,,,,7.85398e-5
Test1,1-Compress,2.433,2.642,0.135,-0.003,,0.0486136,-38.1972,,4.86136,-0.0381972,,,,7.85398e-5
Test1,1-Compress,2.467,2.64,0.137,-0.003,,0.0493338,-38.1972,,4.93338,-0.0381972,,,,7.85398e-5
Test1,1-Compress,2.500,2.638,0.139,-0.003,,0.050054,-38.1972,,5.0054,-0.0381972,,,,7.85398e-5
Test1,1-Compress,2.533,2.637,0.14,-0.003,,0.0504141,-38.1972,,5.04141,-0.0381972,,,,7.85398e-5
Test1,1-Compress,2.567,2.634,0.143,0.004,,0.0514944,50.9296,,5.14944,0.0509296,,,,7.85398e-5
Test1,1-Compress,2.600,2.633,0.144,0.004,,0.0518545,50.9296,,5.18545,0.0509296,,,,7.85398e-5
Test1,1-Compress,2.633,2.631,0.146,0.004,,0.0525747,50.9296,,5.25747,0.0509296,,,,7.85398e-5
Test1,1-Compress,2.667,2.629,0.148,0.011,,0.0532949,140.056,,5.32949,0.140056,,,,7.85398e-5
Test1,1-Compress,2.700,2.627,0.15,0.004,,0.0540151,50.9296,,5.40151,0.0509296,,,,7.85398e-5
Test1,1-Compress,2.733,2.626,0.151,-0.003,,0.0543752,-38.1972,,5.43752,-0.0381972,,,,7.85398e-5
Test1,1-Compress,2.767,2.623,0.154,-0.003,,0.0554555,-38.1972,,5.54555,-0.0381972,,,,7.85398e-5
Test1,1-Compress,2.800,2.622,0.155,-0.003,,0.0558156,-38.1972,,5.58156,-0.0381972,,,,7.85398e-5
Test1,1-Compress,2.833,2.62,0.157,-0.003,,0.0565358,-38.1972,,5.65358,-0.0381972,,,,7.85398e-5
Test1,1-Compress,2.867,2.618,0.159,-0.003,,0.057256,-38.1972,,5.7256,-0.0381972,,,,7.85398e-5
Test1,1-Compress,2.900,2.616,0.161,0.004,,0.0579762,50.9296,,5.79762,0.0509296,,,,7.85398e-5
Test1,1-Compress,2.933,2.615,0.162,0.004,,0.0583363,50.9296,,5.83363,0.0509296,,,,7.85398e-5
Test1,1-Compress,2.967,2.612,0.165,0.004,,0.0594166,50.9296,,5.94166,0.0509296,,,,7.85398e-5
Test1,1-Compress,3.000,2.611,0.166,0.004,,0.0597767,50.9296,,5.97767,0.0509296,,,,7.85398e-5
Test1,1-Compress,3.033,2.609,0.168,0.004,,0.0604969,50.9296,,6.04969,0.0509296,,,,7.85398e-5
Test1,1-Compress,3.067,2.607,0.17,-0.003,,0.0612171,-38.1972,,6.12171,-0.0381972,,,,7.85398e-5
Test1,1-Compress,3.100,2.605,0.172,-0.003,,0.0619373,-38.1972,,6.19373,-0.0381972,,,,7.85398e-5
Test1,1-Compress,3.133,2.603,0.174,-0.003,,0.0626575,-38.1972,,6.26575,-0.0381972,,,,7.85398e-5
Test1,1-Compress,3.167,2.601,0.176,-0.003,,0.0633777,-38.1972,,6.33777,-0.0381972,,,,7.85398e-5
Test1,1-Compress,3.200,2.599,0.178,0.004,,0.0640979,50.9296,,6.40979,0.0509296,,,,7.85398e-5
Test1,1-Compress,3.233,2.598,0.179,0.004,,0.064458,50.9296,,6.4458,0.0509296,,,,7.85398e-5
Test1,1-Compress,3.267,2.595,0.182,0.004,,0.0655384,50.9296,,6.55384,0.0509296,,,,7.85398e-5
Test1,1-Compress,3.300,2.594,0.183,0.004,,0.0658985,50.9296,,6.58985,0.0509296,,,,7.85398e-5
Test1,1-Compress,3.333,2.592,0.185,0.004,,0.0666187,50.9296,,6.66187,0.0509296,,,,7.85398e-5
Test1,1-Compress,3.367,2.59,0.187,-0.003,,0.0673389,-38.1972,,6.73389,-0.0381972,,,,7.85398e-5
Test1,1-Compress,3.400,2.588,0.189,-0.003,,0.0680591,-38.1972,,6.80591,-0.0381972,,,,7.85398e-5
Test1,1-Compress,3.433,2.587,0.19,-0.003,,0.0684192,-38.1972,,6.84192,-0.0381972,,,,7.85398e-5
Test1,1-Compress,3.467,2.584,0.193,-0.003,,0.0694995,-38.1972,,6.94995,-0.0381972,,,,7.85398e-5
Test1,1-Compress,3.500,2.583,0.194,-0.003,,0.0698596,-38.1972,,6.98596,-0.0381972,,,,7.85398e-5
Test1,1-Compress,3.533,2.581,0.196,0.004,,0.0705798,50.9296,,7.05798,0.0509296,,,,7.85398e-5
Test1,1-Compress,3.567,2.579,0.198,0.011,,0.0713,140.056,,7.13,0.140056,,,,7.85398e-5
Test1,1-Compress,3.600,2.577,0.2,0.011,,0.0720202,140.056,,7.20202,0.140056,,,,7.85398e-5
Test1,1-Compress,3.633,2.576,0.201,0.011,,0.0723803,140.056,,7.23803,0.140056,,,,7.85398e-5
Test1,1-Compress,3.667,2.573,0.204,0.004,,0.0734606,50.9296,,7.34606,0.0509296,,,,7.85398e-5
Test1,1-Compress,3.700,2.572,0.205,-0.003,,0.0738207,-38.1972,,7.38207,-0.0381972,,,,7.85398e-5
Test1,1-Compress,3.733,2.57,0.207,-0.003,,0.0745409,-38.1972,,7.45409,-0.0381972,,,,7.85398e-5
Test1,1-Compress,3.767,2.568,0.209,-0.003,,0.0752611,-38.1972,,7.52611,-0.0381972,,,,7.85398e-5
Test1,1-Compress,3.800,2.566,0.211,-0.003,,0.0759813,-38.1972,,7.59813,-0.0381972,,,,7.85398e-5
Test1,1-Compress,3.833,2.564,0.213,-0.003,,0.0767015,-38.1972,,7.67015,-0.0381972,,,,7.85398e-5
Test1,1-Compress,3.867,2.562,0.215,0.004,,0.0774217,50.9296,,7.74217,0.0509296,,,,7.85398e-5
Test1,1-Compress,3.900,2.56,0.217,0.011,,0.0781419,140.056,,7.81419,0.140056,,,,7.85398e-5
Test1,1-Compress,3.933,2.559,0.218,0.011,,0.078502,140.056,,7.8502,0.140056,,,,7.85398e-5
Test1,1-Compress,3.967,2.557,0.22,0.004,,0.0792222,50.9296,,7.92222,0.0509296,,,,7.85398e-5
Test1,1-Compress,4.000,2.555,0.222,-0.003,,0.0799424,-38.1972,,7.99424,-0.0381972,,,,7.85398e-5
Test1,1-Compress,4.033,2.553,0.224,-0.003,,0.0806626,-38.1972,,8.06626,-0.0381972,,,,7.85398e-5
Test1,1-Compress,4.067,2.551,0.226,-0.003,,0.0813828,-38.1972,,8.13828,-0.0381972,,,,7.85398e-5
Test1,1-Compress,4.100,2.549,0.228,-0.003,,0.082103,-38.1972,,8.2103,-0.0381972,,,,7.85398e-5
Test1,1-Compress,4.133,2.548,0.229,-0.003,,0.0824631,-38.1972,,8.24631,-0.0381972,,,,7.85398e-5
Test1,1-Compress,4.167,2.545,0.232,-0.003,,0.0835434,-38.1972,,8.35434,-0.0381972,,,,7.85398e-5
Test1,1-Compress,4.200,2.544,0.233,0.004,,0.0839035,50.9296,,8.39035,0.0509296,,,,7.85398e-5
Test1,1-Compress,4.233,2.542,0.235,0.004,,0.0846237,50.9296,,8.46237,0.0509296,,,,7.85398e-5
Test1,1-Compress,4.267,2.54,0.237,0.004,,0.0853439,50.9296,,8.53439,0.0509296,,,,7.85398e-5
Test1,1-Compress,4.300,2.538,0.239,0.004,,0.0860641,50.9296,,8.60641,0.0509296,,,,7.85398e-5
Test1,1-Compress,4.333,2.537,0.24,-0.003,,0.0864242,-38.1972,,8.64242,-0.0381972,,,,7.85398e-5
Test1,1-Compress,4.367,2.534,0.243,-0.003,,0.0875045,-38.1972,,8.75045,-0.0381972,,,,7.85398e-5
Test1,1-Compress,4.400,2.533,0.244,-0.003,,0.0878646,-38.1972,,8.78646,-0.0381972,,,,7.85398e-5
Test1,1-Compress,4.433,2.531,0.246,-0.003,,0.0885848,-38.1972,,8.85848,-0.0381972,,,,7.85398e-5
Test1,1-Compress,4.467,2.529,0.248,-0.003,,0.089305,-38.1972,,8.9305,-0.0381972,,,,7.85398e-5
Test1,1-Compress,4.500,2.527,0.25,0.004,,0.0900252,50.9296,,9.00252,0.0509296,,,,7.85398e-5
Test1,1-Compress,4.533,2.525,0.252,0.004,,0.0907454,50.9296,,9.07454,0.0509296,,,,7.85398e-5
Test1,1-Compress,4.567,2.524,0.253,0.011,,0.0911055,140.056,,9.11055,0.140056,,,,7.85398e-5
Test1,1-Compress,4.600,2.522,0.255,0.011,,0.0918257,140.056,,9.18257,0.140056,,,,7.85398e-5
Test1,1-Compress,4.633,2.52,0.257,0.004,,0.0925459,50.9296,,9.25459,0.0509296,,,,7.85398e-5
Test1,1-Compress,4.667,2.518,0.259,-0.003,,0.0932661,-38.1972,,9.32661,-0.0381972,,,,7.85398e-5
Test1,1-Compress,4.700,2.516,0.261,-0.003,,0.0939863,-38.1972,,9.39863,-0.0381972,,,,7.85398e-5
Test1,1-Compress,4.733,2.514,0.263,-0.003,,0.0947065,-38.1972,,9.47065,-0.0381972,,,,7.85398e-5
Test1,1-Compress,4.767,2.512,0.265,-0.003,,0.0954267,-38.1972,,9.54267,-0.0381972,,,,7.85398e-5
Test1,1-Compress,4.800,2.51,0.267,0.004,,0.0961469,50.9296,,9.61469,0.0509296,,,,7.85398e-5
Test1,1-Compress,4.833,2.509,0.268,0.004,,0.096507,50.9296,,9.6507,0.0509296,,,,7.85398e-5
Test1,1-Compress,4.867,2.506,0.271,0.004,,0.0975873,50.9296,,9.75873,0.0509296,,,,7.85398e-5
Test1,1-Compress,4.900,2.505,0.272,0.004,,0.0979474,50.9296,,9.79474,0.0509296,,,,7.85398e-5
Test1,1-Compress,4.933,2.503,0.274,-0.003,,0.0986676,-38.1972,,9.86676,-0.0381972,,,,7.85398e-5
Test1,1-Compress,4.967,2.501,0.276,-0.003,,0.0993878,-38.1972,,9.93878,-0.0381972,,,,7.85398e-5
Test1,1-Compress,5.000,2.499,0.278,-0.003,,0.100108,-38.1972,,10.0108,-0.0381972,,,,7.85398e-5
Test1,1-Compress,5.033,2.498,0.279,-0.003,,0.100468,-38.1972,,10.0468,-0.0381972,,,,7.85398e-5
Test1,1-Compress,5.067,2.495,0.282,-0.003,,0.101548,-38.1972,,10.1548,-0.0381972,,,,7.85398e-5
Test1,1-Compress,5.100,2.494,0.283,-0.003,,0.101909,-38.1972,,10.1909,-0.0381972,,,,7.85398e-5
Test1,1-Compress,5.133,2.492,0.285,0.004,,0.102629,50.9296,,10.2629,0.0509296,,,,7.85398e-5
Test1,1-Compress,5.167,2.49,0.287,0.011,,0.103349,140.056,,10.3349,0.140056,,,,7.85398e-5
Test1,1-Compress,5.200,2.488,0.289,0.011,,0.104069,140.056,,10.4069,0.140056,,,,7.85398e-5
Test1,1-Compress,5.233,2.487,0.29,0.011,,0.104429,140.056,,10.4429,0.140056,,,,7.85398e-5
Test1,1-Compress,5.267,2.485,0.292,-0.003,,0.105149,-38.1972,,10.5149,-0.0381972,,,,7.85398e-5
Test1,1-Compress,5.300,2.483,0.294,-0.003,,0.10587,-38.1972,,10.587,-0.0381972,,,,7.85398e-5
Test1,1-Compress,5.333,2.481,0.296,-0.003,,0.10659,-38.1972,,10.659,-0.0381972,,,,7.85398e-5
Test1,1-Compress,5.367,2.479,0.298,-0.003,,0.10731,-38.1972,,10.731,-0.0381972,,,,7.85398e-5
Test1,1-Compress,5.400,2.477,0.3,-0.003,,0.10803,-38.1972,,10.803,-0.0381972,,,,7.85398e-5
Test1,1-Compress,5.433,2.475,0.302,-0.003,,0.10875,-38.1972,,10.875,-0.0381972,,,,7.85398e-5
Test1,1-Compress,5.467,2.473,0.304,0.004,,0.109471,50.9296,,10.9471,0.0509296,,,,7.85398e-5
Test1,1-Compress,5.500,2.471,0.306,0.011,,0.110191,140.056,,11.0191,0.140056,,,,7.85398e-5
Test1,1-Compress,5.533,2.47,0.307,0.011,,0.110551,140.056,,11.0551,0.140056,,,,7.85398e-5
Test1,1-Compress,5.567,2.467,0.31,0.004,,0.111631,50.9296,,11.1631,0.0509296,,,,7.85398e-5
Test1,1-Compress,5.600,2.466,0.311,-0.003,,0.111991,-38.1972,,11.1991,-0.0381972,,,,7.85398e-5
Test1,1-Compress,5.633,2.464,0.313,-0.003,,0.112712,-38.1972,,11.2712,-0.0381972,,,,7.85398e-5
Test1,1-Compress,5.667,2.462,0.315,-0.003,,0.113432,-38.1972,,11.3432,-0.0381972,,,,7.85398e-5
Test1,1-Compress,5.700,2.46,0.317,-0.003,,0.114152,-38.1972,,11.4152,-0.0381972,,,,7.85398e-5
Test1,1-Compress,5.733,2.459,0.318,-0.003,,0.114512,-38.1972,,11.4512,-0.0381972,,,,7.85398e-5
Test1,1-Compress,5.767,2.457,0.32,0.004,,0.115232,50.9296,,11.5232,0.0509296,,,,7.85398e-5
Test1,1-Compress,5.800,2.455,0.322,0.004,,0.115952,50.9296,,11.5952,0.0509296,,,,7.85398e-5
Test1,1-Compress,5.833,2.453,0.324,0.004,,0.116673,50.9296,,11.6673,0.0509296,,,,7.85398e-5
Test1,1-Compress,5.867,2.451,0.326,0.004,,0.117393,50.9296,,11.7393,0.0509296,,,,7.85398e-5
Test1,1-Compress,5.900,2.449,0.328,-0.003,,0.118113,-38.1972,,11.8113,-0.0381972,,,,7.85398e-5
Test1,1-Compress,5.933,2.448,0.329,-0.003,,0.118473,-38.1972,,11.8473,-0.0381972,,,,7.85398e-5
Test1,1-Compress,5.967,2.446,0.331,-0.003,,0.119193,-38.1972,,11.9193,-0.0381972,,,,7.85398e-5
Test1,1-Compress,6.000,2.444,0.333,-0.003,,0.119914,-38.1972,,11.9914,-0.0381972,,,,7.85398e-5
Test1,1-Compress,6.033,2.442,0.335,-0.003,,0.120634,-38.1972,,12.0634,-0.0381972,,,,7.85398e-5
Test1,1-Compress,6.067,2.44,0.337,-0.003,,0.121354,-38.1972,,12.1354,-0.0381972,,,,7.85398e-5
Test1,1-Compress,6.100,2.438,0.339,0.004,,0.122074,50.9296,,12.2074,0.0509296,,,,7.85398e-5
Test1,1-Compress,6.133,2.436,0.341,0.004,,0.122794,50.9296,,12.2794,0.0509296,,,,7.85398e-5
Test1,1-Compress,6.167,2.434,0.343,0.011,,0.123515,140.056,,12.3515,0.140056,,,,7.85398e-5
Test1,1-Compress,6.200,2.432,0.345,0.004,,0.124235,50.9296,,12.4235,0.0509296,,,,7.85398e-5
Test1,1-Compress,6.233,2.431,0.346,0.004,,0.124595,50.9296,,12.4595,0.0509296,,,,7.85398e-5
Test1,1-Compress,6.267,2.428,0.349,-0.003,,0.125675,-38.1972,,12.5675,-0.0381972,,,,7.85398e-5
Test1,1-Compress,6.300,2.427,0.35,-0.003,,0.126035,-38.1972,,12.6035,-0.0381972,,,,7.85398e-5
Test1,1-Compress,6.333,2.425,0.352,-0.003,,0.126755,-38.1972,,12.6755,-0.0381972,,,,7.85398e-5
Test1,1-Compress,6.367,2.423,0.354,-0.003,,0.127476,-38.1972,,12.7476,-0.0381972,,,,7.85398e-5
Test1,1-Compress,6.400,2.421,0.356,0.004,,0.128196,50.9296,,12.8196,0.0509296,,,,7.85398e-5
Test1,1-Compress,6.433,2.42,0.357,0.004,,0.128556,50.9296,,12.8556,0.0509296,,,,7.85398e-5
Test1,1-Compress,6.467,2.418,0.359,0.011,,0.129276,140.056,,12.9276,0.140056,,,,7.85398e-5
Test1,1-Compress,6.500,2.416,0.361,0.011,,0.129996,140.056,,12.9996,0.140056,,,,7.85398e-5
Test1,1-Compress,6.533,2.414,0.363,0.004,,0.130717,50.9296,,13.0717,0.0509296,,,,7.85398e-5
Test1,1-Compress,6.567,2.412,0.365,-0.003,,0.131437,-38.1972,,13.1437,-0.0381972,,,,7.85398e-5
Test1,1-Compress,6.600,2.41,0.367,-0.003,,0.132157,-38.1972,,13.2157,-0.0381972,,,,7.85398e-5
Test1,1-Compress,6.633,2.409,0.368,-0.003,,0.132517,-38.1972,,13.2517,-0.0381972,,,,7.85398e-5
Test1,1-Compress,6.667,2.407,0.37,-0.003,,0.133237,-38.1972,,13.3237,-0.0381972,,,,7.85398e-5
Test1,1-Compress,6.700,2.405,0.372,-0.003,,0.133958,-38.1972,,13.3958,-0.0381972,,,,7.85398e-5
Test1,1-Compress,6.733,2.403,0.374,0.004,,0.134678,50.9296,,13.4678,0.0509296,,,,7.85398e-5
Test1,1-Compress,6.767,2.401,0.376,0.004,,0.135398,50.9296,,13.5398,0.0509296,,,,7.85398e-5
Test1,1-Compress,6.800,2.399,0.378,0.004,,0.136118,50.9296,,13.6118,0.0509296,,,,7.85398e-5
Test1,1-Compress,6.833,2.397,0.38,0.004,,0.136838,50.9296,,13.6838,0.0509296,,,,7.85398e-5
Test1,1-Compress,6.867,2.395,0.382,0.004,,0.137559,50.9296,,13.7559,0.0509296,,,,7.85398e-5
Test1,1-Compress,6.900,2.393,0.384,-0.003,,0.138279,-38.1972,,13.8279,-0.0381972,,,,7.85398e-5
Test1,1-Compress,6.933,2.392,0.385,-0.003,,0.138639,-38.1972,,13.8639,-0.0381972,,,,7.85398e-5
Test1,1-Compress,6.967,2.39,0.387,-0.003,,0.139359,-38.1972,,13.9359,-0.0381972,,,,7.85398e-5
Test1,1-Compress,7.000,2.388,0.389,-0.003,,0.140079,-38.1972,,14.0079,-0.0381972,,,,7.85398e-5
Test1,1-Compress,7.033,2.386,0.391,-0.003,,0.140799,-38.1972,,14.0799,-0.0381972,,,,7.85398e-5
Test1,1-Compress,7.067,2.384,0.393,0.004,,0.14152,50.9296,,14.152,0.0509296,,,,7.85398e-5
Test1,1-Compress,7.100,2.382,0.395,0.011,,0.14224,140.056,,14.224,0.140056,,,,7.85398e-5
Test1,1-Compress,7.133,2.381,0.396,0.011,,0.1426,140.056,,14.26,0.140056,,,,7.85398e-5
Test1,1-Compress,7.167,2.379,0.398,0.004,,0.14332,50.9296,,14.332,0.0509296,,,,7.85398e-5
Test1,1-Compress,7.200,2.377,0.4,-0.003,,0.14404,-38.1972,,14.404,-0.0381972,,,,7.85398e-5
Test1,1-Compress,7.233,2.375,0.402,-0.003,,0.144761,-38.1972,,14.4761,-0.0381972,,,,7.85398e-5
Test1,1-Compress,7.267,2.373,0.404,-0.003,,0.145481,-38.1972,,14.5481,-0.0381972,,,,7.85398e-5
Test1,1-Compress,7.300,2.371,0.406,-0.003,,0.146201,-38.1972,,14.6201,-0.0381972,,,,7.85398e-5
Test1,1-Compress,7.333,2.37,0.407,-0.003,,0.146561,-38.1972,,14.6561,-0.0381972,,,,7.85398e-5
Test1,1-Compress,7.367,2.368,0.409,0.004,,0.147281,50.9296,,14.7281,0.0509296,,,,7.85398e-5
Test1,1-Compress,7.400,2.366,0.411,0.004,,0.148001,50.9296,,14.8001,0.0509296,,,,7.85398e-5
