SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N,,Strain,Stress(Pascal),,%Strain,Stress(kPa),,,,Area(m^2)
1:0 (rep 1),1-Compress,0.9,3.019,0.055,0.002,,0.017892,25.4648,,1.7892,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,0.933,3.017,0.057,0.009,,0.0185426,114.592,,1.85426,0.114592,,,,7.85398e-5
1:0 (rep 1),1-Compress,0.967,3.015,0.059,0.016,,0.0191932,203.718,,1.91932,0.203718,,,,7.85398e-5
1:0 (rep 1),1-Compress,1,3.013,0.061,0.009,,0.0198439,114.592,,1.98439,0.114592,,,,7.85398e-5
1:0 (rep 1),1-Compress,1.033,3.011,0.063,0.009,,0.0204945,114.592,,2.04945,0.114592,,,,7.85398e-5
1:0 (rep 1),1-Compress,1.067,3.009,0.065,0.002,,0.0211451,25.4648,,2.11451,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,1.1,3.007,0.067,0.002,,0.0217957,25.4648,,2.17957,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,1.133,3.005,0.069,0.002,,0.0224463,25.4648,,2.24463,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,1.167,3.003,0.071,0.002,,0.0230969,25.4648,,2.30969,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,1.2,3.001,0.073,0.002,,0.0237476,25.4648,,2.37476,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,1.233,2.999,0.075,0.002,,0.0243982,25.4648,,2.43982,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,1.267,2.996,0.078,0.009,,0.0253741,114.592,,2.53741,0.114592,,,,7.85398e-5
1:0 (rep 1),1-Compress,1.3,2.995,0.079,0.002,,0.0256994,25.4648,,2.56994,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,1.333,2.993,0.081,-0.004,,0.02635,-50.9296,,2.635,-0.0509296,,,,7.85398e-5
1:0 (rep 1),1-Compress,1.367,2.99,0.084,0.002,,0.027326,25.4648,,2.7326,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,1.4,2.988,0.086,0.002,,0.0279766,25.4648,,2.79766,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,1.433,2.987,0.087,0.002,,0.0283019,25.4648,,2.83019,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,1.467,2.984,0.09,0.002,,0.0292778,25.4648,,2.92778,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,1.5,2.982,0.092,0.002,,0.0299284,25.4648,,2.99284,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,1.533,2.98,0.094,0.002,,0.0305791,25.4648,,3.05791,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,1.567,2.978,0.096,0.009,,0.0312297,114.592,,3.12297,0.114592,,,,7.85398e-5
1:0 (rep 1),1-Compress,1.6,2.976,0.098,0.016,,0.0318803,203.718,,3.18803,0.203718,,,,7.85398e-5
1:0 (rep 1),1-Compress,1.633,2.974,0.1,0.009,,0.0325309,114.592,,3.25309,0.114592,,,,7.85398e-5
1:0 (rep 1),1-Compress,1.667,2.972,0.102,-0.004,,0.0331815,-50.9296,,3.31815,-0.0509296,,,,7.85398e-5
1:0 (rep 1),1-Compress,1.7,2.97,0.104,0.002,,0.0338321,25.4648,,3.38321,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,1.733,2.968,0.106,0.002,,0.0344828,25.4648,,3.44828,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,1.767,2.966,0.108,0.002,,0.0351334,25.4648,,3.51334,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,1.8,2.964,0.11,-0.004,,0.035784,-50.9296,,3.5784,-0.0509296,,,,7.85398e-5
1:0 (rep 1),1-Compress,1.833,2.962,0.112,0.002,,0.0364346,25.4648,,3.64346,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,1.867,2.959,0.115,0.002,,0.0374105,25.4648,,3.74105,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,1.9,2.958,0.116,0.009,,0.0377358,114.592,,3.77358,0.114592,,,,7.85398e-5
1:0 (rep 1),1-Compress,1.933,2.956,0.118,0.009,,0.0383865,114.592,,3.83865,0.114592,,,,7.85398e-5
1:0 (rep 1),1-Compress,1.967,2.953,0.121,0.009,,0.0393624,114.592,,3.93624,0.114592,,,,7.85398e-5
1:0 (rep 1),1-Compress,2,2.952,0.122,0.002,,0.0396877,25.4648,,3.96877,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,2.033,2.95,0.124,0.002,,0.0403383,25.4648,,4.03383,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,2.067,2.947,0.127,0.002,,0.0413142,25.4648,,4.13142,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,2.1,2.945,0.129,0.002,,0.0419649,25.4648,,4.19649,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,2.133,2.943,0.131,0.002,,0.0426155,25.4648,,4.26155,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,2.167,2.941,0.133,0.002,,0.0432661,25.4648,,4.32661,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,2.2,2.939,0.135,0.009,,0.0439167,114.592,,4.39167,0.114592,,,,7.85398e-5
1:0 (rep 1),1-Compress,2.233,2.937,0.137,0.009,,0.0445673,114.592,,4.45673,0.114592,,,,7.85398e-5
1:0 (rep 1),1-Compress,2.267,2.935,0.139,0.009,,0.045218,114.592,,4.5218,0.114592,,,,7.85398e-5
1:0 (rep 1),1-Compress,2.3,2.933,0.141,0.002,,0.0458686,25.4648,,4.58686,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,2.333,2.931,0.143,-0.004,,0.0465192,-50.9296,,4.65192,-0.0509296,,,,7.85398e-5
1:0 (rep 1),1-Compress,2.367,2.929,0.145,0.002,,0.0471698,25.4648,,4.71698,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,2.4,2.927,0.147,0.002,,0.0478204,25.4648,,4.78204,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,2.433,2.925,0.149,0.002,,0.048471,25.4648,,4.8471,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,2.467,2.923,0.151,0.002,,0.0491217,25.4648,,4.91217,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,2.5,2.921,0.153,0.002,,0.0497723,25.4648,,4.97723,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,2.533,2.919,0.155,0.009,,0.0504229,114.592,,5.04229,0.114592,,,,7.85398e-5
1:0 (rep 1),1-Compress,2.567,2.916,0.158,0.016,,0.0513988,203.718,,5.13988,0.203718,,,,7.85398e-5
1:0 (rep 1),1-Compress,2.6,2.915,0.159,0.016,,0.0517241,203.718,,5.17241,0.203718,,,,7.85398e-5
1:0 (rep 1),1-Compress,2.633,2.913,0.161,0.016,,0.0523748,203.718,,5.23748,0.203718,,,,7.85398e-5
1:0 (rep 1),1-Compress,2.667,2.91,0.164,0.002,,0.0533507,25.4648,,5.33507,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,2.7,2.908,0.166,0.002,,0.0540013,25.4648,,5.40013,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,2.733,2.906,0.168,0.002,,0.0546519,25.4648,,5.46519,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,2.767,2.904,0.17,0.002,,0.0553025,25.4648,,5.53025,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,2.8,2.902,0.172,0.002,,0.0559532,25.4648,,5.59532,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,2.833,2.9,0.174,0.009,,0.0566038,114.592,,5.66038,0.114592,,,,7.85398e-5
1:0 (rep 1),1-Compress,2.867,2.898,0.176,0.009,,0.0572544,114.592,,5.72544,0.114592,,,,7.85398e-5
1:0 (rep 1),1-Compress,2.9,2.896,0.178,0.009,,0.057905,114.592,,5.7905,0.114592,,,,7.85398e-5
1:0 (rep 1),1-Compress,2.933,2.894,0.18,0.002,,0.0585556,25.4648,,5.85556,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,2.967,2.892,0.182,0.009,,0.0592062,114.592,,5.92062,0.114592,,,,7.85398e-5
1:0 (rep 1),1-Compress,3,2.89,0.184,0.016,,0.0598569,203.718,,5.98569,0.203718,,,,7.85398e-5
1:0 (rep 1),1-Compress,3.033,2.888,0.186,0.009,,0.0605075,114.592,,6.05075,0.114592,,,,7.85398e-5
1:0 (rep 1),1-Compress,3.067,2.886,0.188,0.002,,0.0611581,25.4648,,6.11581,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,3.1,2.884,0.19,0.002,,0.0618087,25.4648,,6.18087,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,3.133,2.882,0.192,0.002,,0.0624593,25.4648,,6.24593,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,3.167,2.879,0.195,0.009,,0.0634353,114.592,,6.34353,0.114592,,,,7.85398e-5
1:0 (rep 1),1-Compress,3.2,2.878,0.196,0.016,,0.0637606,203.718,,6.37606,0.203718,,,,7.85398e-5
1:0 (rep 1),1-Compress,3.233,2.876,0.198,0.016,,0.0644112,203.718,,6.44112,0.203718,,,,7.85398e-5
1:0 (rep 1),1-Compress,3.267,2.873,0.201,0.009,,0.0653871,114.592,,6.53871,0.114592,,,,7.85398e-5
1:0 (rep 1),1-Compress,3.3,2.871,0.203,0.002,,0.0660377,25.4648,,6.60377,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,3.333,2.869,0.205,0.009,,0.0666884,114.592,,6.66884,0.114592,,,,7.85398e-5
1:0 (rep 1),1-Compress,3.367,2.867,0.207,0.002,,0.067339,25.4648,,6.7339,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,3.4,2.865,0.209,0.002,,0.0679896,25.4648,,6.79896,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,3.433,2.863,0.211,0.002,,0.0686402,25.4648,,6.86402,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,3.467,2.861,0.213,0.002,,0.0692908,25.4648,,6.92908,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,3.5,2.859,0.215,0.009,,0.0699414,114.592,,6.99414,0.114592,,,,7.85398e-5
1:0 (rep 1),1-Compress,3.533,2.857,0.217,0.016,,0.0705921,203.718,,7.05921,0.203718,,,,7.85398e-5
1:0 (rep 1),1-Compress,3.567,2.855,0.219,0.016,,0.0712427,203.718,,7.12427,0.203718,,,,7.85398e-5
1:0 (rep 1),1-Compress,3.6,2.853,0.221,0.016,,0.0718933,203.718,,7.18933,0.203718,,,,7.85398e-5
1:0 (rep 1),1-Compress,3.633,2.851,0.223,0.009,,0.0725439,114.592,,7.25439,0.114592,,,,7.85398e-5
1:0 (rep 1),1-Compress,3.667,2.849,0.225,0.002,,0.0731945,25.4648,,7.31945,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,3.7,2.847,0.227,0.009,,0.0738452,114.592,,7.38452,0.114592,,,,7.85398e-5
1:0 (rep 1),1-Compress,3.733,2.845,0.229,0.002,,0.0744958,25.4648,,7.44958,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,3.767,2.842,0.232,0.009,,0.0754717,114.592,,7.54717,0.114592,,,,7.85398e-5
1:0 (rep 1),1-Compress,3.8,2.841,0.233,0.009,,0.075797,114.592,,7.5797,0.114592,,,,7.85398e-5
1:0 (rep 1),1-Compress,3.833,2.839,0.235,0.023,,0.0764476,292.845,,7.64476,0.292845,,,,7.85398e-5
1:0 (rep 1),1-Compress,3.867,2.836,0.238,0.023,,0.0774236,292.845,,7.74236,0.292845,,,,7.85398e-5
1:0 (rep 1),1-Compress,3.9,2.834,0.24,0.023,,0.0780742,292.845,,7.80742,0.292845,,,,7.85398e-5
1:0 (rep 1),1-Compress,3.933,2.833,0.241,0.016,,0.0783995,203.718,,7.83995,0.203718,,,,7.85398e-5
1:0 (rep 1),1-Compress,3.967,2.83,0.244,0.009,,0.0793754,114.592,,7.93754,0.114592,,,,7.85398e-5
1:0 (rep 1),1-Compress,4,2.828,0.246,0.002,,0.080026,25.4648,,8.0026,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,4.033,2.826,0.248,0.002,,0.0806766,25.4648,,8.06766,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,4.067,2.824,0.25,0.002,,0.0813273,25.4648,,8.13273,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,4.1,2.822,0.252,0.002,,0.0819779,25.4648,,8.19779,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,4.133,2.821,0.253,0.009,,0.0823032,114.592,,8.23032,0.114592,,,,7.85398e-5
1:0 (rep 1),1-Compress,4.167,2.818,0.256,0.023,,0.0832791,292.845,,8.32791,0.292845,,,,7.85398e-5
1:0 (rep 1),1-Compress,4.2,2.816,0.258,0.03,,0.0839297,381.972,,8.39297,0.381972,,,,7.85398e-5
1:0 (rep 1),1-Compress,4.233,2.814,0.26,0.023,,0.0845804,292.845,,8.45804,0.292845,,,,7.85398e-5
1:0 (rep 1),1-Compress,4.267,2.812,0.262,0.016,,0.085231,203.718,,8.5231,0.203718,,,,7.85398e-5
1:0 (rep 1),1-Compress,4.3,2.81,0.264,0.009,,0.0858816,114.592,,8.58816,0.114592,,,,7.85398e-5
1:0 (rep 1),1-Compress,4.333,2.808,0.266,0.009,,0.0865322,114.592,,8.65322,0.114592,,,,7.85398e-5
1:0 (rep 1),1-Compress,4.367,2.806,0.268,0.002,,0.0871828,25.4648,,8.71828,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,4.4,2.804,0.27,0.002,,0.0878334,25.4648,,8.78334,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,4.433,2.802,0.272,0.009,,0.0884841,114.592,,8.84841,0.114592,,,,7.85398e-5
1:0 (rep 1),1-Compress,4.467,2.799,0.275,0.023,,0.08946,292.845,,8.946,0.292845,,,,7.85398e-5
1:0 (rep 1),1-Compress,4.5,2.797,0.277,0.03,,0.0901106,381.972,,9.01106,0.381972,,,,7.85398e-5
1:0 (rep 1),1-Compress,4.533,2.796,0.278,0.03,,0.0904359,381.972,,9.04359,0.381972,,,,7.85398e-5
1:0 (rep 1),1-Compress,4.567,2.793,0.281,0.016,,0.0914118,203.718,,9.14118,0.203718,,,,7.85398e-5
1:0 (rep 1),1-Compress,4.6,2.791,0.283,0.016,,0.0920625,203.718,,9.20625,0.203718,,,,7.85398e-5
1:0 (rep 1),1-Compress,4.633,2.789,0.285,0.009,,0.0927131,114.592,,9.27131,0.114592,,,,7.85398e-5
1:0 (rep 1),1-Compress,4.667,2.787,0.287,0.002,,0.0933637,25.4648,,9.33637,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,4.7,2.786,0.288,0.002,,0.093689,25.4648,,9.3689,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,4.733,2.784,0.29,0.016,,0.0943396,203.718,,9.43396,0.203718,,,,7.85398e-5
1:0 (rep 1),1-Compress,4.767,2.781,0.293,0.023,,0.0953155,292.845,,9.53155,0.292845,,,,7.85398e-5
1:0 (rep 1),1-Compress,4.8,2.779,0.295,0.023,,0.0959662,292.845,,9.59662,0.292845,,,,7.85398e-5
1:0 (rep 1),1-Compress,4.833,2.777,0.297,0.023,,0.0966168,292.845,,9.66168,0.292845,,,,7.85398e-5
1:0 (rep 1),1-Compress,4.867,2.775,0.299,0.03,,0.0972674,381.972,,9.72674,0.381972,,,,7.85398e-5
1:0 (rep 1),1-Compress,4.9,2.773,0.301,0.023,,0.097918,292.845,,9.7918,0.292845,,,,7.85398e-5
1:0 (rep 1),1-Compress,4.933,2.771,0.303,0.023,,0.0985686,292.845,,9.85686,0.292845,,,,7.85398e-5
1:0 (rep 1),1-Compress,4.967,2.769,0.305,0.009,,0.0992193,114.592,,9.92193,0.114592,,,,7.85398e-5
1:0 (rep 1),1-Compress,5,2.767,0.307,0.002,,0.0998699,25.4648,,9.98699,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,5.033,2.765,0.309,0.002,,0.10052,25.4648,,10.052,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,5.067,2.762,0.312,0.009,,0.101496,114.592,,10.1496,0.114592,,,,7.85398e-5
1:0 (rep 1),1-Compress,5.1,2.76,0.314,0.023,,0.102147,292.845,,10.2147,0.292845,,,,7.85398e-5
1:0 (rep 1),1-Compress,5.133,2.759,0.315,0.023,,0.102472,292.845,,10.2472,0.292845,,,,7.85398e-5
1:0 (rep 1),1-Compress,5.167,2.756,0.318,0.03,,0.103448,381.972,,10.3448,0.381972,,,,7.85398e-5
1:0 (rep 1),1-Compress,5.2,2.755,0.319,0.03,,0.103774,381.972,,10.3774,0.381972,,,,7.85398e-5
1:0 (rep 1),1-Compress,5.233,2.753,0.321,0.023,,0.104424,292.845,,10.4424,0.292845,,,,7.85398e-5
1:0 (rep 1),1-Compress,5.267,2.75,0.324,0.016,,0.1054,203.718,,10.54,0.203718,,,,7.85398e-5
1:0 (rep 1),1-Compress,5.3,2.749,0.325,0.023,,0.105725,292.845,,10.5725,0.292845,,,,7.85398e-5
1:0 (rep 1),1-Compress,5.333,2.747,0.327,0.036,,0.106376,458.366,,10.6376,0.458366,,,,7.85398e-5
1:0 (rep 1),1-Compress,5.367,2.744,0.33,0.03,,0.107352,381.972,,10.7352,0.381972,,,,7.85398e-5
1:0 (rep 1),1-Compress,5.4,2.742,0.332,0.023,,0.108003,292.845,,10.8003,0.292845,,,,7.85398e-5
1:0 (rep 1),1-Compress,5.433,2.741,0.333,0.023,,0.108328,292.845,,10.8328,0.292845,,,,7.85398e-5
1:0 (rep 1),1-Compress,5.467,2.738,0.336,0.036,,0.109304,458.366,,10.9304,0.458366,,,,7.85398e-5
1:0 (rep 1),1-Compress,5.5,2.736,0.338,0.043,,0.109954,547.493,,10.9954,0.547493,,,,7.85398e-5
1:0 (rep 1),1-Compress,5.533,2.734,0.34,0.03,,0.110605,381.972,,11.0605,0.381972,,,,7.85398e-5
1:0 (rep 1),1-Compress,5.567,2.732,0.342,0.03,,0.111256,381.972,,11.1256,0.381972,,,,7.85398e-5
1:0 (rep 1),1-Compress,5.6,2.73,0.344,0.036,,0.111906,458.366,,11.1906,0.458366,,,,7.85398e-5
1:0 (rep 1),1-Compress,5.633,2.728,0.346,0.03,,0.112557,381.972,,11.2557,0.381972,,,,7.85398e-5
1:0 (rep 1),1-Compress,5.667,2.725,0.349,0.002,,0.113533,25.4648,,11.3533,0.0254648,,,,7.85398e-5
1:0 (rep 1),1-Compress,5.7,2.723,0.351,0.016,,0.114183,203.718,,11.4183,0.203718,,,,7.85398e-5
1:0 (rep 1),1-Compress,5.733,2.722,0.352,0.023,,0.114509,292.845,,11.4509,0.292845,,,,7.85398e-5
1:0 (rep 1),1-Compress,5.767,2.72,0.354,0.036,,0.115159,458.366,,11.5159,0.458366,,,,7.85398e-5
1:0 (rep 1),1-Compress,5.8,2.718,0.356,0.036,,0.11581,458.366,,11.581,0.458366,,,,7.85398e-5
1:0 (rep 1),1-Compress,5.833,2.716,0.358,0.03,,0.116461,381.972,,11.6461,0.381972,,,,7.85398e-5
1:0 (rep 1),1-Compress,5.867,2.713,0.361,0.036,,0.117437,458.366,,11.7437,0.458366,,,,7.85398e-5
1:0 (rep 1),1-Compress,5.9,2.712,0.362,0.03,,0.117762,381.972,,11.7762,0.381972,,,,7.85398e-5
1:0 (rep 1),1-Compress,5.933,2.71,0.364,0.03,,0.118412,381.972,,11.8412,0.381972,,,,7.85398e-5
1:0 (rep 1),1-Compress,5.967,2.707,0.367,0.05,,0.119388,636.62,,11.9388,0.63662,,,,7.85398e-5
1:0 (rep 1),1-Compress,6,2.705,0.369,0.043,,0.120039,547.493,,12.0039,0.547493,,,,7.85398e-5
1:0 (rep 1),1-Compress,6.033,2.704,0.37,0.043,,0.120364,547.493,,12.0364,0.547493,,,,7.85398e-5
1:0 (rep 1),1-Compress,6.067,2.701,0.373,0.036,,0.12134,458.366,,12.134,0.458366,,,,7.85398e-5
1:0 (rep 1),1-Compress,6.1,2.699,0.375,0.036,,0.121991,458.366,,12.1991,0.458366,,,,7.85398e-5
1:0 (rep 1),1-Compress,6.133,2.697,0.377,0.043,,0.122642,547.493,,12.2642,0.547493,,,,7.85398e-5
1:0 (rep 1),1-Compress,6.167,2.695,0.379,0.036,,0.123292,458.366,,12.3292,0.458366,,,,7.85398e-5
1:0 (rep 1),1-Compress,6.2,2.693,0.381,0.043,,0.123943,547.493,,12.3943,0.547493,,,,7.85398e-5
1:0 (rep 1),1-Compress,6.233,2.691,0.383,0.05,,0.124593,636.62,,12.4593,0.63662,,,,7.85398e-5
1:0 (rep 1),1-Compress,6.267,2.689,0.385,0.036,,0.125244,458.366,,12.5244,0.458366,,,,7.85398e-5
1:0 (rep 1),1-Compress,6.3,2.687,0.387,0.016,,0.125895,203.718,,12.5895,0.203718,,,,7.85398e-5
1:0 (rep 1),1-Compress,6.333,2.685,0.389,0.03,,0.126545,381.972,,12.6545,0.381972,,,,7.85398e-5
1:0 (rep 1),1-Compress,6.367,2.683,0.391,0.036,,0.127196,458.366,,12.7196,0.458366,,,,7.85398e-5
1:0 (rep 1),1-Compress,6.4,2.681,0.393,0.043,,0.127846,547.493,,12.7846,0.547493,,,,7.85398e-5
1:0 (rep 1),1-Compress,6.433,2.679,0.395,0.043,,0.128497,547.493,,12.8497,0.547493,,,,7.85398e-5
1:0 (rep 1),1-Compress,6.467,2.677,0.397,0.043,,0.129148,547.493,,12.9148,0.547493,,,,7.85398e-5
1:0 (rep 1),1-Compress,6.5,2.675,0.399,0.043,,0.129798,547.493,,12.9798,0.547493,,,,7.85398e-5
1:0 (rep 1),1-Compress,6.533,2.673,0.401,0.036,,0.130449,458.366,,13.0449,0.458366,,,,7.85398e-5
1:0 (rep 1),1-Compress,6.567,2.67,0.404,0.023,,0.131425,292.845,,13.1425,0.292845,,,,7.85398e-5
1:0 (rep 1),1-Compress,6.6,2.668,0.406,0.036,,0.132075,458.366,,13.2075,0.458366,,,,7.85398e-5
1:0 (rep 1),1-Compress,6.633,2.667,0.407,0.05,,0.132401,636.62,,13.2401,0.63662,,,,7.85398e-5
1:0 (rep 1),1-Compress,6.667,2.664,0.41,0.03,,0.133377,381.972,,13.3377,0.381972,,,,7.85398e-5
1:0 (rep 1),1-Compress,6.7,2.662,0.412,0.03,,0.134027,381.972,,13.4027,0.381972,,,,7.85398e-5
1:0 (rep 1),1-Compress,6.733,2.66,0.414,0.043,,0.134678,547.493,,13.4678,0.547493,,,,7.85398e-5
1:0 (rep 1),1-Compress,6.767,2.658,0.416,0.05,,0.135329,636.62,,13.5329,0.63662,,,,7.85398e-5
1:0 (rep 1),1-Compress,6.8,2.656,0.418,0.043,,0.135979,547.493,,13.5979,0.547493,,,,7.85398e-5
1:0 (rep 1),1-Compress,6.833,2.654,0.42,0.043,,0.13663,547.493,,13.663,0.547493,,,,7.85398e-5
1:0 (rep 1),1-Compress,6.867,2.652,0.422,0.043,,0.13728,547.493,,13.728,0.547493,,,,7.85398e-5
1:0 (rep 1),1-Compress,6.9,2.65,0.424,0.043,,0.137931,547.493,,13.7931,0.547493,,,,7.85398e-5
1:0 (rep 1),1-Compress,6.933,2.648,0.426,0.03,,0.138582,381.972,,13.8582,0.381972,,,,7.85398e-5
1:0 (rep 1),1-Compress,6.967,2.646,0.428,0.023,,0.139232,292.845,,13.9232,0.292845,,,,7.85398e-5
1:0 (rep 1),1-Compress,7,2.644,0.43,0.043,,0.139883,547.493,,13.9883,0.547493,,,,7.85398e-5
