SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N,,Strain,Stress(Pascal),,%Strain,Stress(kPa),,,,Area(m^2)
Test1,1-Compress,2.967,3.69,0.233,0.007,,0.0593933,89.1268,,5.93933,0.0891268,,,,7.85398e-5
Test1,1-Compress,3.000,3.688,0.235,0.013,,0.0599031,165.521,,5.99031,0.165521,,,,7.85398e-5
Test1,1-Compress,3.033,3.686,0.237,0.007,,0.0604129,89.1268,,6.04129,0.0891268,,,,7.85398e-5
Test1,1-Compress,3.067,3.682,0.241,-0.000,,0.0614326,0,,6.14326,0,,,,7.85398e-5
Test1,1-Compress,3.100,3.68,0.243,-0.000,,0.0619424,0,,6.19424,0,,,,7.85398e-5
Test1,1-Compress,3.133,3.678,0.245,-0.007,,0.0624522,-89.1268,,6.24522,-0.0891268,,,,7.85398e-5
Test1,1-Compress,3.167,3.675,0.248,-0.007,,0.0632169,-89.1268,,6.32169,-0.0891268,,,,7.85398e-5
Test1,1-Compress,3.200,3.673,0.25,-0.014,,0.0637267,-178.254,,6.37267,-0.178254,,,,7.85398e-5
Test1,1-Compress,3.233,3.67,0.253,-0.007,,0.0644915,-89.1268,,6.44915,-0.0891268,,,,7.85398e-5
Test1,1-Compress,3.267,3.667,0.256,0.007,,0.0652562,89.1268,,6.52562,0.0891268,,,,7.85398e-5
Test1,1-Compress,3.300,3.665,0.258,0.007,,0.065766,89.1268,,6.5766,0.0891268,,,,7.85398e-5
Test1,1-Compress,3.333,3.662,0.261,0.007,,0.0665307,89.1268,,6.65307,0.0891268,,,,7.85398e-5
Test1,1-Compress,3.367,3.659,0.264,0.007,,0.0672954,89.1268,,6.72954,0.0891268,,,,7.85398e-5
Test1,1-Compress,3.400,3.657,0.266,0.007,,0.0678053,89.1268,,6.78053,0.0891268,,,,7.85398e-5
Test1,1-Compress,3.433,3.654,0.269,-0.000,,0.06857,0,,6.857,0,,,,7.85398e-5
Test1,1-Compress,3.467,3.651,0.272,-0.007,,0.0693347,-89.1268,,6.93347,-0.0891268,,,,7.85398e-5
Test1,1-Compress,3.500,3.649,0.274,-0.007,,0.0698445,-89.1268,,6.98445,-0.0891268,,,,7.85398e-5
Test1,1-Compress,3.533,3.646,0.277,0.007,,0.0706092,89.1268,,7.06092,0.0891268,,,,7.85398e-5
Test1,1-Compress,3.567,3.643,0.28,0.013,,0.0713739,165.521,,7.13739,0.165521,,,,7.85398e-5
Test1,1-Compress,3.600,3.641,0.282,0.013,,0.0718838,165.521,,7.18838,0.165521,,,,7.85398e-5
Test1,1-Compress,3.633,3.639,0.284,0.013,,0.0723936,165.521,,7.23936,0.165521,,,,7.85398e-5
Test1,1-Compress,3.667,3.636,0.287,0.007,,0.0731583,89.1268,,7.31583,0.0891268,,,,7.85398e-5
Test1,1-Compress,3.700,3.633,0.29,-0.000,,0.073923,0,,7.3923,0,,,,7.85398e-5
Test1,1-Compress,3.733,3.631,0.292,-0.007,,0.0744328,-89.1268,,7.44328,-0.0891268,,,,7.85398e-5
Test1,1-Compress,3.767,3.628,0.295,-0.000,,0.0751976,0,,7.51976,0,,,,7.85398e-5
Test1,1-Compress,3.800,3.625,0.298,-0.000,,0.0759623,0,,7.59623,0,,,,7.85398e-5
Test1,1-Compress,3.833,3.623,0.3,-0.000,,0.0764721,0,,7.64721,0,,,,7.85398e-5
Test1,1-Compress,3.867,3.62,0.303,0.007,,0.0772368,89.1268,,7.72368,0.0891268,,,,7.85398e-5
Test1,1-Compress,3.900,3.617,0.306,0.013,,0.0780015,165.521,,7.80015,0.165521,,,,7.85398e-5
Test1,1-Compress,3.933,3.615,0.308,0.020,,0.0785113,254.648,,7.85113,0.254648,,,,7.85398e-5
Test1,1-Compress,3.967,3.612,0.311,0.007,,0.0792761,89.1268,,7.92761,0.0891268,,,,7.85398e-5
Test1,1-Compress,4.000,3.609,0.314,-0.000,,0.0800408,0,,8.00408,0,,,,7.85398e-5
Test1,1-Compress,4.033,3.607,0.316,0.007,,0.0805506,89.1268,,8.05506,0.0891268,,,,7.85398e-5
Test1,1-Compress,4.067,3.604,0.319,-0.000,,0.0813153,0,,8.13153,0,,,,7.85398e-5
Test1,1-Compress,4.100,3.602,0.321,-0.007,,0.0818251,-89.1268,,8.18251,-0.0891268,,,,7.85398e-5
Test1,1-Compress,4.133,3.599,0.324,-0.000,,0.0825899,0,,8.25899,0,,,,7.85398e-5
Test1,1-Compress,4.167,3.596,0.327,0.013,,0.0833546,165.521,,8.33546,0.165521,,,,7.85398e-5
Test1,1-Compress,4.200,3.594,0.329,0.013,,0.0838644,165.521,,8.38644,0.165521,,,,7.85398e-5
Test1,1-Compress,4.233,3.591,0.332,0.007,,0.0846291,89.1268,,8.46291,0.0891268,,,,7.85398e-5
Test1,1-Compress,4.267,3.588,0.335,0.013,,0.0853938,165.521,,8.53938,0.165521,,,,7.85398e-5
Test1,1-Compress,4.300,3.586,0.337,0.013,,0.0859036,165.521,,8.59036,0.165521,,,,7.85398e-5
Test1,1-Compress,4.333,3.583,0.34,-0.000,,0.0866684,0,,8.66684,0,,,,7.85398e-5
Test1,1-Compress,4.367,3.58,0.343,-0.007,,0.0874331,-89.1268,,8.74331,-0.0891268,,,,7.85398e-5
Test1,1-Compress,4.400,3.578,0.345,-0.000,,0.0879429,0,,8.79429,0,,,,7.85398e-5
Test1,1-Compress,4.433,3.576,0.347,-0.007,,0.0884527,-89.1268,,8.84527,-0.0891268,,,,7.85398e-5
Test1,1-Compress,4.467,3.573,0.35,-0.014,,0.0892174,-178.254,,8.92174,-0.178254,,,,7.85398e-5
Test1,1-Compress,4.500,3.57,0.353,-0.007,,0.0899822,-89.1268,,8.99822,-0.0891268,,,,7.85398e-5
Test1,1-Compress,4.533,3.568,0.355,0.007,,0.090492,89.1268,,9.0492,0.0891268,,,,7.85398e-5
Test1,1-Compress,4.567,3.565,0.358,0.020,,0.0912567,254.648,,9.12567,0.254648,,,,7.85398e-5
Test1,1-Compress,4.600,3.562,0.361,0.013,,0.0920214,165.521,,9.20214,0.165521,,,,7.85398e-5
Test1,1-Compress,4.633,3.56,0.363,0.013,,0.0925312,165.521,,9.25312,0.165521,,,,7.85398e-5
Test1,1-Compress,4.667,3.557,0.366,0.007,,0.0932959,89.1268,,9.32959,0.0891268,,,,7.85398e-5
Test1,1-Compress,4.700,3.554,0.369,-0.000,,0.0940607,0,,9.40607,0,,,,7.85398e-5
Test1,1-Compress,4.733,3.552,0.371,-0.014,,0.0945705,-178.254,,9.45705,-0.178254,,,,7.85398e-5
Test1,1-Compress,4.767,3.549,0.374,-0.000,,0.0953352,0,,9.53352,0,,,,7.85398e-5
Test1,1-Compress,4.800,3.547,0.376,0.013,,0.095845,165.521,,9.5845,0.165521,,,,7.85398e-5
Test1,1-Compress,4.833,3.544,0.379,0.027,,0.0966097,343.775,,9.66097,0.343775,,,,7.85398e-5
Test1,1-Compress,4.867,3.541,0.382,0.020,,0.0973745,254.648,,9.73745,0.254648,,,,7.85398e-5
Test1,1-Compress,4.900,3.539,0.384,0.027,,0.0978843,343.775,,9.78843,0.343775,,,,7.85398e-5
Test1,1-Compress,4.933,3.537,0.386,0.027,,0.0983941,343.775,,9.83941,0.343775,,,,7.85398e-5
Test1,1-Compress,4.967,3.533,0.39,0.007,,0.0994137,89.1268,,9.94137,0.0891268,,,,7.85398e-5
Test1,1-Compress,5.000,3.531,0.392,-0.000,,0.0999235,0,,9.99235,0,,,,7.85398e-5
Test1,1-Compress,5.033,3.529,0.394,0.007,,0.100433,89.1268,,10.0433,0.0891268,,,,7.85398e-5
Test1,1-Compress,5.067,3.525,0.398,-0.000,,0.101453,0,,10.1453,0,,,,7.85398e-5
Test1,1-Compress,5.100,3.523,0.4,-0.014,,0.101963,-178.254,,10.1963,-0.178254,,,,7.85398e-5
Test1,1-Compress,5.133,3.521,0.402,-0.000,,0.102473,0,,10.2473,0,,,,7.85398e-5
Test1,1-Compress,5.167,3.517,0.406,0.013,,0.103492,165.521,,10.3492,0.165521,,,,7.85398e-5
Test1,1-Compress,5.200,3.515,0.408,0.013,,0.104002,165.521,,10.4002,0.165521,,,,7.85398e-5
Test1,1-Compress,5.233,3.513,0.41,0.013,,0.104512,165.521,,10.4512,0.165521,,,,7.85398e-5
Test1,1-Compress,5.267,3.51,0.413,0.020,,0.105277,254.648,,10.5277,0.254648,,,,7.85398e-5
Test1,1-Compress,5.300,3.507,0.416,0.020,,0.106041,254.648,,10.6041,0.254648,,,,7.85398e-5
Test1,1-Compress,5.333,3.505,0.418,0.013,,0.106551,165.521,,10.6551,0.165521,,,,7.85398e-5
Test1,1-Compress,5.367,3.502,0.421,-0.007,,0.107316,-89.1268,,10.7316,-0.0891268,,,,7.85398e-5
Test1,1-Compress,5.400,3.5,0.423,-0.000,,0.107826,0,,10.7826,0,,,,7.85398e-5
Test1,1-Compress,5.433,3.497,0.426,0.013,,0.10859,165.521,,10.859,0.165521,,,,7.85398e-5
Test1,1-Compress,5.467,3.494,0.429,0.013,,0.109355,165.521,,10.9355,0.165521,,,,7.85398e-5
Test1,1-Compress,5.500,3.492,0.431,0.013,,0.109865,165.521,,10.9865,0.165521,,,,7.85398e-5
Test1,1-Compress,5.533,3.489,0.434,0.020,,0.11063,254.648,,11.063,0.254648,,,,7.85398e-5
Test1,1-Compress,5.567,3.486,0.437,0.027,,0.111394,343.775,,11.1394,0.343775,,,,7.85398e-5
Test1,1-Compress,5.600,3.484,0.439,0.013,,0.111904,165.521,,11.1904,0.165521,,,,7.85398e-5
Test1,1-Compress,5.633,3.481,0.442,0.007,,0.112669,89.1268,,11.2669,0.0891268,,,,7.85398e-5
Test1,1-Compress,5.667,3.478,0.445,0.013,,0.113434,165.521,,11.3434,0.165521,,,,7.85398e-5
Test1,1-Compress,5.700,3.476,0.447,0.007,,0.113943,89.1268,,11.3943,0.0891268,,,,7.85398e-5
Test1,1-Compress,5.733,3.473,0.45,-0.007,,0.114708,-89.1268,,11.4708,-0.0891268,,,,7.85398e-5
Test1,1-Compress,5.767,3.471,0.452,-0.007,,0.115218,-89.1268,,11.5218,-0.0891268,,,,7.85398e-5
Test1,1-Compress,5.800,3.468,0.455,0.013,,0.115983,165.521,,11.5983,0.165521,,,,7.85398e-5
Test1,1-Compress,5.833,3.466,0.457,0.020,,0.116492,254.648,,11.6492,0.254648,,,,7.85398e-5
Test1,1-Compress,5.867,3.463,0.46,0.013,,0.117257,165.521,,11.7257,0.165521,,,,7.85398e-5
Test1,1-Compress,5.900,3.46,0.463,0.013,,0.118022,165.521,,11.8022,0.165521,,,,7.85398e-5
Test1,1-Compress,5.933,3.458,0.465,0.013,,0.118532,165.521,,11.8532,0.165521,,,,7.85398e-5
Test1,1-Compress,5.967,3.455,0.468,0.020,,0.119296,254.648,,11.9296,0.254648,,,,7.85398e-5
Test1,1-Compress,6.000,3.452,0.471,0.007,,0.120061,89.1268,,12.0061,0.0891268,,,,7.85398e-5
Test1,1-Compress,6.033,3.45,0.473,-0.014,,0.120571,-178.254,,12.0571,-0.178254,,,,7.85398e-5
Test1,1-Compress,6.067,3.447,0.476,0.007,,0.121336,89.1268,,12.1336,0.0891268,,,,7.85398e-5
Test1,1-Compress,6.100,3.444,0.479,0.027,,0.1221,343.775,,12.21,0.343775,,,,7.85398e-5
Test1,1-Compress,6.133,3.442,0.481,0.027,,0.12261,343.775,,12.261,0.343775,,,,7.85398e-5
Test1,1-Compress,6.167,3.439,0.484,0.027,,0.123375,343.775,,12.3375,0.343775,,,,7.85398e-5
Test1,1-Compress,6.200,3.437,0.486,0.034,,0.123885,432.902,,12.3885,0.432902,,,,7.85398e-5
Test1,1-Compress,6.233,3.434,0.489,0.027,,0.12465,343.775,,12.465,0.343775,,,,7.85398e-5
Test1,1-Compress,6.267,3.431,0.492,0.013,,0.125414,165.521,,12.5414,0.165521,,,,7.85398e-5
Test1,1-Compress,6.300,3.429,0.494,-0.000,,0.125924,0,,12.5924,0,,,,7.85398e-5
Test1,1-Compress,6.333,3.426,0.497,0.007,,0.126689,89.1268,,12.6689,0.0891268,,,,7.85398e-5
Test1,1-Compress,6.367,3.423,0.5,0.020,,0.127453,254.648,,12.7453,0.254648,,,,7.85398e-5
Test1,1-Compress,6.400,3.421,0.502,0.013,,0.127963,165.521,,12.7963,0.165521,,,,7.85398e-5
Test1,1-Compress,6.433,3.418,0.505,-0.000,,0.128728,0,,12.8728,0,,,,7.85398e-5
Test1,1-Compress,6.467,3.415,0.508,0.013,,0.129493,165.521,,12.9493,0.165521,,,,7.85398e-5
Test1,1-Compress,6.500,3.413,0.51,0.027,,0.130003,343.775,,13.0003,0.343775,,,,7.85398e-5
Test1,1-Compress,6.533,3.411,0.512,0.020,,0.130512,254.648,,13.0512,0.254648,,,,7.85398e-5
Test1,1-Compress,6.567,3.407,0.516,0.013,,0.131532,165.521,,13.1532,0.165521,,,,7.85398e-5
Test1,1-Compress,6.600,3.405,0.518,0.020,,0.132042,254.648,,13.2042,0.254648,,,,7.85398e-5
Test1,1-Compress,6.633,3.403,0.52,0.007,,0.132552,89.1268,,13.2552,0.0891268,,,,7.85398e-5
Test1,1-Compress,6.667,3.4,0.523,-0.000,,0.133316,0,,13.3316,0,,,,7.85398e-5
Test1,1-Compress,6.700,3.397,0.526,-0.000,,0.134081,0,,13.4081,0,,,,7.85398e-5
Test1,1-Compress,6.733,3.395,0.528,0.013,,0.134591,165.521,,13.4591,0.165521,,,,7.85398e-5
Test1,1-Compress,6.767,3.392,0.531,0.027,,0.135356,343.775,,13.5356,0.343775,,,,7.85398e-5
Test1,1-Compress,6.800,3.389,0.534,0.013,,0.13612,165.521,,13.612,0.165521,,,,7.85398e-5
Test1,1-Compress,6.833,3.387,0.536,0.027,,0.13663,343.775,,13.663,0.343775,,,,7.85398e-5
Test1,1-Compress,6.867,3.384,0.539,0.027,,0.137395,343.775,,13.7395,0.343775,,,,7.85398e-5
Test1,1-Compress,6.900,3.382,0.541,0.013,,0.137905,165.521,,13.7905,0.165521,,,,7.85398e-5
Test1,1-Compress,6.933,3.379,0.544,0.020,,0.138669,254.648,,13.8669,0.254648,,,,7.85398e-5
Test1,1-Compress,6.967,3.376,0.547,0.034,,0.139434,432.902,,13.9434,0.432902,,,,7.85398e-5
Test1,1-Compress,7.000,3.374,0.549,0.027,,0.139944,343.775,,13.9944,0.343775,,,,7.85398e-5
Test1,1-Compress,7.033,3.372,0.551,0.020,,0.140454,254.648,,14.0454,0.254648,,,,7.85398e-5
Test1,1-Compress,7.067,3.368,0.555,0.027,,0.141473,343.775,,14.1473,0.343775,,,,7.85398e-5
Test1,1-Compress,7.100,3.366,0.557,0.034,,0.141983,432.902,,14.1983,0.432902,,,,7.85398e-5
Test1,1-Compress,7.133,3.364,0.559,0.034,,0.142493,432.902,,14.2493,0.432902,,,,7.85398e-5
Test1,1-Compress,7.167,3.36,0.563,0.020,,0.143513,254.648,,14.3513,0.254648,,,,7.85398e-5
Test1,1-Compress,7.200,3.358,0.565,0.027,,0.144022,343.775,,14.4022,0.343775,,,,7.85398e-5
Test1,1-Compress,7.233,3.356,0.567,0.027,,0.144532,343.775,,14.4532,0.343775,,,,7.85398e-5
Test1,1-Compress,7.267,3.352,0.571,0.007,,0.145552,89.1268,,14.5552,0.0891268,,,,7.85398e-5
Test1,1-Compress,7.300,3.35,0.573,0.013,,0.146062,165.521,,14.6062,0.165521,,,,7.85398e-5
Test1,1-Compress,7.333,3.348,0.575,0.027,,0.146572,343.775,,14.6572,0.343775,,,,7.85398e-5
Test1,1-Compress,7.367,3.345,0.578,0.027,,0.147336,343.775,,14.7336,0.343775,,,,7.85398e-5
Test1,1-Compress,7.400,3.342,0.581,0.020,,0.148101,254.648,,14.8101,0.254648,,,,7.85398e-5
Test1,1-Compress,7.433,3.34,0.583,0.020,,0.148611,254.648,,14.8611,0.254648,,,,7.85398e-5
Test1,1-Compress,7.467,3.337,0.586,0.027,,0.149375,343.775,,14.9375,0.343775,,,,7.85398e-5
Test1,1-Compress,7.500,3.335,0.588,0.013,,0.149885,165.521,,14.9885,0.165521,,,,7.85398e-5
Test1,1-Compress,7.533,3.332,0.591,0.020,,0.15065,254.648,,15.065,0.254648,,,,7.85398e-5
Test1,1-Compress,7.567,3.329,0.594,0.013,,0.151415,165.521,,15.1415,0.165521,,,,7.85398e-5
Test1,1-Compress,7.600,3.327,0.596,-0.000,,0.151925,0,,15.1925,0,,,,7.85398e-5
Test1,1-Compress,7.633,3.324,0.599,-0.000,,0.152689,0,,15.2689,0,,,,7.85398e-5
Test1,1-Compress,7.667,3.321,0.602,0.020,,0.153454,254.648,,15.3454,0.254648,,,,7.85398e-5
Test1,1-Compress,7.700,3.319,0.604,0.027,,0.153964,343.775,,15.3964,0.343775,,,,7.85398e-5
Test1,1-Compress,7.733,3.316,0.607,0.013,,0.154729,165.521,,15.4729,0.165521,,,,7.85398e-5
Test1,1-Compress,7.767,3.313,0.61,0.013,,0.155493,165.521,,15.5493,0.165521,,,,7.85398e-5
