SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N,,Strain,Stress(Pascal),,%Strain,Stress(kPa),,,,Area(m^2)
1:0.5 (rep 1),1-Compress,0.7,3.171,0.044,0.057,,0.0136858,725.747,,1.36858,0.725747,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,0.733,3.169,0.046,0.05,,0.0143079,636.62,,1.43079,0.63662,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,0.767,3.166,0.049,0.05,,0.0152411,636.62,,1.52411,0.63662,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,0.8,3.164,0.051,0.05,,0.0158631,636.62,,1.58631,0.63662,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,0.833,3.162,0.053,0.05,,0.0164852,636.62,,1.64852,0.63662,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,0.867,3.159,0.056,0.057,,0.0174184,725.747,,1.74184,0.725747,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,0.9,3.157,0.058,0.057,,0.0180404,725.747,,1.80404,0.725747,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,0.933,3.155,0.06,0.057,,0.0186625,725.747,,1.86625,0.725747,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,0.967,3.153,0.062,0.057,,0.0192846,725.747,,1.92846,0.725747,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,1,3.151,0.064,0.05,,0.0199067,636.62,,1.99067,0.63662,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,1.033,3.149,0.066,0.05,,0.0205288,636.62,,2.05288,0.63662,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,1.067,3.147,0.068,0.05,,0.0211509,636.62,,2.11509,0.63662,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,1.1,3.145,0.07,0.05,,0.0217729,636.62,,2.17729,0.63662,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,1.133,3.143,0.072,0.05,,0.022395,636.62,,2.2395,0.63662,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,1.167,3.14,0.075,0.05,,0.0233281,636.62,,2.33281,0.63662,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,1.2,3.138,0.077,0.05,,0.0239502,636.62,,2.39502,0.63662,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,1.233,3.136,0.079,0.05,,0.0245723,636.62,,2.45723,0.63662,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,1.267,3.134,0.081,0.05,,0.0251944,636.62,,2.51944,0.63662,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,1.3,3.132,0.083,0.057,,0.0258165,725.747,,2.58165,0.725747,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,1.333,3.13,0.085,0.057,,0.0264386,725.747,,2.64386,0.725747,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,1.367,3.127,0.088,0.057,,0.0273717,725.747,,2.73717,0.725747,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,1.4,3.125,0.09,0.05,,0.0279938,636.62,,2.79938,0.63662,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,1.433,3.123,0.092,0.05,,0.0286159,636.62,,2.86159,0.63662,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,1.467,3.121,0.094,0.057,,0.0292379,725.747,,2.92379,0.725747,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,1.5,3.119,0.096,0.057,,0.02986,725.747,,2.986,0.725747,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,1.533,3.117,0.098,0.057,,0.0304821,725.747,,3.04821,0.725747,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,1.567,3.115,0.1,0.07,,0.0311042,891.268,,3.11042,0.891268,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,1.6,3.113,0.102,0.07,,0.0317263,891.268,,3.17263,0.891268,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,1.633,3.111,0.104,0.057,,0.0323484,725.747,,3.23484,0.725747,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,1.667,3.108,0.107,0.057,,0.0332815,725.747,,3.32815,0.725747,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,1.7,3.106,0.109,0.057,,0.0339036,725.747,,3.39036,0.725747,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,1.733,3.104,0.111,0.057,,0.0345257,725.747,,3.45257,0.725747,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,1.767,3.101,0.114,0.05,,0.0354588,636.62,,3.54588,0.63662,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,1.8,3.1,0.115,0.05,,0.0357698,636.62,,3.57698,0.63662,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,1.833,3.098,0.117,0.064,,0.0363919,814.873,,3.63919,0.814873,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,1.867,3.095,0.12,0.077,,0.037325,980.395,,3.7325,0.980395,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,1.9,3.093,0.122,0.07,,0.0379471,891.268,,3.79471,0.891268,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,1.933,3.091,0.124,0.057,,0.0385692,725.747,,3.85692,0.725747,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,1.967,3.089,0.126,0.057,,0.0391913,725.747,,3.91913,0.725747,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,2,3.087,0.128,0.057,,0.0398134,725.747,,3.98134,0.725747,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,2.033,3.085,0.13,0.057,,0.0404355,725.747,,4.04355,0.725747,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,2.067,3.082,0.133,0.05,,0.0413686,636.62,,4.13686,0.63662,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,2.1,3.08,0.135,0.05,,0.0419907,636.62,,4.19907,0.63662,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,2.133,3.078,0.137,0.064,,0.0426128,814.873,,4.26128,0.814873,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,2.167,3.076,0.139,0.07,,0.0432348,891.268,,4.32348,0.891268,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,2.2,3.074,0.141,0.07,,0.0438569,891.268,,4.38569,0.891268,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,2.233,3.072,0.143,0.064,,0.044479,814.873,,4.4479,0.814873,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,2.267,3.07,0.145,0.064,,0.0451011,814.873,,4.51011,0.814873,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,2.3,3.068,0.147,0.064,,0.0457232,814.873,,4.57232,0.814873,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,2.333,3.066,0.149,0.057,,0.0463453,725.747,,4.63453,0.725747,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,2.367,3.063,0.152,0.05,,0.0472784,636.62,,4.72784,0.63662,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,2.4,3.061,0.154,0.05,,0.0479005,636.62,,4.79005,0.63662,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,2.433,3.059,0.156,0.05,,0.0485226,636.62,,4.85226,0.63662,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,2.467,3.056,0.159,0.064,,0.0494557,814.873,,4.94557,0.814873,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,2.5,3.054,0.161,0.07,,0.0500778,891.268,,5.00778,0.891268,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,2.533,3.053,0.162,0.077,,0.0503888,980.395,,5.03888,0.980395,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,2.567,3.05,0.165,0.064,,0.0513219,814.873,,5.13219,0.814873,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,2.6,3.048,0.167,0.064,,0.051944,814.873,,5.1944,0.814873,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,2.633,3.046,0.169,0.064,,0.0525661,814.873,,5.25661,0.814873,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,2.667,3.044,0.171,0.064,,0.0531882,814.873,,5.31882,0.814873,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,2.7,3.042,0.173,0.057,,0.0538103,725.747,,5.38103,0.725747,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,2.733,3.04,0.175,0.05,,0.0544323,636.62,,5.44323,0.63662,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,2.767,3.037,0.178,0.064,,0.0553655,814.873,,5.53655,0.814873,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,2.8,3.035,0.18,0.07,,0.0559876,891.268,,5.59876,0.891268,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,2.833,3.033,0.182,0.077,,0.0566096,980.395,,5.66096,0.980395,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,2.867,3.031,0.184,0.07,,0.0572317,891.268,,5.72317,0.891268,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,2.9,3.029,0.186,0.07,,0.0578538,891.268,,5.78538,0.891268,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,2.933,3.027,0.188,0.064,,0.0584759,814.873,,5.84759,0.814873,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,2.967,3.024,0.191,0.057,,0.059409,725.747,,5.9409,0.725747,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,3,3.022,0.193,0.057,,0.0600311,725.747,,6.00311,0.725747,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,3.033,3.02,0.195,0.05,,0.0606532,636.62,,6.06532,0.63662,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,3.067,3.018,0.197,0.057,,0.0612753,725.747,,6.12753,0.725747,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,3.1,3.016,0.199,0.07,,0.0618974,891.268,,6.18974,0.891268,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,3.133,3.014,0.201,0.077,,0.0625194,980.395,,6.25194,0.980395,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,3.167,3.012,0.203,0.084,,0.0631415,1069.52,,6.31415,1.06952,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,3.2,3.01,0.205,0.07,,0.0637636,891.268,,6.37636,0.891268,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,3.233,3.008,0.207,0.057,,0.0643857,725.747,,6.43857,0.725747,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,3.267,3.005,0.21,0.057,,0.0653188,725.747,,6.53188,0.725747,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,3.3,3.003,0.212,0.057,,0.0659409,725.747,,6.59409,0.725747,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,3.333,3.001,0.214,0.057,,0.066563,725.747,,6.6563,0.725747,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,3.367,2.998,0.217,0.057,,0.0674961,725.747,,6.74961,0.725747,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,3.4,2.996,0.219,0.064,,0.0681182,814.873,,6.81182,0.814873,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,3.433,2.994,0.221,0.077,,0.0687403,980.395,,6.87403,0.980395,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,3.467,2.992,0.223,0.084,,0.0693624,1069.52,,6.93624,1.06952,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,3.5,2.99,0.225,0.077,,0.0699844,980.395,,6.99844,0.980395,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,3.533,2.988,0.227,0.077,,0.0706065,980.395,,7.06065,0.980395,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,3.567,2.986,0.229,0.084,,0.0712286,1069.52,,7.12286,1.06952,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,3.6,2.984,0.231,0.07,,0.0718507,891.268,,7.18507,0.891268,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,3.633,2.982,0.233,0.07,,0.0724728,891.268,,7.24728,0.891268,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,3.667,2.979,0.236,0.084,,0.0734059,1069.52,,7.34059,1.06952,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,3.7,2.977,0.238,0.084,,0.074028,1069.52,,7.4028,1.06952,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,3.733,2.975,0.24,0.077,,0.0746501,980.395,,7.46501,0.980395,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,3.767,2.973,0.242,0.084,,0.0752722,1069.52,,7.52722,1.06952,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,3.8,2.971,0.244,0.091,,0.0758942,1158.65,,7.58942,1.15865,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,3.833,2.969,0.246,0.091,,0.0765163,1158.65,,7.65163,1.15865,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,3.867,2.966,0.249,0.077,,0.0774495,980.395,,7.74495,0.980395,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,3.9,2.964,0.251,0.064,,0.0780715,814.873,,7.80715,0.814873,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,3.933,2.963,0.252,0.07,,0.0783826,891.268,,7.83826,0.891268,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,3.967,2.96,0.255,0.07,,0.0793157,891.268,,7.93157,0.891268,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,4,2.958,0.257,0.05,,0.0799378,636.62,,7.99378,0.63662,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,4.033,2.956,0.259,0.057,,0.0805599,725.747,,8.05599,0.725747,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,4.067,2.954,0.261,0.084,,0.081182,1069.52,,8.1182,1.06952,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,4.1,2.952,0.263,0.091,,0.081804,1158.65,,8.1804,1.15865,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,4.133,2.95,0.265,0.091,,0.0824261,1158.65,,8.24261,1.15865,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,4.167,2.947,0.268,0.084,,0.0833593,1069.52,,8.33593,1.06952,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,4.2,2.945,0.27,0.091,,0.0839813,1158.65,,8.39813,1.15865,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,4.233,2.943,0.272,0.098,,0.0846034,1247.78,,8.46034,1.24778,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,4.267,2.941,0.274,0.07,,0.0852255,891.268,,8.52255,0.891268,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,4.3,2.939,0.276,0.057,,0.0858476,725.747,,8.58476,0.725747,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,4.333,2.937,0.278,0.07,,0.0864697,891.268,,8.64697,0.891268,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,4.367,2.934,0.281,0.091,,0.0874028,1158.65,,8.74028,1.15865,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,4.4,2.932,0.283,0.091,,0.0880249,1158.65,,8.80249,1.15865,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,4.433,2.93,0.285,0.091,,0.088647,1158.65,,8.8647,1.15865,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,4.467,2.928,0.287,0.091,,0.0892691,1158.65,,8.92691,1.15865,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,4.5,2.926,0.289,0.098,,0.0898911,1247.78,,8.98911,1.24778,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,4.533,2.924,0.291,0.098,,0.0905132,1247.78,,9.05132,1.24778,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,4.567,2.921,0.294,0.084,,0.0914463,1069.52,,9.14463,1.06952,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,4.6,2.919,0.296,0.091,,0.0920684,1158.65,,9.20684,1.15865,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,4.633,2.917,0.298,0.104,,0.0926905,1324.17,,9.26905,1.32417,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,4.667,2.915,0.3,0.084,,0.0933126,1069.52,,9.33126,1.06952,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,4.7,2.913,0.302,0.091,,0.0939347,1158.65,,9.39347,1.15865,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,4.733,2.911,0.304,0.098,,0.0945568,1247.78,,9.45568,1.24778,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,4.767,2.909,0.306,0.098,,0.0951788,1247.78,,9.51788,1.24778,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,4.8,2.907,0.308,0.084,,0.0958009,1069.52,,9.58009,1.06952,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,4.833,2.905,0.31,0.077,,0.096423,980.395,,9.6423,0.980395,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,4.867,2.902,0.313,0.091,,0.0973561,1158.65,,9.73561,1.15865,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,4.9,2.9,0.315,0.104,,0.0979782,1324.17,,9.79782,1.32417,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,4.933,2.898,0.317,0.091,,0.0986003,1158.65,,9.86003,1.15865,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,4.967,2.895,0.32,0.098,,0.0995334,1247.78,,9.95334,1.24778,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,5,2.893,0.322,0.098,,0.100156,1247.78,,10.0156,1.24778,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,5.033,2.891,0.324,0.098,,0.100778,1247.78,,10.0778,1.24778,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,5.067,2.889,0.326,0.098,,0.1014,1247.78,,10.14,1.24778,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,5.1,2.887,0.328,0.104,,0.102022,1324.17,,10.2022,1.32417,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,5.133,2.885,0.33,0.098,,0.102644,1247.78,,10.2644,1.24778,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,5.167,2.883,0.332,0.104,,0.103266,1324.17,,10.3266,1.32417,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,5.2,2.881,0.334,0.104,,0.103888,1324.17,,10.3888,1.32417,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,5.233,2.879,0.336,0.104,,0.10451,1324.17,,10.451,1.32417,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,5.267,2.876,0.339,0.091,,0.105443,1158.65,,10.5443,1.15865,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,5.3,2.874,0.341,0.084,,0.106065,1069.52,,10.6065,1.06952,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,5.333,2.872,0.343,0.091,,0.106687,1158.65,,10.6687,1.15865,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,5.367,2.87,0.345,0.104,,0.107309,1324.17,,10.7309,1.32417,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,5.4,2.868,0.347,0.104,,0.107932,1324.17,,10.7932,1.32417,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,5.433,2.866,0.349,0.104,,0.108554,1324.17,,10.8554,1.32417,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,5.467,2.863,0.352,0.104,,0.109487,1324.17,,10.9487,1.32417,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,5.5,2.861,0.354,0.104,,0.110109,1324.17,,11.0109,1.32417,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,5.533,2.859,0.356,0.104,,0.110731,1324.17,,11.0731,1.32417,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,5.567,2.857,0.358,0.104,,0.111353,1324.17,,11.1353,1.32417,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,5.6,2.855,0.36,0.098,,0.111975,1247.78,,11.1975,1.24778,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,5.633,2.853,0.362,0.098,,0.112597,1247.78,,11.2597,1.24778,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,5.667,2.851,0.364,0.104,,0.113219,1324.17,,11.3219,1.32417,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,5.7,2.849,0.366,0.104,,0.113841,1324.17,,11.3841,1.32417,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,5.733,2.847,0.368,0.104,,0.114463,1324.17,,11.4463,1.32417,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,5.767,2.844,0.371,0.104,,0.115397,1324.17,,11.5397,1.32417,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,5.8,2.842,0.373,0.104,,0.116019,1324.17,,11.6019,1.32417,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,5.833,2.84,0.375,0.104,,0.116641,1324.17,,11.6641,1.32417,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,5.867,2.837,0.378,0.104,,0.117574,1324.17,,11.7574,1.32417,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,5.9,2.836,0.379,0.104,,0.117885,1324.17,,11.7885,1.32417,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,5.933,2.834,0.381,0.104,,0.118507,1324.17,,11.8507,1.32417,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,5.967,2.831,0.384,0.098,,0.11944,1247.78,,11.944,1.24778,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,6,2.829,0.386,0.104,,0.120062,1324.17,,12.0062,1.32417,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,6.033,2.827,0.388,0.104,,0.120684,1324.17,,12.0684,1.32417,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,6.067,2.825,0.39,0.104,,0.121306,1324.17,,12.1306,1.32417,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,6.1,2.823,0.392,0.104,,0.121928,1324.17,,12.1928,1.32417,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,6.133,2.821,0.394,0.104,,0.122551,1324.17,,12.2551,1.32417,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,6.167,2.818,0.397,0.104,,0.123484,1324.17,,12.3484,1.32417,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,6.2,2.816,0.399,0.104,,0.124106,1324.17,,12.4106,1.32417,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,6.233,2.814,0.401,0.104,,0.124728,1324.17,,12.4728,1.32417,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,6.267,2.812,0.403,0.104,,0.12535,1324.17,,12.535,1.32417,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,6.3,2.81,0.405,0.104,,0.125972,1324.17,,12.5972,1.32417,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,6.333,2.808,0.407,0.104,,0.126594,1324.17,,12.6594,1.32417,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,6.367,2.805,0.41,0.104,,0.127527,1324.17,,12.7527,1.32417,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,6.4,2.804,0.411,0.104,,0.127838,1324.17,,12.7838,1.32417,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,6.433,2.802,0.413,0.104,,0.12846,1324.17,,12.846,1.32417,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,6.467,2.799,0.416,0.104,,0.129393,1324.17,,12.9393,1.32417,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,6.5,2.797,0.418,0.104,,0.130016,1324.17,,13.0016,1.32417,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,6.533,2.795,0.42,0.104,,0.130638,1324.17,,13.0638,1.32417,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,6.567,2.792,0.423,0.104,,0.131571,1324.17,,13.1571,1.32417,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,6.6,2.79,0.425,0.104,,0.132193,1324.17,,13.2193,1.32417,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,6.633,2.789,0.426,0.104,,0.132504,1324.17,,13.2504,1.32417,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,6.667,2.786,0.429,0.104,,0.133437,1324.17,,13.3437,1.32417,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,6.7,2.784,0.431,0.104,,0.134059,1324.17,,13.4059,1.32417,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,6.733,2.782,0.433,0.104,,0.134681,1324.17,,13.4681,1.32417,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,6.767,2.78,0.435,0.104,,0.135303,1324.17,,13.5303,1.32417,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,6.8,2.778,0.437,0.104,,0.135925,1324.17,,13.5925,1.32417,,,,7.85398e-5
1:0.5 (rep 1),1-Compress,6.833,2.776,0.439,0.104,,0.136547,1324.17,,13.6547,1.32417,,,,7.85398e-5
