SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N,,Strain,Stress(Pascal),,%Strain,Stress(kPa),,,,Area(m^2)
Test1,1-Compress,0.767,5.921,0.09,-0.004,,0.0149726,-50.9296,,1.49726,-0.0509296,,,,7.85398e-5
Test1,1-Compress,0.800,5.917,0.094,-0.004,,0.015638,-50.9296,,1.5638,-0.0509296,,,,7.85398e-5
Test1,1-Compress,0.833,5.913,0.098,-0.004,,0.0163034,-50.9296,,1.63034,-0.0509296,,,,7.85398e-5
Test1,1-Compress,0.867,5.908,0.103,-0.004,,0.0171353,-50.9296,,1.71353,-0.0509296,,,,7.85398e-5
Test1,1-Compress,0.900,5.905,0.106,-0.004,,0.0176343,-50.9296,,1.76343,-0.0509296,,,,7.85398e-5
Test1,1-Compress,0.933,5.901,0.11,-0.004,,0.0182998,-50.9296,,1.82998,-0.0509296,,,,7.85398e-5
Test1,1-Compress,0.967,5.896,0.115,-0.004,,0.0191316,-50.9296,,1.91316,-0.0509296,,,,7.85398e-5
Test1,1-Compress,1.000,5.893,0.118,0.003,,0.0196307,38.1972,,1.96307,0.0381972,,,,7.85398e-5
Test1,1-Compress,1.033,5.889,0.122,0.003,,0.0202961,38.1972,,2.02961,0.0381972,,,,7.85398e-5
Test1,1-Compress,1.067,5.884,0.127,0.003,,0.0211279,38.1972,,2.11279,0.0381972,,,,7.85398e-5
Test1,1-Compress,1.100,5.881,0.13,0.003,,0.021627,38.1972,,2.1627,0.0381972,,,,7.85398e-5
Test1,1-Compress,1.133,5.877,0.134,-0.004,,0.0222925,-50.9296,,2.22925,-0.0509296,,,,7.85398e-5
Test1,1-Compress,1.167,5.872,0.139,-0.004,,0.0231243,-50.9296,,2.31243,-0.0509296,,,,7.85398e-5
Test1,1-Compress,1.200,5.868,0.143,-0.004,,0.0237897,-50.9296,,2.37897,-0.0509296,,,,7.85398e-5
Test1,1-Compress,1.233,5.865,0.146,-0.004,,0.0242888,-50.9296,,2.42888,-0.0509296,,,,7.85398e-5
Test1,1-Compress,1.267,5.86,0.151,-0.004,,0.0251206,-50.9296,,2.51206,-0.0509296,,,,7.85398e-5
Test1,1-Compress,1.300,5.857,0.154,0.003,,0.0256197,38.1972,,2.56197,0.0381972,,,,7.85398e-5
Test1,1-Compress,1.333,5.853,0.158,0.003,,0.0262851,38.1972,,2.62851,0.0381972,,,,7.85398e-5
Test1,1-Compress,1.367,5.848,0.163,0.003,,0.027117,38.1972,,2.7117,0.0381972,,,,7.85398e-5
Test1,1-Compress,1.400,5.845,0.166,0.003,,0.027616,38.1972,,2.7616,0.0381972,,,,7.85398e-5
Test1,1-Compress,1.433,5.841,0.17,-0.004,,0.0282815,-50.9296,,2.82815,-0.0509296,,,,7.85398e-5
Test1,1-Compress,1.467,5.836,0.175,-0.004,,0.0291133,-50.9296,,2.91133,-0.0509296,,,,7.85398e-5
Test1,1-Compress,1.500,5.832,0.179,-0.004,,0.0297787,-50.9296,,2.97787,-0.0509296,,,,7.85398e-5
Test1,1-Compress,1.533,5.829,0.182,-0.004,,0.0302778,-50.9296,,3.02778,-0.0509296,,,,7.85398e-5
Test1,1-Compress,1.567,5.824,0.187,-0.004,,0.0311096,-50.9296,,3.11096,-0.0509296,,,,7.85398e-5
Test1,1-Compress,1.600,5.82,0.191,-0.004,,0.0317751,-50.9296,,3.17751,-0.0509296,,,,7.85398e-5
Test1,1-Compress,1.633,5.817,0.194,-0.004,,0.0322742,-50.9296,,3.22742,-0.0509296,,,,7.85398e-5
Test1,1-Compress,1.667,5.812,0.199,0.003,,0.033106,38.1972,,3.3106,0.0381972,,,,7.85398e-5
Test1,1-Compress,1.700,5.808,0.203,0.003,,0.0337714,38.1972,,3.37714,0.0381972,,,,7.85398e-5
Test1,1-Compress,1.733,5.805,0.206,0.003,,0.0342705,38.1972,,3.42705,0.0381972,,,,7.85398e-5
Test1,1-Compress,1.767,5.8,0.211,-0.004,,0.0351023,-50.9296,,3.51023,-0.0509296,,,,7.85398e-5
Test1,1-Compress,1.800,5.796,0.215,-0.004,,0.0357678,-50.9296,,3.57678,-0.0509296,,,,7.85398e-5
Test1,1-Compress,1.833,5.792,0.219,-0.004,,0.0364332,-50.9296,,3.64332,-0.0509296,,,,7.85398e-5
Test1,1-Compress,1.867,5.788,0.223,-0.004,,0.0370987,-50.9296,,3.70987,-0.0509296,,,,7.85398e-5
Test1,1-Compress,1.900,5.784,0.227,-0.004,,0.0377641,-50.9296,,3.77641,-0.0509296,,,,7.85398e-5
Test1,1-Compress,1.933,5.781,0.23,0.003,,0.0382632,38.1972,,3.82632,0.0381972,,,,7.85398e-5
Test1,1-Compress,1.967,5.776,0.235,0.003,,0.039095,38.1972,,3.9095,0.0381972,,,,7.85398e-5
Test1,1-Compress,2.000,5.772,0.239,0.003,,0.0397604,38.1972,,3.97604,0.0381972,,,,7.85398e-5
Test1,1-Compress,2.033,5.769,0.242,0.003,,0.0402595,38.1972,,4.02595,0.0381972,,,,7.85398e-5
Test1,1-Compress,2.067,5.764,0.247,0.003,,0.0410913,38.1972,,4.10913,0.0381972,,,,7.85398e-5
Test1,1-Compress,2.100,5.76,0.251,-0.004,,0.0417568,-50.9296,,4.17568,-0.0509296,,,,7.85398e-5
Test1,1-Compress,2.133,5.757,0.254,-0.004,,0.0422559,-50.9296,,4.22559,-0.0509296,,,,7.85398e-5
Test1,1-Compress,2.167,5.752,0.259,-0.004,,0.0430877,-50.9296,,4.30877,-0.0509296,,,,7.85398e-5
Test1,1-Compress,2.200,5.748,0.263,-0.004,,0.0437531,-50.9296,,4.37531,-0.0509296,,,,7.85398e-5
Test1,1-Compress,2.233,5.745,0.266,-0.004,,0.0442522,-50.9296,,4.42522,-0.0509296,,,,7.85398e-5
Test1,1-Compress,2.267,5.74,0.271,0.003,,0.045084,38.1972,,4.5084,0.0381972,,,,7.85398e-5
Test1,1-Compress,2.300,5.736,0.275,0.003,,0.0457495,38.1972,,4.57495,0.0381972,,,,7.85398e-5
Test1,1-Compress,2.333,5.732,0.279,0.010,,0.0464149,127.324,,4.64149,0.127324,,,,7.85398e-5
Test1,1-Compress,2.367,5.728,0.283,0.003,,0.0470804,38.1972,,4.70804,0.0381972,,,,7.85398e-5
Test1,1-Compress,2.400,5.724,0.287,0.003,,0.0477458,38.1972,,4.77458,0.0381972,,,,7.85398e-5
Test1,1-Compress,2.433,5.721,0.29,-0.004,,0.0482449,-50.9296,,4.82449,-0.0509296,,,,7.85398e-5
Test1,1-Compress,2.467,5.716,0.295,-0.004,,0.0490767,-50.9296,,4.90767,-0.0509296,,,,7.85398e-5
Test1,1-Compress,2.500,5.712,0.299,-0.004,,0.0497421,-50.9296,,4.97421,-0.0509296,,,,7.85398e-5
Test1,1-Compress,2.533,5.708,0.303,-0.004,,0.0504076,-50.9296,,5.04076,-0.0509296,,,,7.85398e-5
Test1,1-Compress,2.567,5.703,0.308,-0.004,,0.0512394,-50.9296,,5.12394,-0.0509296,,,,7.85398e-5
Test1,1-Compress,2.600,5.7,0.311,0.003,,0.0517385,38.1972,,5.17385,0.0381972,,,,7.85398e-5
Test1,1-Compress,2.633,5.696,0.315,0.003,,0.0524039,38.1972,,5.24039,0.0381972,,,,7.85398e-5
Test1,1-Compress,2.667,5.692,0.319,0.003,,0.0530694,38.1972,,5.30694,0.0381972,,,,7.85398e-5
Test1,1-Compress,2.700,5.688,0.323,0.003,,0.0537348,38.1972,,5.37348,0.0381972,,,,7.85398e-5
Test1,1-Compress,2.733,5.684,0.327,-0.004,,0.0544003,-50.9296,,5.44003,-0.0509296,,,,7.85398e-5
Test1,1-Compress,2.767,5.68,0.331,-0.004,,0.0550657,-50.9296,,5.50657,-0.0509296,,,,7.85398e-5
Test1,1-Compress,2.800,5.676,0.335,-0.004,,0.0557312,-50.9296,,5.57312,-0.0509296,,,,7.85398e-5
Test1,1-Compress,2.833,5.672,0.339,-0.004,,0.0563966,-50.9296,,5.63966,-0.0509296,,,,7.85398e-5
Test1,1-Compress,2.867,5.667,0.344,-0.004,,0.0572284,-50.9296,,5.72284,-0.0509296,,,,7.85398e-5
Test1,1-Compress,2.900,5.664,0.347,0.003,,0.0577275,38.1972,,5.77275,0.0381972,,,,7.85398e-5
Test1,1-Compress,2.933,5.66,0.351,0.003,,0.0583929,38.1972,,5.83929,0.0381972,,,,7.85398e-5
Test1,1-Compress,2.967,5.655,0.356,-0.004,,0.0592248,-50.9296,,5.92248,-0.0509296,,,,7.85398e-5
Test1,1-Compress,3.000,5.652,0.359,-0.004,,0.0597238,-50.9296,,5.97238,-0.0509296,,,,7.85398e-5
Test1,1-Compress,3.033,5.648,0.363,-0.004,,0.0603893,-50.9296,,6.03893,-0.0509296,,,,7.85398e-5
Test1,1-Compress,3.067,5.643,0.368,-0.004,,0.0612211,-50.9296,,6.12211,-0.0509296,,,,7.85398e-5
Test1,1-Compress,3.100,5.64,0.371,-0.004,,0.0617202,-50.9296,,6.17202,-0.0509296,,,,7.85398e-5
Test1,1-Compress,3.133,5.636,0.375,-0.004,,0.0623856,-50.9296,,6.23856,-0.0509296,,,,7.85398e-5
Test1,1-Compress,3.167,5.631,0.38,-0.004,,0.0632174,-50.9296,,6.32174,-0.0509296,,,,7.85398e-5
Test1,1-Compress,3.200,5.628,0.383,-0.004,,0.0637165,-50.9296,,6.37165,-0.0509296,,,,7.85398e-5
Test1,1-Compress,3.233,5.624,0.387,-0.004,,0.064382,-50.9296,,6.4382,-0.0509296,,,,7.85398e-5
Test1,1-Compress,3.267,5.619,0.392,0.003,,0.0652138,38.1972,,6.52138,0.0381972,,,,7.85398e-5
Test1,1-Compress,3.300,5.616,0.395,0.010,,0.0657129,127.324,,6.57129,0.127324,,,,7.85398e-5
Test1,1-Compress,3.333,5.612,0.399,0.010,,0.0663783,127.324,,6.63783,0.127324,,,,7.85398e-5
Test1,1-Compress,3.367,5.607,0.404,-0.004,,0.0672101,-50.9296,,6.72101,-0.0509296,,,,7.85398e-5
Test1,1-Compress,3.400,5.604,0.407,-0.004,,0.0677092,-50.9296,,6.77092,-0.0509296,,,,7.85398e-5
Test1,1-Compress,3.433,5.6,0.411,-0.004,,0.0683746,-50.9296,,6.83746,-0.0509296,,,,7.85398e-5
Test1,1-Compress,3.467,5.595,0.416,-0.004,,0.0692065,-50.9296,,6.92065,-0.0509296,,,,7.85398e-5
Test1,1-Compress,3.500,5.592,0.419,-0.004,,0.0697055,-50.9296,,6.97055,-0.0509296,,,,7.85398e-5
Test1,1-Compress,3.533,5.588,0.423,0.003,,0.070371,38.1972,,7.0371,0.0381972,,,,7.85398e-5
Test1,1-Compress,3.567,5.583,0.428,0.003,,0.0712028,38.1972,,7.12028,0.0381972,,,,7.85398e-5
Test1,1-Compress,3.600,5.58,0.431,0.003,,0.0717019,38.1972,,7.17019,0.0381972,,,,7.85398e-5
Test1,1-Compress,3.633,5.576,0.435,0.003,,0.0723673,38.1972,,7.23673,0.0381972,,,,7.85398e-5
Test1,1-Compress,3.667,5.571,0.44,0.003,,0.0731991,38.1972,,7.31991,0.0381972,,,,7.85398e-5
Test1,1-Compress,3.700,5.567,0.444,-0.004,,0.0738646,-50.9296,,7.38646,-0.0509296,,,,7.85398e-5
Test1,1-Compress,3.733,5.564,0.447,-0.004,,0.0743637,-50.9296,,7.43637,-0.0509296,,,,7.85398e-5
Test1,1-Compress,3.767,5.559,0.452,-0.004,,0.0751955,-50.9296,,7.51955,-0.0509296,,,,7.85398e-5
Test1,1-Compress,3.800,5.556,0.455,-0.004,,0.0756946,-50.9296,,7.56946,-0.0509296,,,,7.85398e-5
Test1,1-Compress,3.833,5.552,0.459,-0.004,,0.07636,-50.9296,,7.636,-0.0509296,,,,7.85398e-5
Test1,1-Compress,3.867,5.547,0.464,-0.004,,0.0771918,-50.9296,,7.71918,-0.0509296,,,,7.85398e-5
Test1,1-Compress,3.900,5.543,0.468,0.003,,0.0778573,38.1972,,7.78573,0.0381972,,,,7.85398e-5
Test1,1-Compress,3.933,5.54,0.471,0.003,,0.0783563,38.1972,,7.83563,0.0381972,,,,7.85398e-5
Test1,1-Compress,3.967,5.535,0.476,0.003,,0.0791882,38.1972,,7.91882,0.0381972,,,,7.85398e-5
Test1,1-Compress,4.000,5.531,0.48,-0.004,,0.0798536,-50.9296,,7.98536,-0.0509296,,,,7.85398e-5
Test1,1-Compress,4.033,5.528,0.483,-0.004,,0.0803527,-50.9296,,8.03527,-0.0509296,,,,7.85398e-5
Test1,1-Compress,4.067,5.523,0.488,-0.004,,0.0811845,-50.9296,,8.11845,-0.0509296,,,,7.85398e-5
Test1,1-Compress,4.100,5.519,0.492,-0.004,,0.0818499,-50.9296,,8.18499,-0.0509296,,,,7.85398e-5
Test1,1-Compress,4.133,5.516,0.495,-0.004,,0.082349,-50.9296,,8.2349,-0.0509296,,,,7.85398e-5
Test1,1-Compress,4.167,5.511,0.5,0.003,,0.0831808,38.1972,,8.31808,0.0381972,,,,7.85398e-5
Test1,1-Compress,4.200,5.507,0.504,0.003,,0.0838463,38.1972,,8.38463,0.0381972,,,,7.85398e-5
Test1,1-Compress,4.233,5.504,0.507,0.003,,0.0843454,38.1972,,8.43454,0.0381972,,,,7.85398e-5
Test1,1-Compress,4.267,5.499,0.512,0.003,,0.0851772,38.1972,,8.51772,0.0381972,,,,7.85398e-5
Test1,1-Compress,4.300,5.495,0.516,-0.004,,0.0858426,-50.9296,,8.58426,-0.0509296,,,,7.85398e-5
Test1,1-Compress,4.333,5.492,0.519,-0.004,,0.0863417,-50.9296,,8.63417,-0.0509296,,,,7.85398e-5
Test1,1-Compress,4.367,5.487,0.524,-0.004,,0.0871735,-50.9296,,8.71735,-0.0509296,,,,7.85398e-5
Test1,1-Compress,4.400,5.483,0.528,-0.004,,0.087839,-50.9296,,8.7839,-0.0509296,,,,7.85398e-5
Test1,1-Compress,4.433,5.48,0.531,-0.004,,0.088338,-50.9296,,8.8338,-0.0509296,,,,7.85398e-5
Test1,1-Compress,4.467,5.475,0.536,-0.004,,0.0891699,-50.9296,,8.91699,-0.0509296,,,,7.85398e-5
Test1,1-Compress,4.500,5.471,0.54,-0.004,,0.0898353,-50.9296,,8.98353,-0.0509296,,,,7.85398e-5
Test1,1-Compress,4.533,5.468,0.543,-0.004,,0.0903344,-50.9296,,9.03344,-0.0509296,,,,7.85398e-5
Test1,1-Compress,4.567,5.463,0.548,0.003,,0.0911662,38.1972,,9.11662,0.0381972,,,,7.85398e-5
Test1,1-Compress,4.600,5.459,0.552,0.003,,0.0918316,38.1972,,9.18316,0.0381972,,,,7.85398e-5
Test1,1-Compress,4.633,5.456,0.555,0.003,,0.0923307,38.1972,,9.23307,0.0381972,,,,7.85398e-5
Test1,1-Compress,4.667,5.451,0.56,-0.004,,0.0931625,-50.9296,,9.31625,-0.0509296,,,,7.85398e-5
Test1,1-Compress,4.700,5.447,0.564,-0.004,,0.093828,-50.9296,,9.3828,-0.0509296,,,,7.85398e-5
Test1,1-Compress,4.733,5.443,0.568,-0.004,,0.0944934,-50.9296,,9.44934,-0.0509296,,,,7.85398e-5
Test1,1-Compress,4.767,5.439,0.572,-0.004,,0.0951589,-50.9296,,9.51589,-0.0509296,,,,7.85398e-5
Test1,1-Compress,4.800,5.435,0.576,-0.004,,0.0958243,-50.9296,,9.58243,-0.0509296,,,,7.85398e-5
Test1,1-Compress,4.833,5.431,0.58,0.003,,0.0964898,38.1972,,9.64898,0.0381972,,,,7.85398e-5
Test1,1-Compress,4.867,5.427,0.584,0.003,,0.0971552,38.1972,,9.71552,0.0381972,,,,7.85398e-5
Test1,1-Compress,4.900,5.423,0.588,0.003,,0.0978207,38.1972,,9.78207,0.0381972,,,,7.85398e-5
Test1,1-Compress,4.933,5.42,0.591,-0.004,,0.0983197,-50.9296,,9.83197,-0.0509296,,,,7.85398e-5
Test1,1-Compress,4.967,5.415,0.596,-0.004,,0.0991516,-50.9296,,9.91516,-0.0509296,,,,7.85398e-5
Test1,1-Compress,5.000,5.411,0.6,-0.004,,0.099817,-50.9296,,9.9817,-0.0509296,,,,7.85398e-5
Test1,1-Compress,5.033,5.407,0.604,-0.004,,0.100482,-50.9296,,10.0482,-0.0509296,,,,7.85398e-5
Test1,1-Compress,5.067,5.402,0.609,-0.004,,0.101314,-50.9296,,10.1314,-0.0509296,,,,7.85398e-5
Test1,1-Compress,5.100,5.399,0.612,-0.004,,0.101813,-50.9296,,10.1813,-0.0509296,,,,7.85398e-5
Test1,1-Compress,5.133,5.395,0.616,-0.004,,0.102479,-50.9296,,10.2479,-0.0509296,,,,7.85398e-5
Test1,1-Compress,5.167,5.391,0.62,0.003,,0.103144,38.1972,,10.3144,0.0381972,,,,7.85398e-5
Test1,1-Compress,5.200,5.387,0.624,0.003,,0.10381,38.1972,,10.381,0.0381972,,,,7.85398e-5
Test1,1-Compress,5.233,5.383,0.628,0.010,,0.104475,127.324,,10.4475,0.127324,,,,7.85398e-5
Test1,1-Compress,5.267,5.378,0.633,0.003,,0.105307,38.1972,,10.5307,0.0381972,,,,7.85398e-5
Test1,1-Compress,5.300,5.375,0.636,-0.004,,0.105806,-50.9296,,10.5806,-0.0509296,,,,7.85398e-5
Test1,1-Compress,5.333,5.371,0.64,-0.004,,0.106471,-50.9296,,10.6471,-0.0509296,,,,7.85398e-5
Test1,1-Compress,5.367,5.366,0.645,-0.004,,0.107303,-50.9296,,10.7303,-0.0509296,,,,7.85398e-5
Test1,1-Compress,5.400,5.363,0.648,-0.004,,0.107802,-50.9296,,10.7802,-0.0509296,,,,7.85398e-5
Test1,1-Compress,5.433,5.359,0.652,-0.004,,0.108468,-50.9296,,10.8468,-0.0509296,,,,7.85398e-5
Test1,1-Compress,5.467,5.354,0.657,0.003,,0.1093,38.1972,,10.93,0.0381972,,,,7.85398e-5
Test1,1-Compress,5.500,5.351,0.66,0.003,,0.109799,38.1972,,10.9799,0.0381972,,,,7.85398e-5
Test1,1-Compress,5.533,5.347,0.664,0.003,,0.110464,38.1972,,11.0464,0.0381972,,,,7.85398e-5
Test1,1-Compress,5.567,5.342,0.669,-0.004,,0.111296,-50.9296,,11.1296,-0.0509296,,,,7.85398e-5
Test1,1-Compress,5.600,5.339,0.672,-0.004,,0.111795,-50.9296,,11.1795,-0.0509296,,,,7.85398e-5
Test1,1-Compress,5.633,5.335,0.676,-0.004,,0.11246,-50.9296,,11.246,-0.0509296,,,,7.85398e-5
Test1,1-Compress,5.667,5.33,0.681,-0.004,,0.113292,-50.9296,,11.3292,-0.0509296,,,,7.85398e-5
Test1,1-Compress,5.700,5.327,0.684,-0.004,,0.113791,-50.9296,,11.3791,-0.0509296,,,,7.85398e-5
Test1,1-Compress,5.733,5.323,0.688,-0.004,,0.114457,-50.9296,,11.4457,-0.0509296,,,,7.85398e-5
Test1,1-Compress,5.767,5.318,0.693,0.003,,0.115289,38.1972,,11.5289,0.0381972,,,,7.85398e-5
Test1,1-Compress,5.800,5.315,0.696,0.003,,0.115788,38.1972,,11.5788,0.0381972,,,,7.85398e-5
Test1,1-Compress,5.833,5.311,0.7,0.003,,0.116453,38.1972,,11.6453,0.0381972,,,,7.85398e-5
Test1,1-Compress,5.867,5.306,0.705,0.003,,0.117285,38.1972,,11.7285,0.0381972,,,,7.85398e-5
Test1,1-Compress,5.900,5.303,0.708,0.003,,0.117784,38.1972,,11.7784,0.0381972,,,,7.85398e-5
Test1,1-Compress,5.933,5.299,0.712,-0.004,,0.11845,-50.9296,,11.845,-0.0509296,,,,7.85398e-5
Test1,1-Compress,5.967,5.294,0.717,-0.004,,0.119281,-50.9296,,11.9281,-0.0509296,,,,7.85398e-5
Test1,1-Compress,6.000,5.291,0.72,-0.004,,0.11978,-50.9296,,11.978,-0.0509296,,,,7.85398e-5
Test1,1-Compress,6.033,5.287,0.724,-0.004,,0.120446,-50.9296,,12.0446,-0.0509296,,,,7.85398e-5
Test1,1-Compress,6.067,5.282,0.729,-0.004,,0.121278,-50.9296,,12.1278,-0.0509296,,,,7.85398e-5
Test1,1-Compress,6.100,5.278,0.733,0.003,,0.121943,38.1972,,12.1943,0.0381972,,,,7.85398e-5
Test1,1-Compress,6.133,5.275,0.736,0.003,,0.122442,38.1972,,12.2442,0.0381972,,,,7.85398e-5
Test1,1-Compress,6.167,5.27,0.741,0.003,,0.123274,38.1972,,12.3274,0.0381972,,,,7.85398e-5
Test1,1-Compress,6.200,5.266,0.745,0.003,,0.123939,38.1972,,12.3939,0.0381972,,,,7.85398e-5
Test1,1-Compress,6.233,5.263,0.748,-0.004,,0.124439,-50.9296,,12.4439,-0.0509296,,,,7.85398e-5
Test1,1-Compress,6.267,5.258,0.753,-0.004,,0.12527,-50.9296,,12.527,-0.0509296,,,,7.85398e-5
Test1,1-Compress,6.300,5.255,0.756,-0.004,,0.125769,-50.9296,,12.5769,-0.0509296,,,,7.85398e-5
Test1,1-Compress,6.333,5.251,0.76,-0.004,,0.126435,-50.9296,,12.6435,-0.0509296,,,,7.85398e-5
Test1,1-Compress,6.367,5.246,0.765,-0.004,,0.127267,-50.9296,,12.7267,-0.0509296,,,,7.85398e-5
Test1,1-Compress,6.400,5.242,0.769,-0.004,,0.127932,-50.9296,,12.7932,-0.0509296,,,,7.85398e-5
Test1,1-Compress,6.433,5.239,0.772,-0.004,,0.128431,-50.9296,,12.8431,-0.0509296,,,,7.85398e-5
Test1,1-Compress,6.467,5.234,0.777,0.003,,0.129263,38.1972,,12.9263,0.0381972,,,,7.85398e-5
Test1,1-Compress,6.500,5.23,0.781,0.003,,0.129928,38.1972,,12.9928,0.0381972,,,,7.85398e-5
Test1,1-Compress,6.533,5.227,0.784,0.003,,0.130428,38.1972,,13.0428,0.0381972,,,,7.85398e-5
Test1,1-Compress,6.567,5.222,0.789,-0.004,,0.131259,-50.9296,,13.1259,-0.0509296,,,,7.85398e-5
Test1,1-Compress,6.600,5.218,0.793,-0.004,,0.131925,-50.9296,,13.1925,-0.0509296,,,,7.85398e-5
Test1,1-Compress,6.633,5.215,0.796,-0.004,,0.132424,-50.9296,,13.2424,-0.0509296,,,,7.85398e-5
Test1,1-Compress,6.667,5.21,0.801,-0.004,,0.133256,-50.9296,,13.3256,-0.0509296,,,,7.85398e-5
Test1,1-Compress,6.700,5.206,0.805,-0.004,,0.133921,-50.9296,,13.3921,-0.0509296,,,,7.85398e-5
Test1,1-Compress,6.733,5.202,0.809,0.003,,0.134587,38.1972,,13.4587,0.0381972,,,,7.85398e-5
Test1,1-Compress,6.767,5.198,0.813,0.003,,0.135252,38.1972,,13.5252,0.0381972,,,,7.85398e-5
Test1,1-Compress,6.800,5.194,0.817,0.003,,0.135917,38.1972,,13.5917,0.0381972,,,,7.85398e-5
Test1,1-Compress,6.833,5.191,0.82,0.003,,0.136417,38.1972,,13.6417,0.0381972,,,,7.85398e-5
Test1,1-Compress,6.867,5.186,0.825,0.003,,0.137248,38.1972,,13.7248,0.0381972,,,,7.85398e-5
Test1,1-Compress,6.900,5.182,0.829,-0.004,,0.137914,-50.9296,,13.7914,-0.0509296,,,,7.85398e-5
Test1,1-Compress,6.933,5.179,0.832,-0.004,,0.138413,-50.9296,,13.8413,-0.0509296,,,,7.85398e-5
Test1,1-Compress,6.967,5.174,0.837,-0.004,,0.139245,-50.9296,,13.9245,-0.0509296,,,,7.85398e-5
Test1,1-Compress,7.000,5.17,0.841,-0.004,,0.13991,-50.9296,,13.991,-0.0509296,,,,7.85398e-5
Test1,1-Compress,7.033,5.166,0.845,-0.004,,0.140576,-50.9296,,14.0576,-0.0509296,,,,7.85398e-5
Test1,1-Compress,7.067,5.162,0.849,0.003,,0.141241,38.1972,,14.1241,0.0381972,,,,7.85398e-5
Test1,1-Compress,7.100,5.158,0.853,0.003,,0.141907,38.1972,,14.1907,0.0381972,,,,7.85398e-5
Test1,1-Compress,7.133,5.154,0.857,0.010,,0.142572,127.324,,14.2572,0.127324,,,,7.85398e-5
Test1,1-Compress,7.167,5.15,0.861,0.010,,0.143237,127.324,,14.3237,0.127324,,,,7.85398e-5
Test1,1-Compress,7.200,5.146,0.865,0.003,,0.143903,38.1972,,14.3903,0.0381972,,,,7.85398e-5
Test1,1-Compress,7.233,5.142,0.869,-0.004,,0.144568,-50.9296,,14.4568,-0.0509296,,,,7.85398e-5
Test1,1-Compress,7.267,5.138,0.873,-0.004,,0.145234,-50.9296,,14.5234,-0.0509296,,,,7.85398e-5
Test1,1-Compress,7.300,5.134,0.877,-0.004,,0.145899,-50.9296,,14.5899,-0.0509296,,,,7.85398e-5
Test1,1-Compress,7.333,5.131,0.88,-0.004,,0.146398,-50.9296,,14.6398,-0.0509296,,,,7.85398e-5
Test1,1-Compress,7.367,5.126,0.885,-0.004,,0.14723,-50.9296,,14.723,-0.0509296,,,,7.85398e-5
