SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N,,Strain,Stress(Pascal),,%Strain,Stress(kPa),,,,Area(m^2)
Test1,1-Compress,0.000,6.123,-0,-0.021,,0,-267.38,,0,-0.26738,,,,7.85398e-5
Test1,1-Compress,0.033,6.122,0.001,-0.021,,0.000163319,-267.38,,0.0163319,-0.26738,,,,7.85398e-5
Test1,1-Compress,0.067,6.117,0.006,-0.014,,0.000979912,-178.254,,0.0979912,-0.178254,,,,7.85398e-5
Test1,1-Compress,0.100,6.113,0.01,-0.007,,0.00163319,-89.1268,,0.163319,-0.0891268,,,,7.85398e-5
Test1,1-Compress,0.133,6.109,0.014,-0.000,,0.00228646,0,,0.228646,0,,,,7.85398e-5
Test1,1-Compress,0.167,6.104,0.019,0.020,,0.00310305,254.648,,0.310305,0.254648,,,,7.85398e-5
Test1,1-Compress,0.200,6.1,0.023,0.013,,0.00375633,165.521,,0.375633,0.165521,,,,7.85398e-5
Test1,1-Compress,0.233,6.097,0.026,0.007,,0.00424628,89.1268,,0.424628,0.0891268,,,,7.85398e-5
Test1,1-Compress,0.267,6.092,0.031,0.013,,0.00506288,165.521,,0.506288,0.165521,,,,7.85398e-5
Test1,1-Compress,0.300,6.088,0.035,0.013,,0.00571615,165.521,,0.571615,0.165521,,,,7.85398e-5
Test1,1-Compress,0.333,6.085,0.038,-0.000,,0.00620611,0,,0.620611,0,,,,7.85398e-5
Test1,1-Compress,0.367,6.08,0.043,0.007,,0.0070227,89.1268,,0.70227,0.0891268,,,,7.85398e-5
Test1,1-Compress,0.400,6.076,0.047,0.007,,0.00767598,89.1268,,0.767598,0.0891268,,,,7.85398e-5
Test1,1-Compress,0.433,6.072,0.051,-0.000,,0.00832925,0,,0.832925,0,,,,7.85398e-5
Test1,1-Compress,0.467,6.067,0.056,-0.007,,0.00914584,-89.1268,,0.914584,-0.0891268,,,,7.85398e-5
Test1,1-Compress,0.500,6.064,0.059,-0.000,,0.0096358,0,,0.96358,0,,,,7.85398e-5
Test1,1-Compress,0.533,6.06,0.063,0.007,,0.0102891,89.1268,,1.02891,0.0891268,,,,7.85398e-5
Test1,1-Compress,0.567,6.055,0.068,0.013,,0.0111057,165.521,,1.11057,0.165521,,,,7.85398e-5
Test1,1-Compress,0.600,6.052,0.071,-0.000,,0.0115956,0,,1.15956,0,,,,7.85398e-5
Test1,1-Compress,0.633,6.048,0.075,-0.007,,0.0122489,-89.1268,,1.22489,-0.0891268,,,,7.85398e-5
Test1,1-Compress,0.667,6.043,0.08,-0.007,,0.0130655,-89.1268,,1.30655,-0.0891268,,,,7.85398e-5
Test1,1-Compress,0.700,6.039,0.084,-0.000,,0.0137188,0,,1.37188,0,,,,7.85398e-5
Test1,1-Compress,0.733,6.036,0.087,0.013,,0.0142087,165.521,,1.42087,0.165521,,,,7.85398e-5
Test1,1-Compress,0.767,6.03,0.093,0.020,,0.0151886,254.648,,1.51886,0.254648,,,,7.85398e-5
Test1,1-Compress,0.800,6.027,0.096,0.013,,0.0156786,165.521,,1.56786,0.165521,,,,7.85398e-5
Test1,1-Compress,0.833,6.023,0.1,0.007,,0.0163319,89.1268,,1.63319,0.0891268,,,,7.85398e-5
Test1,1-Compress,0.867,6.019,0.104,0.013,,0.0169851,165.521,,1.69851,0.165521,,,,7.85398e-5
Test1,1-Compress,0.900,6.015,0.108,0.020,,0.0176384,254.648,,1.76384,0.254648,,,,7.85398e-5
Test1,1-Compress,0.933,6.011,0.112,0.020,,0.0182917,254.648,,1.82917,0.254648,,,,7.85398e-5
Test1,1-Compress,0.967,6.006,0.117,-0.000,,0.0191083,0,,1.91083,0,,,,7.85398e-5
Test1,1-Compress,1.000,6.002,0.121,0.007,,0.0197616,89.1268,,1.97616,0.0891268,,,,7.85398e-5
Test1,1-Compress,1.033,5.999,0.124,-0.000,,0.0202515,0,,2.02515,0,,,,7.85398e-5
Test1,1-Compress,1.067,5.994,0.129,-0.000,,0.0210681,0,,2.10681,0,,,,7.85398e-5
Test1,1-Compress,1.100,5.99,0.133,-0.000,,0.0217214,0,,2.17214,0,,,,7.85398e-5
Test1,1-Compress,1.133,5.987,0.136,0.013,,0.0222113,165.521,,2.22113,0.165521,,,,7.85398e-5
Test1,1-Compress,1.167,5.982,0.141,0.013,,0.0230279,165.521,,2.30279,0.165521,,,,7.85398e-5
Test1,1-Compress,1.200,5.978,0.145,0.020,,0.0236812,254.648,,2.36812,0.254648,,,,7.85398e-5
Test1,1-Compress,1.233,5.974,0.149,0.007,,0.0243345,89.1268,,2.43345,0.0891268,,,,7.85398e-5
Test1,1-Compress,1.267,5.969,0.154,-0.007,,0.0251511,-89.1268,,2.51511,-0.0891268,,,,7.85398e-5
Test1,1-Compress,1.300,5.966,0.157,-0.007,,0.025641,-89.1268,,2.5641,-0.0891268,,,,7.85398e-5
Test1,1-Compress,1.333,5.962,0.161,-0.000,,0.0262943,0,,2.62943,0,,,,7.85398e-5
Test1,1-Compress,1.367,5.957,0.166,0.007,,0.0271109,89.1268,,2.71109,0.0891268,,,,7.85398e-5
Test1,1-Compress,1.400,5.953,0.17,0.007,,0.0277642,89.1268,,2.77642,0.0891268,,,,7.85398e-5
Test1,1-Compress,1.433,5.95,0.173,0.020,,0.0282541,254.648,,2.82541,0.254648,,,,7.85398e-5
Test1,1-Compress,1.467,5.945,0.178,0.027,,0.0290707,343.775,,2.90707,0.343775,,,,7.85398e-5
Test1,1-Compress,1.500,5.941,0.182,0.013,,0.029724,165.521,,2.9724,0.165521,,,,7.85398e-5
Test1,1-Compress,1.533,5.937,0.186,0.013,,0.0303773,165.521,,3.03773,0.165521,,,,7.85398e-5
Test1,1-Compress,1.567,5.932,0.191,0.007,,0.0311939,89.1268,,3.11939,0.0891268,,,,7.85398e-5
Test1,1-Compress,1.600,5.929,0.194,0.007,,0.0316838,89.1268,,3.16838,0.0891268,,,,7.85398e-5
Test1,1-Compress,1.633,5.925,0.198,-0.000,,0.0323371,0,,3.23371,0,,,,7.85398e-5
Test1,1-Compress,1.667,5.92,0.203,-0.000,,0.0331537,0,,3.31537,0,,,,7.85398e-5
Test1,1-Compress,1.700,5.917,0.206,-0.000,,0.0336436,0,,3.36436,0,,,,7.85398e-5
Test1,1-Compress,1.733,5.913,0.21,-0.000,,0.0342969,0,,3.42969,0,,,,7.85398e-5
Test1,1-Compress,1.767,5.908,0.215,0.007,,0.0351135,89.1268,,3.51135,0.0891268,,,,7.85398e-5
Test1,1-Compress,1.800,5.904,0.219,0.007,,0.0357668,89.1268,,3.57668,0.0891268,,,,7.85398e-5
Test1,1-Compress,1.833,5.9,0.223,0.013,,0.0364201,165.521,,3.64201,0.165521,,,,7.85398e-5
Test1,1-Compress,1.867,5.896,0.227,0.020,,0.0370733,254.648,,3.70733,0.254648,,,,7.85398e-5
Test1,1-Compress,1.900,5.892,0.231,0.013,,0.0377266,165.521,,3.77266,0.165521,,,,7.85398e-5
Test1,1-Compress,1.933,5.889,0.234,0.007,,0.0382166,89.1268,,3.82166,0.0891268,,,,7.85398e-5
Test1,1-Compress,1.967,5.883,0.24,0.007,,0.0391965,89.1268,,3.91965,0.0891268,,,,7.85398e-5
Test1,1-Compress,2.000,5.88,0.243,0.013,,0.0396864,165.521,,3.96864,0.165521,,,,7.85398e-5
Test1,1-Compress,2.033,5.876,0.247,-0.000,,0.0403397,0,,4.03397,0,,,,7.85398e-5
Test1,1-Compress,2.067,5.871,0.252,0.007,,0.0411563,89.1268,,4.11563,0.0891268,,,,7.85398e-5
Test1,1-Compress,2.100,5.867,0.256,0.007,,0.0418096,89.1268,,4.18096,0.0891268,,,,7.85398e-5
Test1,1-Compress,2.133,5.864,0.259,-0.000,,0.0422995,0,,4.22995,0,,,,7.85398e-5
Test1,1-Compress,2.167,5.859,0.264,-0.000,,0.0431161,0,,4.31161,0,,,,7.85398e-5
Test1,1-Compress,2.200,5.855,0.268,-0.000,,0.0437694,0,,4.37694,0,,,,7.85398e-5
Test1,1-Compress,2.233,5.852,0.271,-0.000,,0.0442593,0,,4.42593,0,,,,7.85398e-5
Test1,1-Compress,2.267,5.847,0.276,0.007,,0.0450759,89.1268,,4.50759,0.0891268,,,,7.85398e-5
Test1,1-Compress,2.300,5.843,0.28,0.007,,0.0457292,89.1268,,4.57292,0.0891268,,,,7.85398e-5
Test1,1-Compress,2.333,5.839,0.284,0.007,,0.0463825,89.1268,,4.63825,0.0891268,,,,7.85398e-5
Test1,1-Compress,2.367,5.834,0.289,0.007,,0.0471991,89.1268,,4.71991,0.0891268,,,,7.85398e-5
Test1,1-Compress,2.400,5.83,0.293,0.013,,0.0478524,165.521,,4.78524,0.165521,,,,7.85398e-5
Test1,1-Compress,2.433,5.827,0.296,0.007,,0.0483423,89.1268,,4.83423,0.0891268,,,,7.85398e-5
Test1,1-Compress,2.467,5.822,0.301,0.007,,0.0491589,89.1268,,4.91589,0.0891268,,,,7.85398e-5
Test1,1-Compress,2.500,5.819,0.304,-0.000,,0.0496489,0,,4.96489,0,,,,7.85398e-5
Test1,1-Compress,2.533,5.815,0.308,-0.000,,0.0503021,0,,5.03021,0,,,,7.85398e-5
Test1,1-Compress,2.567,5.81,0.313,-0.007,,0.0511187,-89.1268,,5.11187,-0.0891268,,,,7.85398e-5
Test1,1-Compress,2.600,5.806,0.317,-0.007,,0.051772,-89.1268,,5.1772,-0.0891268,,,,7.85398e-5
Test1,1-Compress,2.633,5.802,0.321,-0.000,,0.0524253,0,,5.24253,0,,,,7.85398e-5
Test1,1-Compress,2.667,5.797,0.326,-0.000,,0.0532419,0,,5.32419,0,,,,7.85398e-5
Test1,1-Compress,2.700,5.794,0.329,-0.000,,0.0537318,0,,5.37318,0,,,,7.85398e-5
Test1,1-Compress,2.733,5.79,0.333,-0.007,,0.0543851,-89.1268,,5.43851,-0.0891268,,,,7.85398e-5
Test1,1-Compress,2.767,5.785,0.338,0.013,,0.0552017,165.521,,5.52017,0.165521,,,,7.85398e-5
Test1,1-Compress,2.800,5.782,0.341,0.020,,0.0556917,254.648,,5.56917,0.254648,,,,7.85398e-5
Test1,1-Compress,2.833,5.778,0.345,0.013,,0.0563449,165.521,,5.63449,0.165521,,,,7.85398e-5
Test1,1-Compress,2.867,5.773,0.35,-0.014,,0.0571615,-178.254,,5.71615,-0.178254,,,,7.85398e-5
Test1,1-Compress,2.900,5.769,0.354,-0.014,,0.0578148,-178.254,,5.78148,-0.178254,,,,7.85398e-5
Test1,1-Compress,2.933,5.766,0.357,-0.007,,0.0583048,-89.1268,,5.83048,-0.0891268,,,,7.85398e-5
Test1,1-Compress,2.967,5.761,0.362,-0.000,,0.0591213,0,,5.91213,0,,,,7.85398e-5
Test1,1-Compress,3.000,5.757,0.366,-0.000,,0.0597746,0,,5.97746,0,,,,7.85398e-5
Test1,1-Compress,3.033,5.753,0.37,0.007,,0.0604279,89.1268,,6.04279,0.0891268,,,,7.85398e-5
Test1,1-Compress,3.067,5.749,0.374,0.007,,0.0610812,89.1268,,6.10812,0.0891268,,,,7.85398e-5
Test1,1-Compress,3.100,5.745,0.378,-0.000,,0.0617344,0,,6.17344,0,,,,7.85398e-5
Test1,1-Compress,3.133,5.741,0.382,0.013,,0.0623877,165.521,,6.23877,0.165521,,,,7.85398e-5
Test1,1-Compress,3.167,5.736,0.387,0.007,,0.0632043,89.1268,,6.32043,0.0891268,,,,7.85398e-5
Test1,1-Compress,3.200,5.733,0.39,-0.000,,0.0636943,0,,6.36943,0,,,,7.85398e-5
Test1,1-Compress,3.233,5.729,0.394,-0.007,,0.0643475,-89.1268,,6.43475,-0.0891268,,,,7.85398e-5
Test1,1-Compress,3.267,5.724,0.399,0.007,,0.0651641,89.1268,,6.51641,0.0891268,,,,7.85398e-5
Test1,1-Compress,3.300,5.72,0.403,-0.000,,0.0658174,0,,6.58174,0,,,,7.85398e-5
Test1,1-Compress,3.333,5.717,0.406,-0.000,,0.0663074,0,,6.63074,0,,,,7.85398e-5
Test1,1-Compress,3.367,5.712,0.411,0.013,,0.067124,165.521,,6.7124,0.165521,,,,7.85398e-5
Test1,1-Compress,3.400,5.708,0.415,0.020,,0.0677772,254.648,,6.77772,0.254648,,,,7.85398e-5
Test1,1-Compress,3.433,5.704,0.419,0.007,,0.0684305,89.1268,,6.84305,0.0891268,,,,7.85398e-5
Test1,1-Compress,3.467,5.699,0.424,0.013,,0.0692471,165.521,,6.92471,0.165521,,,,7.85398e-5
Test1,1-Compress,3.500,5.696,0.427,0.007,,0.0697371,89.1268,,6.97371,0.0891268,,,,7.85398e-5
Test1,1-Compress,3.533,5.692,0.431,-0.000,,0.0703903,0,,7.03903,0,,,,7.85398e-5
Test1,1-Compress,3.567,5.687,0.436,-0.007,,0.0712069,-89.1268,,7.12069,-0.0891268,,,,7.85398e-5
Test1,1-Compress,3.600,5.683,0.44,-0.007,,0.0718602,-89.1268,,7.18602,-0.0891268,,,,7.85398e-5
Test1,1-Compress,3.633,5.68,0.443,-0.000,,0.0723502,0,,7.23502,0,,,,7.85398e-5
Test1,1-Compress,3.667,5.675,0.448,-0.000,,0.0731667,0,,7.31667,0,,,,7.85398e-5
Test1,1-Compress,3.700,5.671,0.452,-0.000,,0.07382,0,,7.382,0,,,,7.85398e-5
Test1,1-Compress,3.733,5.667,0.456,-0.007,,0.0744733,-89.1268,,7.44733,-0.0891268,,,,7.85398e-5
Test1,1-Compress,3.767,5.663,0.46,0.007,,0.0751266,89.1268,,7.51266,0.0891268,,,,7.85398e-5
Test1,1-Compress,3.800,5.659,0.464,0.013,,0.0757798,165.521,,7.57798,0.165521,,,,7.85398e-5
Test1,1-Compress,3.833,5.655,0.468,0.013,,0.0764331,165.521,,7.64331,0.165521,,,,7.85398e-5
Test1,1-Compress,3.867,5.65,0.473,0.007,,0.0772497,89.1268,,7.72497,0.0891268,,,,7.85398e-5
Test1,1-Compress,3.900,5.647,0.476,-0.000,,0.0777397,0,,7.77397,0,,,,7.85398e-5
Test1,1-Compress,3.933,5.643,0.48,-0.000,,0.0783929,0,,7.83929,0,,,,7.85398e-5
Test1,1-Compress,3.967,5.638,0.485,0.013,,0.0792095,165.521,,7.92095,0.165521,,,,7.85398e-5
Test1,1-Compress,4.000,5.634,0.489,0.007,,0.0798628,89.1268,,7.98628,0.0891268,,,,7.85398e-5
Test1,1-Compress,4.033,5.631,0.492,0.013,,0.0803528,165.521,,8.03528,0.165521,,,,7.85398e-5
Test1,1-Compress,4.067,5.626,0.497,0.013,,0.0811694,165.521,,8.11694,0.165521,,,,7.85398e-5
Test1,1-Compress,4.100,5.622,0.501,0.027,,0.0818226,343.775,,8.18226,0.343775,,,,7.85398e-5
Test1,1-Compress,4.133,5.619,0.504,0.013,,0.0823126,165.521,,8.23126,0.165521,,,,7.85398e-5
Test1,1-Compress,4.167,5.614,0.509,-0.007,,0.0831292,-89.1268,,8.31292,-0.0891268,,,,7.85398e-5
Test1,1-Compress,4.200,5.61,0.513,-0.007,,0.0837825,-89.1268,,8.37825,-0.0891268,,,,7.85398e-5
Test1,1-Compress,4.233,5.606,0.517,-0.007,,0.0844357,-89.1268,,8.44357,-0.0891268,,,,7.85398e-5
Test1,1-Compress,4.267,5.601,0.522,0.007,,0.0852523,89.1268,,8.52523,0.0891268,,,,7.85398e-5
Test1,1-Compress,4.300,5.597,0.526,0.013,,0.0859056,165.521,,8.59056,0.165521,,,,7.85398e-5
Test1,1-Compress,4.333,5.594,0.529,0.020,,0.0863956,254.648,,8.63956,0.254648,,,,7.85398e-5
Test1,1-Compress,4.367,5.589,0.534,0.020,,0.0872122,254.648,,8.72122,0.254648,,,,7.85398e-5
Test1,1-Compress,4.400,5.585,0.538,0.013,,0.0878654,165.521,,8.78654,0.165521,,,,7.85398e-5
Test1,1-Compress,4.433,5.582,0.541,-0.000,,0.0883554,0,,8.83554,0,,,,7.85398e-5
Test1,1-Compress,4.467,5.577,0.546,0.007,,0.089172,89.1268,,8.9172,0.0891268,,,,7.85398e-5
Test1,1-Compress,4.500,5.573,0.55,-0.000,,0.0898252,0,,8.98252,0,,,,7.85398e-5
Test1,1-Compress,4.533,5.569,0.554,-0.000,,0.0904785,0,,9.04785,0,,,,7.85398e-5
Test1,1-Compress,4.567,5.564,0.559,0.007,,0.0912951,89.1268,,9.12951,0.0891268,,,,7.85398e-5
Test1,1-Compress,4.600,5.561,0.562,0.013,,0.0917851,165.521,,9.17851,0.165521,,,,7.85398e-5
Test1,1-Compress,4.633,5.557,0.566,0.013,,0.0924383,165.521,,9.24383,0.165521,,,,7.85398e-5
Test1,1-Compress,4.667,5.552,0.571,0.020,,0.0932549,254.648,,9.32549,0.254648,,,,7.85398e-5
Test1,1-Compress,4.700,5.549,0.574,0.013,,0.0937449,165.521,,9.37449,0.165521,,,,7.85398e-5
Test1,1-Compress,4.733,5.545,0.578,0.013,,0.0943982,165.521,,9.43982,0.165521,,,,7.85398e-5
Test1,1-Compress,4.767,5.54,0.583,0.007,,0.0952148,89.1268,,9.52148,0.0891268,,,,7.85398e-5
Test1,1-Compress,4.800,5.536,0.587,0.007,,0.095868,89.1268,,9.5868,0.0891268,,,,7.85398e-5
Test1,1-Compress,4.833,5.533,0.59,-0.000,,0.096358,0,,9.6358,0,,,,7.85398e-5
Test1,1-Compress,4.867,5.528,0.595,-0.007,,0.0971746,-89.1268,,9.71746,-0.0891268,,,,7.85398e-5
Test1,1-Compress,4.900,5.524,0.599,-0.000,,0.0978279,0,,9.78279,0,,,,7.85398e-5
Test1,1-Compress,4.933,5.52,0.603,-0.000,,0.0984811,0,,9.84811,0,,,,7.85398e-5
Test1,1-Compress,4.967,5.516,0.607,0.007,,0.0991344,89.1268,,9.91344,0.0891268,,,,7.85398e-5
Test1,1-Compress,5.000,5.512,0.611,-0.000,,0.0997877,0,,9.97877,0,,,,7.85398e-5
Test1,1-Compress,5.033,5.508,0.615,0.013,,0.100441,165.521,,10.0441,0.165521,,,,7.85398e-5
