SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N,,Strain,Stress(Pascal),,%Strain,Stress(kPa),,,,Area(m^2)
Test1,1-Compress,2.733,6.13,0.352,-0.004,,0.0543042,-50.9296,,5.43042,-0.0509296,,,,7.85398e-5
Test1,1-Compress,2.767,6.125,0.357,0.003,,0.0550756,38.1972,,5.50756,0.0381972,,,,7.85398e-5
Test1,1-Compress,2.800,6.121,0.361,0.003,,0.0556927,38.1972,,5.56927,0.0381972,,,,7.85398e-5
Test1,1-Compress,2.833,6.117,0.365,0.003,,0.0563098,38.1972,,5.63098,0.0381972,,,,7.85398e-5
Test1,1-Compress,2.867,6.112,0.37,-0.004,,0.0570811,-50.9296,,5.70811,-0.0509296,,,,7.85398e-5
Test1,1-Compress,2.900,6.108,0.374,-0.004,,0.0576982,-50.9296,,5.76982,-0.0509296,,,,7.85398e-5
Test1,1-Compress,2.933,6.104,0.378,-0.004,,0.0583153,-50.9296,,5.83153,-0.0509296,,,,7.85398e-5
Test1,1-Compress,2.967,6.099,0.383,-0.004,,0.0590867,-50.9296,,5.90867,-0.0509296,,,,7.85398e-5
Test1,1-Compress,3.000,6.095,0.387,-0.004,,0.0597038,-50.9296,,5.97038,-0.0509296,,,,7.85398e-5
Test1,1-Compress,3.033,6.091,0.391,-0.004,,0.0603209,-50.9296,,6.03209,-0.0509296,,,,7.85398e-5
Test1,1-Compress,3.067,6.086,0.396,-0.004,,0.0610923,-50.9296,,6.10923,-0.0509296,,,,7.85398e-5
Test1,1-Compress,3.100,6.082,0.4,-0.004,,0.0617093,-50.9296,,6.17093,-0.0509296,,,,7.85398e-5
Test1,1-Compress,3.133,6.078,0.404,0.003,,0.0623264,38.1972,,6.23264,0.0381972,,,,7.85398e-5
Test1,1-Compress,3.167,6.073,0.409,0.003,,0.0630978,38.1972,,6.30978,0.0381972,,,,7.85398e-5
Test1,1-Compress,3.200,6.069,0.413,0.003,,0.0637149,38.1972,,6.37149,0.0381972,,,,7.85398e-5
Test1,1-Compress,3.233,6.065,0.417,-0.004,,0.064332,-50.9296,,6.4332,-0.0509296,,,,7.85398e-5
Test1,1-Compress,3.267,6.059,0.423,-0.004,,0.0652576,-50.9296,,6.52576,-0.0509296,,,,7.85398e-5
Test1,1-Compress,3.300,6.056,0.426,-0.004,,0.0657205,-50.9296,,6.57205,-0.0509296,,,,7.85398e-5
Test1,1-Compress,3.333,6.052,0.43,-0.004,,0.0663376,-50.9296,,6.63376,-0.0509296,,,,7.85398e-5
Test1,1-Compress,3.367,6.047,0.435,-0.004,,0.0671089,-50.9296,,6.71089,-0.0509296,,,,7.85398e-5
Test1,1-Compress,3.400,6.043,0.439,0.003,,0.067726,38.1972,,6.7726,0.0381972,,,,7.85398e-5
Test1,1-Compress,3.433,6.039,0.443,0.010,,0.0683431,127.324,,6.83431,0.127324,,,,7.85398e-5
Test1,1-Compress,3.467,6.034,0.448,0.010,,0.0691145,127.324,,6.91145,0.127324,,,,7.85398e-5
Test1,1-Compress,3.500,6.03,0.452,0.010,,0.0697316,127.324,,6.97316,0.127324,,,,7.85398e-5
Test1,1-Compress,3.533,6.026,0.456,-0.004,,0.0703487,-50.9296,,7.03487,-0.0509296,,,,7.85398e-5
Test1,1-Compress,3.567,6.021,0.461,-0.004,,0.07112,-50.9296,,7.112,-0.0509296,,,,7.85398e-5
Test1,1-Compress,3.600,6.017,0.465,-0.004,,0.0717371,-50.9296,,7.17371,-0.0509296,,,,7.85398e-5
Test1,1-Compress,3.633,6.013,0.469,-0.004,,0.0723542,-50.9296,,7.23542,-0.0509296,,,,7.85398e-5
Test1,1-Compress,3.667,6.008,0.474,-0.004,,0.0731256,-50.9296,,7.31256,-0.0509296,,,,7.85398e-5
Test1,1-Compress,3.700,6.004,0.478,0.003,,0.0737427,38.1972,,7.37427,0.0381972,,,,7.85398e-5
Test1,1-Compress,3.733,6,0.482,0.003,,0.0743598,38.1972,,7.43598,0.0381972,,,,7.85398e-5
Test1,1-Compress,3.767,5.995,0.487,0.003,,0.0751311,38.1972,,7.51311,0.0381972,,,,7.85398e-5
Test1,1-Compress,3.800,5.991,0.491,0.003,,0.0757482,38.1972,,7.57482,0.0381972,,,,7.85398e-5
Test1,1-Compress,3.833,5.987,0.495,0.003,,0.0763653,38.1972,,7.63653,0.0381972,,,,7.85398e-5
Test1,1-Compress,3.867,5.982,0.5,-0.004,,0.0771367,-50.9296,,7.71367,-0.0509296,,,,7.85398e-5
Test1,1-Compress,3.900,5.978,0.504,-0.004,,0.0777538,-50.9296,,7.77538,-0.0509296,,,,7.85398e-5
Test1,1-Compress,3.933,5.974,0.508,-0.004,,0.0783709,-50.9296,,7.83709,-0.0509296,,,,7.85398e-5
Test1,1-Compress,3.967,5.969,0.513,-0.004,,0.0791422,-50.9296,,7.91422,-0.0509296,,,,7.85398e-5
Test1,1-Compress,4.000,5.965,0.517,-0.004,,0.0797593,-50.9296,,7.97593,-0.0509296,,,,7.85398e-5
Test1,1-Compress,4.033,5.961,0.521,0.003,,0.0803764,38.1972,,8.03764,0.0381972,,,,7.85398e-5
Test1,1-Compress,4.067,5.956,0.526,0.003,,0.0811478,38.1972,,8.11478,0.0381972,,,,7.85398e-5
Test1,1-Compress,4.100,5.952,0.53,0.010,,0.0817649,127.324,,8.17649,0.127324,,,,7.85398e-5
Test1,1-Compress,4.133,5.948,0.534,0.010,,0.082382,127.324,,8.2382,0.127324,,,,7.85398e-5
Test1,1-Compress,4.167,5.943,0.539,-0.004,,0.0831533,-50.9296,,8.31533,-0.0509296,,,,7.85398e-5
Test1,1-Compress,4.200,5.939,0.543,-0.004,,0.0837704,-50.9296,,8.37704,-0.0509296,,,,7.85398e-5
Test1,1-Compress,4.233,5.935,0.547,-0.004,,0.0843875,-50.9296,,8.43875,-0.0509296,,,,7.85398e-5
Test1,1-Compress,4.267,5.93,0.552,-0.004,,0.0851589,-50.9296,,8.51589,-0.0509296,,,,7.85398e-5
Test1,1-Compress,4.300,5.926,0.556,-0.004,,0.085776,-50.9296,,8.5776,-0.0509296,,,,7.85398e-5
Test1,1-Compress,4.333,5.922,0.56,-0.004,,0.0863931,-50.9296,,8.63931,-0.0509296,,,,7.85398e-5
Test1,1-Compress,4.367,5.917,0.565,0.003,,0.0871645,38.1972,,8.71645,0.0381972,,,,7.85398e-5
Test1,1-Compress,4.400,5.913,0.569,0.003,,0.0877815,38.1972,,8.77815,0.0381972,,,,7.85398e-5
Test1,1-Compress,4.433,5.909,0.573,0.003,,0.0883986,38.1972,,8.83986,0.0381972,,,,7.85398e-5
Test1,1-Compress,4.467,5.904,0.578,0.003,,0.08917,38.1972,,8.917,0.0381972,,,,7.85398e-5
Test1,1-Compress,4.500,5.9,0.582,-0.004,,0.0897871,-50.9296,,8.97871,-0.0509296,,,,7.85398e-5
Test1,1-Compress,4.533,5.896,0.586,-0.004,,0.0904042,-50.9296,,9.04042,-0.0509296,,,,7.85398e-5
Test1,1-Compress,4.567,5.891,0.591,-0.004,,0.0911756,-50.9296,,9.11756,-0.0509296,,,,7.85398e-5
Test1,1-Compress,4.600,5.887,0.595,-0.004,,0.0917927,-50.9296,,9.17927,-0.0509296,,,,7.85398e-5
Test1,1-Compress,4.633,5.883,0.599,-0.004,,0.0924098,-50.9296,,9.24098,-0.0509296,,,,7.85398e-5
Test1,1-Compress,4.667,5.878,0.604,0.003,,0.0931811,38.1972,,9.31811,0.0381972,,,,7.85398e-5
Test1,1-Compress,4.700,5.874,0.608,0.003,,0.0937982,38.1972,,9.37982,0.0381972,,,,7.85398e-5
Test1,1-Compress,4.733,5.87,0.612,0.003,,0.0944153,38.1972,,9.44153,0.0381972,,,,7.85398e-5
Test1,1-Compress,4.767,5.865,0.617,-0.004,,0.0951867,-50.9296,,9.51867,-0.0509296,,,,7.85398e-5
Test1,1-Compress,4.800,5.861,0.621,-0.004,,0.0958038,-50.9296,,9.58038,-0.0509296,,,,7.85398e-5
Test1,1-Compress,4.833,5.857,0.625,-0.004,,0.0964209,-50.9296,,9.64209,-0.0509296,,,,7.85398e-5
Test1,1-Compress,4.867,5.852,0.63,-0.004,,0.0971922,-50.9296,,9.71922,-0.0509296,,,,7.85398e-5
Test1,1-Compress,4.900,5.848,0.634,-0.004,,0.0978093,-50.9296,,9.78093,-0.0509296,,,,7.85398e-5
Test1,1-Compress,4.933,5.844,0.638,-0.004,,0.0984264,-50.9296,,9.84264,-0.0509296,,,,7.85398e-5
Test1,1-Compress,4.967,5.839,0.643,-0.004,,0.0991978,-50.9296,,9.91978,-0.0509296,,,,7.85398e-5
Test1,1-Compress,5.000,5.835,0.647,0.003,,0.0998149,38.1972,,9.98149,0.0381972,,,,7.85398e-5
Test1,1-Compress,5.033,5.831,0.651,0.003,,0.100432,38.1972,,10.0432,0.0381972,,,,7.85398e-5
Test1,1-Compress,5.067,5.826,0.656,0.003,,0.101203,38.1972,,10.1203,0.0381972,,,,7.85398e-5
Test1,1-Compress,5.100,5.822,0.66,0.003,,0.10182,38.1972,,10.182,0.0381972,,,,7.85398e-5
Test1,1-Compress,5.133,5.818,0.664,-0.004,,0.102438,-50.9296,,10.2438,-0.0509296,,,,7.85398e-5
Test1,1-Compress,5.167,5.813,0.669,-0.004,,0.103209,-50.9296,,10.3209,-0.0509296,,,,7.85398e-5
Test1,1-Compress,5.200,5.809,0.673,-0.004,,0.103826,-50.9296,,10.3826,-0.0509296,,,,7.85398e-5
Test1,1-Compress,5.233,5.805,0.677,-0.004,,0.104443,-50.9296,,10.4443,-0.0509296,,,,7.85398e-5
Test1,1-Compress,5.267,5.8,0.682,-0.004,,0.105214,-50.9296,,10.5214,-0.0509296,,,,7.85398e-5
Test1,1-Compress,5.300,5.796,0.686,0.003,,0.105832,38.1972,,10.5832,0.0381972,,,,7.85398e-5
Test1,1-Compress,5.333,5.792,0.69,0.003,,0.106449,38.1972,,10.6449,0.0381972,,,,7.85398e-5
Test1,1-Compress,5.367,5.787,0.695,0.003,,0.10722,38.1972,,10.722,0.0381972,,,,7.85398e-5
Test1,1-Compress,5.400,5.783,0.699,0.010,,0.107837,127.324,,10.7837,0.127324,,,,7.85398e-5
Test1,1-Compress,5.433,5.779,0.703,0.003,,0.108454,38.1972,,10.8454,0.0381972,,,,7.85398e-5
Test1,1-Compress,5.467,5.774,0.708,-0.004,,0.109226,-50.9296,,10.9226,-0.0509296,,,,7.85398e-5
Test1,1-Compress,5.500,5.77,0.712,-0.004,,0.109843,-50.9296,,10.9843,-0.0509296,,,,7.85398e-5
Test1,1-Compress,5.533,5.766,0.716,-0.004,,0.11046,-50.9296,,11.046,-0.0509296,,,,7.85398e-5
Test1,1-Compress,5.567,5.761,0.721,-0.004,,0.111231,-50.9296,,11.1231,-0.0509296,,,,7.85398e-5
Test1,1-Compress,5.600,5.757,0.725,-0.004,,0.111848,-50.9296,,11.1848,-0.0509296,,,,7.85398e-5
Test1,1-Compress,5.633,5.753,0.729,0.003,,0.112465,38.1972,,11.2465,0.0381972,,,,7.85398e-5
Test1,1-Compress,5.667,5.748,0.734,0.003,,0.113237,38.1972,,11.3237,0.0381972,,,,7.85398e-5
Test1,1-Compress,5.700,5.744,0.738,0.003,,0.113854,38.1972,,11.3854,0.0381972,,,,7.85398e-5
Test1,1-Compress,5.733,5.74,0.742,0.003,,0.114471,38.1972,,11.4471,0.0381972,,,,7.85398e-5
Test1,1-Compress,5.767,5.735,0.747,-0.004,,0.115242,-50.9296,,11.5242,-0.0509296,,,,7.85398e-5
Test1,1-Compress,5.800,5.731,0.751,-0.004,,0.115859,-50.9296,,11.5859,-0.0509296,,,,7.85398e-5
Test1,1-Compress,5.833,5.727,0.755,-0.004,,0.116476,-50.9296,,11.6476,-0.0509296,,,,7.85398e-5
Test1,1-Compress,5.867,5.722,0.76,-0.004,,0.117248,-50.9296,,11.7248,-0.0509296,,,,7.85398e-5
Test1,1-Compress,5.900,5.718,0.764,-0.004,,0.117865,-50.9296,,11.7865,-0.0509296,,,,7.85398e-5
Test1,1-Compress,5.933,5.714,0.768,-0.004,,0.118482,-50.9296,,11.8482,-0.0509296,,,,7.85398e-5
Test1,1-Compress,5.967,5.709,0.773,0.003,,0.119253,38.1972,,11.9253,0.0381972,,,,7.85398e-5
Test1,1-Compress,6.000,5.705,0.777,0.003,,0.11987,38.1972,,11.987,0.0381972,,,,7.85398e-5
Test1,1-Compress,6.033,5.701,0.781,0.010,,0.120488,127.324,,12.0488,0.127324,,,,7.85398e-5
Test1,1-Compress,6.067,5.696,0.786,0.003,,0.121259,38.1972,,12.1259,0.0381972,,,,7.85398e-5
Test1,1-Compress,6.100,5.692,0.79,-0.004,,0.121876,-50.9296,,12.1876,-0.0509296,,,,7.85398e-5
Test1,1-Compress,6.133,5.689,0.793,-0.004,,0.122339,-50.9296,,12.2339,-0.0509296,,,,7.85398e-5
Test1,1-Compress,6.167,5.683,0.799,-0.004,,0.123264,-50.9296,,12.3264,-0.0509296,,,,7.85398e-5
Test1,1-Compress,6.200,5.679,0.803,-0.004,,0.123882,-50.9296,,12.3882,-0.0509296,,,,7.85398e-5
Test1,1-Compress,6.233,5.675,0.807,-0.004,,0.124499,-50.9296,,12.4499,-0.0509296,,,,7.85398e-5
Test1,1-Compress,6.267,5.67,0.812,0.003,,0.12527,38.1972,,12.527,0.0381972,,,,7.85398e-5
Test1,1-Compress,6.300,5.666,0.816,0.003,,0.125887,38.1972,,12.5887,0.0381972,,,,7.85398e-5
Test1,1-Compress,6.333,5.662,0.82,0.003,,0.126504,38.1972,,12.6504,0.0381972,,,,7.85398e-5
Test1,1-Compress,6.367,5.657,0.825,0.003,,0.127276,38.1972,,12.7276,0.0381972,,,,7.85398e-5
Test1,1-Compress,6.400,5.653,0.829,-0.004,,0.127893,-50.9296,,12.7893,-0.0509296,,,,7.85398e-5
Test1,1-Compress,6.433,5.65,0.832,-0.004,,0.128355,-50.9296,,12.8355,-0.0509296,,,,7.85398e-5
Test1,1-Compress,6.467,5.644,0.838,-0.004,,0.129281,-50.9296,,12.9281,-0.0509296,,,,7.85398e-5
Test1,1-Compress,6.500,5.64,0.842,-0.004,,0.129898,-50.9296,,12.9898,-0.0509296,,,,7.85398e-5
Test1,1-Compress,6.533,5.636,0.846,-0.004,,0.130515,-50.9296,,13.0515,-0.0509296,,,,7.85398e-5
Test1,1-Compress,6.567,5.631,0.851,-0.004,,0.131287,-50.9296,,13.1287,-0.0509296,,,,7.85398e-5
Test1,1-Compress,6.600,5.627,0.855,-0.004,,0.131904,-50.9296,,13.1904,-0.0509296,,,,7.85398e-5
Test1,1-Compress,6.633,5.623,0.859,0.003,,0.132521,38.1972,,13.2521,0.0381972,,,,7.85398e-5
Test1,1-Compress,6.667,5.618,0.864,0.010,,0.133292,127.324,,13.3292,0.127324,,,,7.85398e-5
Test1,1-Compress,6.700,5.614,0.868,0.010,,0.133909,127.324,,13.3909,0.127324,,,,7.85398e-5
Test1,1-Compress,6.733,5.61,0.872,0.003,,0.134526,38.1972,,13.4526,0.0381972,,,,7.85398e-5
Test1,1-Compress,6.767,5.605,0.877,-0.004,,0.135298,-50.9296,,13.5298,-0.0509296,,,,7.85398e-5
Test1,1-Compress,6.800,5.601,0.881,-0.004,,0.135915,-50.9296,,13.5915,-0.0509296,,,,7.85398e-5
Test1,1-Compress,6.833,5.597,0.885,-0.004,,0.136532,-50.9296,,13.6532,-0.0509296,,,,7.85398e-5
Test1,1-Compress,6.867,5.592,0.89,-0.004,,0.137303,-50.9296,,13.7303,-0.0509296,,,,7.85398e-5
Test1,1-Compress,6.900,5.588,0.894,0.003,,0.13792,38.1972,,13.792,0.0381972,,,,7.85398e-5
Test1,1-Compress,6.933,5.584,0.898,0.003,,0.138537,38.1972,,13.8537,0.0381972,,,,7.85398e-5
Test1,1-Compress,6.967,5.579,0.903,0.003,,0.139309,38.1972,,13.9309,0.0381972,,,,7.85398e-5
Test1,1-Compress,7.000,5.575,0.907,0.003,,0.139926,38.1972,,13.9926,0.0381972,,,,7.85398e-5
Test1,1-Compress,7.033,5.571,0.911,-0.004,,0.140543,-50.9296,,14.0543,-0.0509296,,,,7.85398e-5
Test1,1-Compress,7.067,5.566,0.916,-0.004,,0.141314,-50.9296,,14.1314,-0.0509296,,,,7.85398e-5
Test1,1-Compress,7.100,5.562,0.92,-0.004,,0.141932,-50.9296,,14.1932,-0.0509296,,,,7.85398e-5
Test1,1-Compress,7.133,5.559,0.923,-0.004,,0.142394,-50.9296,,14.2394,-0.0509296,,,,7.85398e-5
Test1,1-Compress,7.167,5.553,0.929,-0.004,,0.14332,-50.9296,,14.332,-0.0509296,,,,7.85398e-5
Test1,1-Compress,7.200,5.549,0.933,-0.004,,0.143937,-50.9296,,14.3937,-0.0509296,,,,7.85398e-5
Test1,1-Compress,7.233,5.545,0.937,0.003,,0.144554,38.1972,,14.4554,0.0381972,,,,7.85398e-5
Test1,1-Compress,7.267,5.54,0.942,0.010,,0.145326,127.324,,14.5326,0.127324,,,,7.85398e-5
Test1,1-Compress,7.300,5.536,0.946,0.017,,0.145943,216.451,,14.5943,0.216451,,,,7.85398e-5
Test1,1-Compress,7.333,5.532,0.95,0.010,,0.14656,127.324,,14.656,0.127324,,,,7.85398e-5
Test1,1-Compress,7.367,5.528,0.954,0.003,,0.147177,38.1972,,14.7177,0.0381972,,,,7.85398e-5
