SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N,,Strain,Stress(Pascal),,%Strain,Stress(kPa),,,,Area(m^2)
Test1,1-Compress,1.000,2.163,0.045,0.031,,0.0203804,394.704,,2.03804,0.394704,,,,7.85398e-5
Test1,1-Compress,1.033,2.162,0.046,0.031,,0.0208333,394.704,,2.08333,0.394704,,,,7.85398e-5
Test1,1-Compress,1.067,2.161,0.047,0.031,,0.0212862,394.704,,2.12862,0.394704,,,,7.85398e-5
Test1,1-Compress,1.100,2.16,0.048,0.031,,0.0217391,394.704,,2.17391,0.394704,,,,7.85398e-5
Test1,1-Compress,1.133,2.158,0.05,0.031,,0.0226449,394.704,,2.26449,0.394704,,,,7.85398e-5
Test1,1-Compress,1.167,2.156,0.052,0.038,,0.0235507,483.831,,2.35507,0.483831,,,,7.85398e-5
Test1,1-Compress,1.200,2.155,0.053,0.038,,0.0240036,483.831,,2.40036,0.483831,,,,7.85398e-5
Test1,1-Compress,1.233,2.154,0.054,0.044,,0.0244565,560.226,,2.44565,0.560226,,,,7.85398e-5
Test1,1-Compress,1.267,2.152,0.056,0.044,,0.0253623,560.226,,2.53623,0.560226,,,,7.85398e-5
Test1,1-Compress,1.300,2.15,0.058,0.031,,0.0262681,394.704,,2.62681,0.394704,,,,7.85398e-5
Test1,1-Compress,1.333,2.149,0.059,0.031,,0.026721,394.704,,2.6721,0.394704,,,,7.85398e-5
Test1,1-Compress,1.367,2.147,0.061,0.031,,0.0276268,394.704,,2.76268,0.394704,,,,7.85398e-5
Test1,1-Compress,1.400,2.146,0.062,0.031,,0.0280797,394.704,,2.80797,0.394704,,,,7.85398e-5
Test1,1-Compress,1.433,2.145,0.063,0.031,,0.0285326,394.704,,2.85326,0.394704,,,,7.85398e-5
Test1,1-Compress,1.467,2.143,0.065,0.038,,0.0294384,483.831,,2.94384,0.483831,,,,7.85398e-5
Test1,1-Compress,1.500,2.142,0.066,0.038,,0.0298913,483.831,,2.98913,0.483831,,,,7.85398e-5
Test1,1-Compress,1.533,2.14,0.068,0.044,,0.0307971,560.226,,3.07971,0.560226,,,,7.85398e-5
Test1,1-Compress,1.567,2.138,0.07,0.038,,0.0317029,483.831,,3.17029,0.483831,,,,7.85398e-5
Test1,1-Compress,1.600,2.137,0.071,0.038,,0.0321558,483.831,,3.21558,0.483831,,,,7.85398e-5
Test1,1-Compress,1.633,2.136,0.072,0.031,,0.0326087,394.704,,3.26087,0.394704,,,,7.85398e-5
Test1,1-Compress,1.667,2.134,0.074,0.031,,0.0335145,394.704,,3.35145,0.394704,,,,7.85398e-5
Test1,1-Compress,1.700,2.132,0.076,0.031,,0.0344203,394.704,,3.44203,0.394704,,,,7.85398e-5
Test1,1-Compress,1.733,2.131,0.077,0.031,,0.0348732,394.704,,3.48732,0.394704,,,,7.85398e-5
Test1,1-Compress,1.767,2.13,0.078,0.031,,0.0353261,394.704,,3.53261,0.394704,,,,7.85398e-5
Test1,1-Compress,1.800,2.129,0.079,0.038,,0.035779,483.831,,3.5779,0.483831,,,,7.85398e-5
Test1,1-Compress,1.833,2.127,0.081,0.044,,0.0366848,560.226,,3.66848,0.560226,,,,7.85398e-5
Test1,1-Compress,1.867,2.125,0.083,0.051,,0.0375906,649.352,,3.75906,0.649352,,,,7.85398e-5
Test1,1-Compress,1.900,2.124,0.084,0.044,,0.0380435,560.226,,3.80435,0.560226,,,,7.85398e-5
Test1,1-Compress,1.933,2.123,0.085,0.038,,0.0384964,483.831,,3.84964,0.483831,,,,7.85398e-5
Test1,1-Compress,1.967,2.121,0.087,0.031,,0.0394022,394.704,,3.94022,0.394704,,,,7.85398e-5
Test1,1-Compress,2.000,2.119,0.089,0.031,,0.040308,394.704,,4.0308,0.394704,,,,7.85398e-5
Test1,1-Compress,2.033,2.118,0.09,0.031,,0.0407609,394.704,,4.07609,0.394704,,,,7.85398e-5
Test1,1-Compress,2.067,2.117,0.091,0.031,,0.0412138,394.704,,4.12138,0.394704,,,,7.85398e-5
Test1,1-Compress,2.100,2.115,0.093,0.038,,0.0421196,483.831,,4.21196,0.483831,,,,7.85398e-5
Test1,1-Compress,2.133,2.114,0.094,0.038,,0.0425725,483.831,,4.25725,0.483831,,,,7.85398e-5
Test1,1-Compress,2.167,2.112,0.096,0.044,,0.0434783,560.226,,4.34783,0.560226,,,,7.85398e-5
Test1,1-Compress,2.200,2.111,0.097,0.044,,0.0439312,560.226,,4.39312,0.560226,,,,7.85398e-5
Test1,1-Compress,2.233,2.109,0.099,0.038,,0.044837,483.831,,4.4837,0.483831,,,,7.85398e-5
Test1,1-Compress,2.267,2.107,0.101,0.031,,0.0457428,394.704,,4.57428,0.394704,,,,7.85398e-5
Test1,1-Compress,2.300,2.106,0.102,0.031,,0.0461957,394.704,,4.61957,0.394704,,,,7.85398e-5
Test1,1-Compress,2.333,2.105,0.103,0.031,,0.0466486,394.704,,4.66486,0.394704,,,,7.85398e-5
Test1,1-Compress,2.367,2.103,0.105,0.031,,0.0475543,394.704,,4.75543,0.394704,,,,7.85398e-5
Test1,1-Compress,2.400,2.102,0.106,0.031,,0.0480072,394.704,,4.80072,0.394704,,,,7.85398e-5
Test1,1-Compress,2.433,2.1,0.108,0.038,,0.048913,483.831,,4.8913,0.483831,,,,7.85398e-5
Test1,1-Compress,2.467,2.099,0.109,0.038,,0.0493659,483.831,,4.93659,0.483831,,,,7.85398e-5
Test1,1-Compress,2.500,2.097,0.111,0.038,,0.0502717,483.831,,5.02717,0.483831,,,,7.85398e-5
Test1,1-Compress,2.533,2.096,0.112,0.038,,0.0507246,483.831,,5.07246,0.483831,,,,7.85398e-5
Test1,1-Compress,2.567,2.094,0.114,0.031,,0.0516304,394.704,,5.16304,0.394704,,,,7.85398e-5
Test1,1-Compress,2.600,2.093,0.115,0.031,,0.0520833,394.704,,5.20833,0.394704,,,,7.85398e-5
Test1,1-Compress,2.633,2.092,0.116,0.031,,0.0525362,394.704,,5.25362,0.394704,,,,7.85398e-5
Test1,1-Compress,2.667,2.09,0.118,0.031,,0.053442,394.704,,5.3442,0.394704,,,,7.85398e-5
Test1,1-Compress,2.700,2.088,0.12,0.031,,0.0543478,394.704,,5.43478,0.394704,,,,7.85398e-5
Test1,1-Compress,2.733,2.087,0.121,0.031,,0.0548007,394.704,,5.48007,0.394704,,,,7.85398e-5
Test1,1-Compress,2.767,2.086,0.122,0.038,,0.0552536,483.831,,5.52536,0.483831,,,,7.85398e-5
Test1,1-Compress,2.800,2.084,0.124,0.044,,0.0561594,560.226,,5.61594,0.560226,,,,7.85398e-5
Test1,1-Compress,2.833,2.083,0.125,0.038,,0.0566123,483.831,,5.66123,0.483831,,,,7.85398e-5
Test1,1-Compress,2.867,2.081,0.127,0.038,,0.0575181,483.831,,5.75181,0.483831,,,,7.85398e-5
Test1,1-Compress,2.900,2.08,0.128,0.031,,0.057971,394.704,,5.7971,0.394704,,,,7.85398e-5
Test1,1-Compress,2.933,2.078,0.13,0.031,,0.0588768,394.704,,5.88768,0.394704,,,,7.85398e-5
Test1,1-Compress,2.967,2.076,0.132,0.031,,0.0597826,394.704,,5.97826,0.394704,,,,7.85398e-5
Test1,1-Compress,3.000,2.075,0.133,0.031,,0.0602355,394.704,,6.02355,0.394704,,,,7.85398e-5
Test1,1-Compress,3.033,2.074,0.134,0.031,,0.0606884,394.704,,6.06884,0.394704,,,,7.85398e-5
Test1,1-Compress,3.067,2.072,0.136,0.038,,0.0615942,483.831,,6.15942,0.483831,,,,7.85398e-5
Test1,1-Compress,3.100,2.071,0.137,0.038,,0.0620471,483.831,,6.20471,0.483831,,,,7.85398e-5
Test1,1-Compress,3.133,2.069,0.139,0.044,,0.0629529,560.226,,6.29529,0.560226,,,,7.85398e-5
Test1,1-Compress,3.167,2.068,0.14,0.044,,0.0634058,560.226,,6.34058,0.560226,,,,7.85398e-5
Test1,1-Compress,3.200,2.066,0.142,0.038,,0.0643116,483.831,,6.43116,0.483831,,,,7.85398e-5
Test1,1-Compress,3.233,2.065,0.143,0.031,,0.0647645,394.704,,6.47645,0.394704,,,,7.85398e-5
Test1,1-Compress,3.267,2.063,0.145,0.031,,0.0656703,394.704,,6.56703,0.394704,,,,7.85398e-5
Test1,1-Compress,3.300,2.062,0.146,0.031,,0.0661232,394.704,,6.61232,0.394704,,,,7.85398e-5
Test1,1-Compress,3.333,2.061,0.147,0.031,,0.0665761,394.704,,6.65761,0.394704,,,,7.85398e-5
Test1,1-Compress,3.367,2.059,0.149,0.031,,0.0674819,394.704,,6.74819,0.394704,,,,7.85398e-5
Test1,1-Compress,3.400,2.057,0.151,0.038,,0.0683877,483.831,,6.83877,0.483831,,,,7.85398e-5
Test1,1-Compress,3.433,2.056,0.152,0.038,,0.0688406,483.831,,6.88406,0.483831,,,,7.85398e-5
Test1,1-Compress,3.467,2.055,0.153,0.038,,0.0692935,483.831,,6.92935,0.483831,,,,7.85398e-5
Test1,1-Compress,3.500,2.053,0.155,0.038,,0.0701993,483.831,,7.01993,0.483831,,,,7.85398e-5
Test1,1-Compress,3.533,2.052,0.156,0.031,,0.0706522,394.704,,7.06522,0.394704,,,,7.85398e-5
Test1,1-Compress,3.567,2.05,0.158,0.031,,0.071558,394.704,,7.1558,0.394704,,,,7.85398e-5
Test1,1-Compress,3.600,2.049,0.159,0.031,,0.0720109,394.704,,7.20109,0.394704,,,,7.85398e-5
Test1,1-Compress,3.633,2.047,0.161,0.031,,0.0729167,394.704,,7.29167,0.394704,,,,7.85398e-5
Test1,1-Compress,3.667,2.045,0.163,0.031,,0.0738225,394.704,,7.38225,0.394704,,,,7.85398e-5
Test1,1-Compress,3.700,2.044,0.164,0.038,,0.0742754,483.831,,7.42754,0.483831,,,,7.85398e-5
Test1,1-Compress,3.733,2.043,0.165,0.038,,0.0747283,483.831,,7.47283,0.483831,,,,7.85398e-5
Test1,1-Compress,3.767,2.041,0.167,0.044,,0.0756341,560.226,,7.56341,0.560226,,,,7.85398e-5
Test1,1-Compress,3.800,2.04,0.168,0.038,,0.076087,483.831,,7.6087,0.483831,,,,7.85398e-5
Test1,1-Compress,3.833,2.039,0.169,0.038,,0.0765399,483.831,,7.65399,0.483831,,,,7.85398e-5
Test1,1-Compress,3.867,2.037,0.171,0.031,,0.0774457,394.704,,7.74457,0.394704,,,,7.85398e-5
Test1,1-Compress,3.900,2.035,0.173,0.031,,0.0783514,394.704,,7.83514,0.394704,,,,7.85398e-5
Test1,1-Compress,3.933,2.034,0.174,0.031,,0.0788043,394.704,,7.88043,0.394704,,,,7.85398e-5
Test1,1-Compress,3.967,2.032,0.176,0.031,,0.0797101,394.704,,7.97101,0.394704,,,,7.85398e-5
Test1,1-Compress,4.000,2.031,0.177,0.031,,0.080163,394.704,,8.0163,0.394704,,,,7.85398e-5
Test1,1-Compress,4.033,2.03,0.178,0.038,,0.0806159,483.831,,8.06159,0.483831,,,,7.85398e-5
Test1,1-Compress,4.067,2.028,0.18,0.038,,0.0815217,483.831,,8.15217,0.483831,,,,7.85398e-5
Test1,1-Compress,4.100,2.027,0.181,0.044,,0.0819746,560.226,,8.19746,0.560226,,,,7.85398e-5
Test1,1-Compress,4.133,2.025,0.183,0.044,,0.0828804,560.226,,8.28804,0.560226,,,,7.85398e-5
Test1,1-Compress,4.167,2.024,0.184,0.038,,0.0833333,483.831,,8.33333,0.483831,,,,7.85398e-5
Test1,1-Compress,4.200,2.022,0.186,0.031,,0.0842391,394.704,,8.42391,0.394704,,,,7.85398e-5
Test1,1-Compress,4.233,2.021,0.187,0.031,,0.084692,394.704,,8.4692,0.394704,,,,7.85398e-5
Test1,1-Compress,4.267,2.019,0.189,0.031,,0.0855978,394.704,,8.55978,0.394704,,,,7.85398e-5
Test1,1-Compress,4.300,2.018,0.19,0.031,,0.0860507,394.704,,8.60507,0.394704,,,,7.85398e-5
Test1,1-Compress,4.333,2.016,0.192,0.031,,0.0869565,394.704,,8.69565,0.394704,,,,7.85398e-5
Test1,1-Compress,4.367,2.014,0.194,0.038,,0.0878623,483.831,,8.78623,0.483831,,,,7.85398e-5
Test1,1-Compress,4.400,2.013,0.195,0.038,,0.0883152,483.831,,8.83152,0.483831,,,,7.85398e-5
Test1,1-Compress,4.433,2.012,0.196,0.044,,0.0887681,560.226,,8.87681,0.560226,,,,7.85398e-5
Test1,1-Compress,4.467,2.01,0.198,0.038,,0.0896739,483.831,,8.96739,0.483831,,,,7.85398e-5
Test1,1-Compress,4.500,2.009,0.199,0.031,,0.0901268,394.704,,9.01268,0.394704,,,,7.85398e-5
Test1,1-Compress,4.533,2.008,0.2,0.031,,0.0905797,394.704,,9.05797,0.394704,,,,7.85398e-5
Test1,1-Compress,4.567,2.006,0.202,0.031,,0.0914855,394.704,,9.14855,0.394704,,,,7.85398e-5
Test1,1-Compress,4.600,2.004,0.204,0.031,,0.0923913,394.704,,9.23913,0.394704,,,,7.85398e-5
Test1,1-Compress,4.633,2.003,0.205,0.031,,0.0928442,394.704,,9.28442,0.394704,,,,7.85398e-5
Test1,1-Compress,4.667,2.001,0.207,0.038,,0.09375,483.831,,9.375,0.483831,,,,7.85398e-5
Test1,1-Compress,4.700,2,0.208,0.038,,0.0942029,483.831,,9.42029,0.483831,,,,7.85398e-5
Test1,1-Compress,4.733,1.998,0.21,0.038,,0.0951087,483.831,,9.51087,0.483831,,,,7.85398e-5
Test1,1-Compress,4.767,1.997,0.211,0.038,,0.0955616,483.831,,9.55616,0.483831,,,,7.85398e-5
Test1,1-Compress,4.800,1.996,0.212,0.038,,0.0960145,483.831,,9.60145,0.483831,,,,7.85398e-5
Test1,1-Compress,4.833,1.995,0.213,0.031,,0.0964674,394.704,,9.64674,0.394704,,,,7.85398e-5
Test1,1-Compress,4.867,1.993,0.215,0.031,,0.0973732,394.704,,9.73732,0.394704,,,,7.85398e-5
Test1,1-Compress,4.900,1.991,0.217,0.038,,0.098279,483.831,,9.8279,0.483831,,,,7.85398e-5
Test1,1-Compress,4.933,1.99,0.218,0.038,,0.0987319,483.831,,9.87319,0.483831,,,,7.85398e-5
Test1,1-Compress,4.967,1.988,0.22,0.031,,0.0996377,394.704,,9.96377,0.394704,,,,7.85398e-5
Test1,1-Compress,5.000,1.987,0.221,0.038,,0.100091,483.831,,10.0091,0.483831,,,,7.85398e-5
Test1,1-Compress,5.033,1.985,0.223,0.038,,0.100996,483.831,,10.0996,0.483831,,,,7.85398e-5
Test1,1-Compress,5.067,1.984,0.224,0.044,,0.101449,560.226,,10.1449,0.560226,,,,7.85398e-5
Test1,1-Compress,5.100,1.982,0.226,0.038,,0.102355,483.831,,10.2355,0.483831,,,,7.85398e-5
Test1,1-Compress,5.133,1.981,0.227,0.031,,0.102808,394.704,,10.2808,0.394704,,,,7.85398e-5
Test1,1-Compress,5.167,1.979,0.229,0.031,,0.103714,394.704,,10.3714,0.394704,,,,7.85398e-5
Test1,1-Compress,5.200,1.978,0.23,0.031,,0.104167,394.704,,10.4167,0.394704,,,,7.85398e-5
Test1,1-Compress,5.233,1.977,0.231,0.031,,0.10462,394.704,,10.462,0.394704,,,,7.85398e-5
Test1,1-Compress,5.267,1.975,0.233,0.031,,0.105525,394.704,,10.5525,0.394704,,,,7.85398e-5
Test1,1-Compress,5.300,1.973,0.235,0.038,,0.106431,483.831,,10.6431,0.483831,,,,7.85398e-5
Test1,1-Compress,5.333,1.972,0.236,0.038,,0.106884,483.831,,10.6884,0.483831,,,,7.85398e-5
Test1,1-Compress,5.367,1.97,0.238,0.044,,0.10779,560.226,,10.779,0.560226,,,,7.85398e-5
Test1,1-Compress,5.400,1.969,0.239,0.044,,0.108243,560.226,,10.8243,0.560226,,,,7.85398e-5
Test1,1-Compress,5.433,1.967,0.241,0.038,,0.109149,483.831,,10.9149,0.483831,,,,7.85398e-5
Test1,1-Compress,5.467,1.966,0.242,0.031,,0.109601,394.704,,10.9601,0.394704,,,,7.85398e-5
Test1,1-Compress,5.500,1.965,0.243,0.031,,0.110054,394.704,,11.0054,0.394704,,,,7.85398e-5
Test1,1-Compress,5.533,1.964,0.244,0.031,,0.110507,394.704,,11.0507,0.394704,,,,7.85398e-5
Test1,1-Compress,5.567,1.962,0.246,0.031,,0.111413,394.704,,11.1413,0.394704,,,,7.85398e-5
Test1,1-Compress,5.600,1.96,0.248,0.031,,0.112319,394.704,,11.2319,0.394704,,,,7.85398e-5
Test1,1-Compress,5.633,1.959,0.249,0.038,,0.112772,483.831,,11.2772,0.483831,,,,7.85398e-5
Test1,1-Compress,5.667,1.957,0.251,0.044,,0.113678,560.226,,11.3678,0.560226,,,,7.85398e-5
Test1,1-Compress,5.700,1.956,0.252,0.044,,0.11413,560.226,,11.413,0.560226,,,,7.85398e-5
Test1,1-Compress,5.733,1.954,0.254,0.044,,0.115036,560.226,,11.5036,0.560226,,,,7.85398e-5
Test1,1-Compress,5.767,1.953,0.255,0.031,,0.115489,394.704,,11.5489,0.394704,,,,7.85398e-5
Test1,1-Compress,5.800,1.952,0.256,0.031,,0.115942,394.704,,11.5942,0.394704,,,,7.85398e-5
Test1,1-Compress,5.833,1.95,0.258,0.031,,0.116848,394.704,,11.6848,0.394704,,,,7.85398e-5
Test1,1-Compress,5.867,1.948,0.26,0.031,,0.117754,394.704,,11.7754,0.394704,,,,7.85398e-5
Test1,1-Compress,5.900,1.947,0.261,0.031,,0.118207,394.704,,11.8207,0.394704,,,,7.85398e-5
Test1,1-Compress,5.933,1.946,0.262,0.031,,0.118659,394.704,,11.8659,0.394704,,,,7.85398e-5
Test1,1-Compress,5.967,1.944,0.264,0.038,,0.119565,483.831,,11.9565,0.483831,,,,7.85398e-5
Test1,1-Compress,6.000,1.942,0.266,0.038,,0.120471,483.831,,12.0471,0.483831,,,,7.85398e-5
Test1,1-Compress,6.033,1.941,0.267,0.044,,0.120924,560.226,,12.0924,0.560226,,,,7.85398e-5
Test1,1-Compress,6.067,1.939,0.269,0.038,,0.12183,483.831,,12.183,0.483831,,,,7.85398e-5
Test1,1-Compress,6.100,1.938,0.27,0.031,,0.122283,394.704,,12.2283,0.394704,,,,7.85398e-5
Test1,1-Compress,6.133,1.937,0.271,0.031,,0.122736,394.704,,12.2736,0.394704,,,,7.85398e-5
Test1,1-Compress,6.167,1.935,0.273,0.031,,0.123641,394.704,,12.3641,0.394704,,,,7.85398e-5
Test1,1-Compress,6.200,1.934,0.274,0.038,,0.124094,483.831,,12.4094,0.483831,,,,7.85398e-5
Test1,1-Compress,6.233,1.932,0.276,0.038,,0.125,483.831,,12.5,0.483831,,,,7.85398e-5
Test1,1-Compress,6.267,1.931,0.277,0.038,,0.125453,483.831,,12.5453,0.483831,,,,7.85398e-5
Test1,1-Compress,6.300,1.929,0.279,0.038,,0.126359,483.831,,12.6359,0.483831,,,,7.85398e-5
Test1,1-Compress,6.333,1.928,0.28,0.044,,0.126812,560.226,,12.6812,0.560226,,,,7.85398e-5
Test1,1-Compress,6.367,1.926,0.282,0.038,,0.127717,483.831,,12.7717,0.483831,,,,7.85398e-5
Test1,1-Compress,6.400,1.925,0.283,0.038,,0.12817,483.831,,12.817,0.483831,,,,7.85398e-5
Test1,1-Compress,6.433,1.923,0.285,0.031,,0.129076,394.704,,12.9076,0.394704,,,,7.85398e-5
Test1,1-Compress,6.467,1.922,0.286,0.031,,0.129529,394.704,,12.9529,0.394704,,,,7.85398e-5
Test1,1-Compress,6.500,1.921,0.287,0.031,,0.129982,394.704,,12.9982,0.394704,,,,7.85398e-5
Test1,1-Compress,6.533,1.919,0.289,0.031,,0.130888,394.704,,13.0888,0.394704,,,,7.85398e-5
Test1,1-Compress,6.567,1.917,0.291,0.031,,0.131793,394.704,,13.1793,0.394704,,,,7.85398e-5
Test1,1-Compress,6.600,1.916,0.292,0.038,,0.132246,483.831,,13.2246,0.483831,,,,7.85398e-5
Test1,1-Compress,6.633,1.915,0.293,0.044,,0.132699,560.226,,13.2699,0.560226,,,,7.85398e-5
Test1,1-Compress,6.667,1.913,0.295,0.044,,0.133605,560.226,,13.3605,0.560226,,,,7.85398e-5
Test1,1-Compress,6.700,1.911,0.297,0.044,,0.134511,560.226,,13.4511,0.560226,,,,7.85398e-5
Test1,1-Compress,6.733,1.91,0.298,0.038,,0.134964,483.831,,13.4964,0.483831,,,,7.85398e-5
Test1,1-Compress,6.767,1.909,0.299,0.031,,0.135417,394.704,,13.5417,0.394704,,,,7.85398e-5
Test1,1-Compress,6.800,1.907,0.301,0.031,,0.136322,394.704,,13.6322,0.394704,,,,7.85398e-5
Test1,1-Compress,6.833,1.906,0.302,0.031,,0.136775,394.704,,13.6775,0.394704,,,,7.85398e-5
Test1,1-Compress,6.867,1.904,0.304,0.031,,0.137681,394.704,,13.7681,0.394704,,,,7.85398e-5
Test1,1-Compress,6.900,1.903,0.305,0.038,,0.138134,483.831,,13.8134,0.483831,,,,7.85398e-5
Test1,1-Compress,6.933,1.901,0.307,0.038,,0.13904,483.831,,13.904,0.483831,,,,7.85398e-5
Test1,1-Compress,6.967,1.899,0.309,0.044,,0.139946,560.226,,13.9946,0.560226,,,,7.85398e-5
Test1,1-Compress,7.000,1.898,0.31,0.044,,0.140399,560.226,,14.0399,0.560226,,,,7.85398e-5
Test1,1-Compress,7.033,1.897,0.311,0.038,,0.140851,483.831,,14.0851,0.483831,,,,7.85398e-5
Test1,1-Compress,7.067,1.895,0.313,0.031,,0.141757,394.704,,14.1757,0.394704,,,,7.85398e-5
Test1,1-Compress,7.100,1.894,0.314,0.031,,0.14221,394.704,,14.221,0.394704,,,,7.85398e-5
Test1,1-Compress,7.133,1.893,0.315,0.031,,0.142663,394.704,,14.2663,0.394704,,,,7.85398e-5
Test1,1-Compress,7.167,1.891,0.317,0.031,,0.143569,394.704,,14.3569,0.394704,,,,7.85398e-5
Test1,1-Compress,7.200,1.89,0.318,0.031,,0.144022,394.704,,14.4022,0.394704,,,,7.85398e-5
Test1,1-Compress,7.233,1.888,0.32,0.038,,0.144928,483.831,,14.4928,0.483831,,,,7.85398e-5
Test1,1-Compress,7.267,1.886,0.322,0.038,,0.145833,483.831,,14.5833,0.483831,,,,7.85398e-5
Test1,1-Compress,7.300,1.885,0.323,0.044,,0.146286,560.226,,14.6286,0.560226,,,,7.85398e-5
Test1,1-Compress,7.333,1.884,0.324,0.038,,0.146739,483.831,,14.6739,0.483831,,,,7.85398e-5
Test1,1-Compress,7.367,1.882,0.326,0.031,,0.147645,394.704,,14.7645,0.394704,,,,7.85398e-5
Test1,1-Compress,7.400,1.88,0.328,0.031,,0.148551,394.704,,14.8551,0.394704,,,,7.85398e-5
Test1,1-Compress,7.433,1.879,0.329,0.031,,0.149004,394.704,,14.9004,0.394704,,,,7.85398e-5
Test1,1-Compress,7.467,1.878,0.33,0.031,,0.149457,394.704,,14.9457,0.394704,,,,7.85398e-5
Test1,1-Compress,7.500,1.876,0.332,0.031,,0.150362,394.704,,15.0362,0.394704,,,,7.85398e-5
Test1,1-Compress,7.533,1.875,0.333,0.031,,0.150815,394.704,,15.0815,0.394704,,,,7.85398e-5
Test1,1-Compress,7.567,1.873,0.335,0.038,,0.151721,483.831,,15.1721,0.483831,,,,7.85398e-5
Test1,1-Compress,7.600,1.872,0.336,0.044,,0.152174,560.226,,15.2174,0.560226,,,,7.85398e-5
Test1,1-Compress,7.633,1.87,0.338,0.044,,0.15308,560.226,,15.308,0.560226,,,,7.85398e-5
Test1,1-Compress,7.667,1.868,0.34,0.038,,0.153986,483.831,,15.3986,0.483831,,,,7.85398e-5
Test1,1-Compress,7.700,1.867,0.341,0.031,,0.154438,394.704,,15.4438,0.394704,,,,7.85398e-5
Test1,1-Compress,7.733,1.866,0.342,0.031,,0.154891,394.704,,15.4891,0.394704,,,,7.85398e-5
Test1,1-Compress,7.767,1.865,0.343,0.031,,0.155344,394.704,,15.5344,0.394704,,,,7.85398e-5
Test1,1-Compress,7.800,1.863,0.345,0.031,,0.15625,394.704,,15.625,0.394704,,,,7.85398e-5
Test1,1-Compress,7.833,1.862,0.346,0.038,,0.156703,483.831,,15.6703,0.483831,,,,7.85398e-5
