SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N,,Strain,Stress(Pascal),,%Strain,Stress(kPa),,,,Area(m^2)
Test1,1-Compress,2.467,5.459,0.282,0.025,,0.0491204,318.31,,4.91204,0.31831,,,,7.85398e-5
Test1,1-Compress,2.500,5.455,0.286,0.019,,0.0498171,241.916,,4.98171,0.241916,,,,7.85398e-5
Test1,1-Compress,2.533,5.452,0.289,0.012,,0.0503397,152.789,,5.03397,0.152789,,,,7.85398e-5
Test1,1-Compress,2.567,5.447,0.294,0.005,,0.0512106,63.662,,5.12106,0.063662,,,,7.85398e-5
Test1,1-Compress,2.600,5.444,0.297,0.005,,0.0517331,63.662,,5.17331,0.063662,,,,7.85398e-5
Test1,1-Compress,2.633,5.44,0.301,0.005,,0.0524299,63.662,,5.24299,0.063662,,,,7.85398e-5
Test1,1-Compress,2.667,5.436,0.305,0.012,,0.0531266,152.789,,5.31266,0.152789,,,,7.85398e-5
Test1,1-Compress,2.700,5.432,0.309,0.005,,0.0538234,63.662,,5.38234,0.063662,,,,7.85398e-5
Test1,1-Compress,2.733,5.429,0.312,-0.002,,0.0543459,-25.4648,,5.43459,-0.0254648,,,,7.85398e-5
Test1,1-Compress,2.767,5.424,0.317,0.005,,0.0552169,63.662,,5.52169,0.063662,,,,7.85398e-5
Test1,1-Compress,2.800,5.421,0.32,0.012,,0.0557394,152.789,,5.57394,0.152789,,,,7.85398e-5
Test1,1-Compress,2.833,5.417,0.324,0.019,,0.0564362,241.916,,5.64362,0.241916,,,,7.85398e-5
Test1,1-Compress,2.867,5.413,0.328,0.005,,0.0571329,63.662,,5.71329,0.063662,,,,7.85398e-5
Test1,1-Compress,2.900,5.409,0.332,-0.002,,0.0578296,-25.4648,,5.78296,-0.0254648,,,,7.85398e-5
Test1,1-Compress,2.933,5.406,0.335,0.005,,0.0583522,63.662,,5.83522,0.063662,,,,7.85398e-5
Test1,1-Compress,2.967,5.401,0.34,0.012,,0.0592231,152.789,,5.92231,0.152789,,,,7.85398e-5
Test1,1-Compress,3.000,5.397,0.344,0.005,,0.0599199,63.662,,5.99199,0.063662,,,,7.85398e-5
Test1,1-Compress,3.033,5.394,0.347,0.019,,0.0604424,241.916,,6.04424,0.241916,,,,7.85398e-5
Test1,1-Compress,3.067,5.39,0.351,0.012,,0.0611392,152.789,,6.11392,0.152789,,,,7.85398e-5
Test1,1-Compress,3.100,5.386,0.355,0.012,,0.0618359,152.789,,6.18359,0.152789,,,,7.85398e-5
Test1,1-Compress,3.133,5.383,0.358,0.019,,0.0623585,241.916,,6.23585,0.241916,,,,7.85398e-5
Test1,1-Compress,3.167,5.378,0.363,0.019,,0.0632294,241.916,,6.32294,0.241916,,,,7.85398e-5
Test1,1-Compress,3.200,5.375,0.366,0.005,,0.063752,63.662,,6.3752,0.063662,,,,7.85398e-5
Test1,1-Compress,3.233,5.371,0.37,0.012,,0.0644487,152.789,,6.44487,0.152789,,,,7.85398e-5
Test1,1-Compress,3.267,5.366,0.375,0.005,,0.0653196,63.662,,6.53196,0.063662,,,,7.85398e-5
Test1,1-Compress,3.300,5.363,0.378,0.005,,0.0658422,63.662,,6.58422,0.063662,,,,7.85398e-5
Test1,1-Compress,3.333,5.36,0.381,0.012,,0.0663647,152.789,,6.63647,0.152789,,,,7.85398e-5
Test1,1-Compress,3.367,5.355,0.386,0.012,,0.0672357,152.789,,6.72357,0.152789,,,,7.85398e-5
Test1,1-Compress,3.400,5.352,0.389,0.012,,0.0677582,152.789,,6.77582,0.152789,,,,7.85398e-5
Test1,1-Compress,3.433,5.348,0.393,0.025,,0.068455,318.31,,6.8455,0.31831,,,,7.85398e-5
Test1,1-Compress,3.467,5.344,0.397,0.019,,0.0691517,241.916,,6.91517,0.241916,,,,7.85398e-5
Test1,1-Compress,3.500,5.34,0.401,0.012,,0.0698485,152.789,,6.98485,0.152789,,,,7.85398e-5
Test1,1-Compress,3.533,5.337,0.404,-0.002,,0.070371,-25.4648,,7.0371,-0.0254648,,,,7.85398e-5
Test1,1-Compress,3.567,5.332,0.409,0.005,,0.0712419,63.662,,7.12419,0.063662,,,,7.85398e-5
Test1,1-Compress,3.600,5.329,0.412,0.005,,0.0717645,63.662,,7.17645,0.063662,,,,7.85398e-5
Test1,1-Compress,3.633,5.325,0.416,-0.002,,0.0724612,-25.4648,,7.24612,-0.0254648,,,,7.85398e-5
Test1,1-Compress,3.667,5.321,0.42,0.005,,0.073158,63.662,,7.3158,0.063662,,,,7.85398e-5
Test1,1-Compress,3.700,5.317,0.424,-0.002,,0.0738547,-25.4648,,7.38547,-0.0254648,,,,7.85398e-5
Test1,1-Compress,3.733,5.314,0.427,0.012,,0.0743773,152.789,,7.43773,0.152789,,,,7.85398e-5
Test1,1-Compress,3.767,5.309,0.432,0.012,,0.0752482,152.789,,7.52482,0.152789,,,,7.85398e-5
Test1,1-Compress,3.800,5.306,0.435,0.012,,0.0757708,152.789,,7.57708,0.152789,,,,7.85398e-5
Test1,1-Compress,3.833,5.302,0.439,0.019,,0.0764675,241.916,,7.64675,0.241916,,,,7.85398e-5
Test1,1-Compress,3.867,5.298,0.443,0.005,,0.0771643,63.662,,7.71643,0.063662,,,,7.85398e-5
Test1,1-Compress,3.900,5.294,0.447,-0.002,,0.077861,-25.4648,,7.7861,-0.0254648,,,,7.85398e-5
Test1,1-Compress,3.933,5.291,0.45,-0.002,,0.0783836,-25.4648,,7.83836,-0.0254648,,,,7.85398e-5
Test1,1-Compress,3.967,5.286,0.455,0.005,,0.0792545,63.662,,7.92545,0.063662,,,,7.85398e-5
Test1,1-Compress,4.000,5.283,0.458,-0.002,,0.079777,-25.4648,,7.9777,-0.0254648,,,,7.85398e-5
Test1,1-Compress,4.033,5.279,0.462,0.005,,0.0804738,63.662,,8.04738,0.063662,,,,7.85398e-5
Test1,1-Compress,4.067,5.275,0.466,0.012,,0.0811705,152.789,,8.11705,0.152789,,,,7.85398e-5
Test1,1-Compress,4.100,5.271,0.47,0.019,,0.0818673,241.916,,8.18673,0.241916,,,,7.85398e-5
Test1,1-Compress,4.133,5.268,0.473,0.012,,0.0823898,152.789,,8.23898,0.152789,,,,7.85398e-5
Test1,1-Compress,4.167,5.263,0.478,-0.002,,0.0832608,-25.4648,,8.32608,-0.0254648,,,,7.85398e-5
Test1,1-Compress,4.200,5.26,0.481,-0.002,,0.0837833,-25.4648,,8.37833,-0.0254648,,,,7.85398e-5
Test1,1-Compress,4.233,5.256,0.485,-0.002,,0.0844801,-25.4648,,8.44801,-0.0254648,,,,7.85398e-5
Test1,1-Compress,4.267,5.252,0.489,0.005,,0.0851768,63.662,,8.51768,0.063662,,,,7.85398e-5
Test1,1-Compress,4.300,5.248,0.493,0.005,,0.0858735,63.662,,8.58735,0.063662,,,,7.85398e-5
Test1,1-Compress,4.333,5.245,0.496,-0.002,,0.0863961,-25.4648,,8.63961,-0.0254648,,,,7.85398e-5
Test1,1-Compress,4.367,5.24,0.501,0.012,,0.087267,152.789,,8.7267,0.152789,,,,7.85398e-5
Test1,1-Compress,4.400,5.236,0.505,0.005,,0.0879638,63.662,,8.79638,0.063662,,,,7.85398e-5
Test1,1-Compress,4.433,5.233,0.508,0.005,,0.0884863,63.662,,8.84863,0.063662,,,,7.85398e-5
Test1,1-Compress,4.467,5.229,0.512,0.012,,0.0891831,152.789,,8.91831,0.152789,,,,7.85398e-5
Test1,1-Compress,4.500,5.225,0.516,0.012,,0.0898798,152.789,,8.98798,0.152789,,,,7.85398e-5
Test1,1-Compress,4.533,5.222,0.519,0.012,,0.0904024,152.789,,9.04024,0.152789,,,,7.85398e-5
Test1,1-Compress,4.567,5.217,0.524,0.005,,0.0912733,63.662,,9.12733,0.063662,,,,7.85398e-5
Test1,1-Compress,4.600,5.214,0.527,0.005,,0.0917959,63.662,,9.17959,0.063662,,,,7.85398e-5
Test1,1-Compress,4.633,5.21,0.531,0.012,,0.0924926,152.789,,9.24926,0.152789,,,,7.85398e-5
Test1,1-Compress,4.667,5.205,0.536,-0.002,,0.0933635,-25.4648,,9.33635,-0.0254648,,,,7.85398e-5
Test1,1-Compress,4.700,5.202,0.539,-0.002,,0.0938861,-25.4648,,9.38861,-0.0254648,,,,7.85398e-5
Test1,1-Compress,4.733,5.199,0.542,0.012,,0.0944086,152.789,,9.44086,0.152789,,,,7.85398e-5
Test1,1-Compress,4.767,5.194,0.547,0.012,,0.0952796,152.789,,9.52796,0.152789,,,,7.85398e-5
Test1,1-Compress,4.800,5.191,0.55,0.012,,0.0958021,152.789,,9.58021,0.152789,,,,7.85398e-5
Test1,1-Compress,4.833,5.187,0.554,0.005,,0.0964989,63.662,,9.64989,0.063662,,,,7.85398e-5
Test1,1-Compress,4.867,5.183,0.558,0.012,,0.0971956,152.789,,9.71956,0.152789,,,,7.85398e-5
Test1,1-Compress,4.900,5.179,0.562,0.005,,0.0978924,63.662,,9.78924,0.063662,,,,7.85398e-5
Test1,1-Compress,4.933,5.176,0.565,0.005,,0.0984149,63.662,,9.84149,0.063662,,,,7.85398e-5
Test1,1-Compress,4.967,5.171,0.57,-0.002,,0.0992858,-25.4648,,9.92858,-0.0254648,,,,7.85398e-5
Test1,1-Compress,5.000,5.168,0.573,0.012,,0.0998084,152.789,,9.98084,0.152789,,,,7.85398e-5
Test1,1-Compress,5.033,5.164,0.577,0.019,,0.100505,241.916,,10.0505,0.241916,,,,7.85398e-5
Test1,1-Compress,5.067,5.16,0.581,0.019,,0.101202,241.916,,10.1202,0.241916,,,,7.85398e-5
Test1,1-Compress,5.100,5.156,0.585,0.019,,0.101899,241.916,,10.1899,0.241916,,,,7.85398e-5
Test1,1-Compress,5.133,5.153,0.588,0.012,,0.102421,152.789,,10.2421,0.152789,,,,7.85398e-5
Test1,1-Compress,5.167,5.148,0.593,-0.002,,0.103292,-25.4648,,10.3292,-0.0254648,,,,7.85398e-5
Test1,1-Compress,5.200,5.145,0.596,-0.002,,0.103815,-25.4648,,10.3815,-0.0254648,,,,7.85398e-5
Test1,1-Compress,5.233,5.141,0.6,0.005,,0.104511,63.662,,10.4511,0.063662,,,,7.85398e-5
Test1,1-Compress,5.267,5.137,0.604,0.005,,0.105208,63.662,,10.5208,0.063662,,,,7.85398e-5
Test1,1-Compress,5.300,5.133,0.608,-0.002,,0.105905,-25.4648,,10.5905,-0.0254648,,,,7.85398e-5
Test1,1-Compress,5.333,5.13,0.611,-0.002,,0.106427,-25.4648,,10.6427,-0.0254648,,,,7.85398e-5
Test1,1-Compress,5.367,5.125,0.616,0.012,,0.107298,152.789,,10.7298,0.152789,,,,7.85398e-5
Test1,1-Compress,5.400,5.122,0.619,0.012,,0.107821,152.789,,10.7821,0.152789,,,,7.85398e-5
Test1,1-Compress,5.433,5.118,0.623,0.012,,0.108518,152.789,,10.8518,0.152789,,,,7.85398e-5
Test1,1-Compress,5.467,5.114,0.627,0.005,,0.109214,63.662,,10.9214,0.063662,,,,7.85398e-5
Test1,1-Compress,5.500,5.11,0.631,0.005,,0.109911,63.662,,10.9911,0.063662,,,,7.85398e-5
Test1,1-Compress,5.533,5.107,0.634,-0.002,,0.110434,-25.4648,,11.0434,-0.0254648,,,,7.85398e-5
Test1,1-Compress,5.567,5.102,0.639,-0.002,,0.111305,-25.4648,,11.1305,-0.0254648,,,,7.85398e-5
Test1,1-Compress,5.600,5.099,0.642,-0.002,,0.111827,-25.4648,,11.1827,-0.0254648,,,,7.85398e-5
Test1,1-Compress,5.633,5.095,0.646,0.005,,0.112524,63.662,,11.2524,0.063662,,,,7.85398e-5
Test1,1-Compress,5.667,5.091,0.65,0.005,,0.113221,63.662,,11.3221,0.063662,,,,7.85398e-5
Test1,1-Compress,5.700,5.087,0.654,0.005,,0.113917,63.662,,11.3917,0.063662,,,,7.85398e-5
Test1,1-Compress,5.733,5.084,0.657,0.019,,0.11444,241.916,,11.444,0.241916,,,,7.85398e-5
Test1,1-Compress,5.767,5.079,0.662,0.012,,0.115311,152.789,,11.5311,0.152789,,,,7.85398e-5
Test1,1-Compress,5.800,5.075,0.666,0.005,,0.116008,63.662,,11.6008,0.063662,,,,7.85398e-5
Test1,1-Compress,5.833,5.072,0.669,0.005,,0.11653,63.662,,11.653,0.063662,,,,7.85398e-5
Test1,1-Compress,5.867,5.067,0.674,0.012,,0.117401,152.789,,11.7401,0.152789,,,,7.85398e-5
Test1,1-Compress,5.900,5.064,0.677,0.005,,0.117924,63.662,,11.7924,0.063662,,,,7.85398e-5
Test1,1-Compress,5.933,5.061,0.68,0.012,,0.118446,152.789,,11.8446,0.152789,,,,7.85398e-5
Test1,1-Compress,5.967,5.056,0.685,0.012,,0.119317,152.789,,11.9317,0.152789,,,,7.85398e-5
Test1,1-Compress,6.000,5.053,0.688,0.012,,0.11984,152.789,,11.984,0.152789,,,,7.85398e-5
Test1,1-Compress,6.033,5.049,0.692,0.012,,0.120536,152.789,,12.0536,0.152789,,,,7.85398e-5
Test1,1-Compress,6.067,5.044,0.697,0.005,,0.121407,63.662,,12.1407,0.063662,,,,7.85398e-5
Test1,1-Compress,6.100,5.041,0.7,0.012,,0.12193,152.789,,12.193,0.152789,,,,7.85398e-5
Test1,1-Compress,6.133,5.038,0.703,0.012,,0.122453,152.789,,12.2453,0.152789,,,,7.85398e-5
Test1,1-Compress,6.167,5.033,0.708,-0.009,,0.123323,-114.592,,12.3323,-0.114592,,,,7.85398e-5
Test1,1-Compress,6.200,5.03,0.711,-0.009,,0.123846,-114.592,,12.3846,-0.114592,,,,7.85398e-5
Test1,1-Compress,6.233,5.026,0.715,-0.002,,0.124543,-25.4648,,12.4543,-0.0254648,,,,7.85398e-5
Test1,1-Compress,6.267,5.022,0.719,0.005,,0.12524,63.662,,12.524,0.063662,,,,7.85398e-5
Test1,1-Compress,6.300,5.018,0.723,0.005,,0.125936,63.662,,12.5936,0.063662,,,,7.85398e-5
Test1,1-Compress,6.333,5.015,0.726,0.012,,0.126459,152.789,,12.6459,0.152789,,,,7.85398e-5
Test1,1-Compress,6.367,5.01,0.731,0.019,,0.12733,241.916,,12.733,0.241916,,,,7.85398e-5
Test1,1-Compress,6.400,5.007,0.734,0.012,,0.127852,152.789,,12.7852,0.152789,,,,7.85398e-5
Test1,1-Compress,6.433,5.003,0.738,-0.002,,0.128549,-25.4648,,12.8549,-0.0254648,,,,7.85398e-5
Test1,1-Compress,6.467,4.999,0.742,0.005,,0.129246,63.662,,12.9246,0.063662,,,,7.85398e-5
Test1,1-Compress,6.500,4.995,0.746,0.005,,0.129943,63.662,,12.9943,0.063662,,,,7.85398e-5
Test1,1-Compress,6.533,4.992,0.749,0.005,,0.130465,63.662,,13.0465,0.063662,,,,7.85398e-5
Test1,1-Compress,6.567,4.987,0.754,-0.009,,0.131336,-114.592,,13.1336,-0.114592,,,,7.85398e-5
Test1,1-Compress,6.600,4.984,0.757,0.005,,0.131859,63.662,,13.1859,0.063662,,,,7.85398e-5
Test1,1-Compress,6.633,4.98,0.761,0.005,,0.132555,63.662,,13.2555,0.063662,,,,7.85398e-5
Test1,1-Compress,6.667,4.976,0.765,0.005,,0.133252,63.662,,13.3252,0.063662,,,,7.85398e-5
Test1,1-Compress,6.700,4.972,0.769,-0.002,,0.133949,-25.4648,,13.3949,-0.0254648,,,,7.85398e-5
Test1,1-Compress,6.733,4.968,0.773,0.005,,0.134646,63.662,,13.4646,0.063662,,,,7.85398e-5
Test1,1-Compress,6.767,4.964,0.777,0.005,,0.135342,63.662,,13.5342,0.063662,,,,7.85398e-5
Test1,1-Compress,6.800,4.961,0.78,-0.002,,0.135865,-25.4648,,13.5865,-0.0254648,,,,7.85398e-5
Test1,1-Compress,6.833,4.957,0.784,0.012,,0.136562,152.789,,13.6562,0.152789,,,,7.85398e-5
Test1,1-Compress,6.867,4.953,0.788,0.012,,0.137258,152.789,,13.7258,0.152789,,,,7.85398e-5
Test1,1-Compress,6.900,4.949,0.792,0.005,,0.137955,63.662,,13.7955,0.063662,,,,7.85398e-5
Test1,1-Compress,6.933,4.946,0.795,0.005,,0.138478,63.662,,13.8478,0.063662,,,,7.85398e-5
Test1,1-Compress,6.967,4.941,0.8,0.012,,0.139349,152.789,,13.9349,0.152789,,,,7.85398e-5
Test1,1-Compress,7.000,4.937,0.804,0.005,,0.140045,63.662,,14.0045,0.063662,,,,7.85398e-5
Test1,1-Compress,7.033,4.934,0.807,0.005,,0.140568,63.662,,14.0568,0.063662,,,,7.85398e-5
Test1,1-Compress,7.067,4.93,0.811,0.012,,0.141265,152.789,,14.1265,0.152789,,,,7.85398e-5
Test1,1-Compress,7.100,4.926,0.815,0.019,,0.141961,241.916,,14.1961,0.241916,,,,7.85398e-5
Test1,1-Compress,7.133,4.923,0.818,0.012,,0.142484,152.789,,14.2484,0.152789,,,,7.85398e-5
Test1,1-Compress,7.167,4.918,0.823,0.005,,0.143355,63.662,,14.3355,0.063662,,,,7.85398e-5
Test1,1-Compress,7.200,4.915,0.826,-0.002,,0.143877,-25.4648,,14.3877,-0.0254648,,,,7.85398e-5
Test1,1-Compress,7.233,4.911,0.83,0.005,,0.144574,63.662,,14.4574,0.063662,,,,7.85398e-5
Test1,1-Compress,7.267,4.906,0.835,0.005,,0.145445,63.662,,14.5445,0.063662,,,,7.85398e-5
Test1,1-Compress,7.300,4.903,0.838,0.005,,0.145968,63.662,,14.5968,0.063662,,,,7.85398e-5
Test1,1-Compress,7.333,4.9,0.841,0.005,,0.14649,63.662,,14.649,0.063662,,,,7.85398e-5
Test1,1-Compress,7.367,4.895,0.846,0.012,,0.147361,152.789,,14.7361,0.152789,,,,7.85398e-5
Test1,1-Compress,7.400,4.892,0.849,-0.002,,0.147884,-25.4648,,14.7884,-0.0254648,,,,7.85398e-5
Test1,1-Compress,7.433,4.888,0.853,0.012,,0.14858,152.789,,14.858,0.152789,,,,7.85398e-5
Test1,1-Compress,7.467,4.883,0.858,0.012,,0.149451,152.789,,14.9451,0.152789,,,,7.85398e-5
Test1,1-Compress,7.500,4.88,0.861,-0.002,,0.149974,-25.4648,,14.9974,-0.0254648,,,,7.85398e-5
Test1,1-Compress,7.533,4.877,0.864,-0.009,,0.150496,-114.592,,15.0496,-0.114592,,,,7.85398e-5
Test1,1-Compress,7.567,4.872,0.869,-0.002,,0.151367,-25.4648,,15.1367,-0.0254648,,,,7.85398e-5
Test1,1-Compress,7.600,4.869,0.872,0.005,,0.15189,63.662,,15.189,0.063662,,,,7.85398e-5
Test1,1-Compress,7.633,4.865,0.876,0.019,,0.152587,241.916,,15.2587,0.241916,,,,7.85398e-5
Test1,1-Compress,7.667,4.861,0.88,0.012,,0.153283,152.789,,15.3283,0.152789,,,,7.85398e-5
Test1,1-Compress,7.700,4.857,0.884,0.005,,0.15398,63.662,,15.398,0.063662,,,,7.85398e-5
Test1,1-Compress,7.733,4.854,0.887,0.005,,0.154503,63.662,,15.4503,0.063662,,,,7.85398e-5
