SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N,,Strain,Stress(Pascal),,%Strain,Stress(kPa),,,,Area(m^2)
1:0 (rep 2),1-Compress,3.067,2.964,0.194,0.036,,0.0614313,458.366,,6.14313,0.458366,,,,7.85398e-5
1:0 (rep 2),1-Compress,3.1,2.962,0.196,0.05,,0.0620646,636.62,,6.20646,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,3.133,2.96,0.198,0.043,,0.0626979,547.493,,6.26979,0.547493,,,,7.85398e-5
1:0 (rep 2),1-Compress,3.167,2.958,0.2,0.043,,0.0633312,547.493,,6.33312,0.547493,,,,7.85398e-5
1:0 (rep 2),1-Compress,3.2,2.956,0.202,0.05,,0.0639645,636.62,,6.39645,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,3.233,2.954,0.204,0.05,,0.0645978,636.62,,6.45978,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,3.267,2.952,0.206,0.05,,0.0652312,636.62,,6.52312,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,3.3,2.95,0.208,0.05,,0.0658645,636.62,,6.58645,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,3.333,2.948,0.21,0.05,,0.0664978,636.62,,6.64978,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,3.367,2.945,0.213,0.043,,0.0674478,547.493,,6.74478,0.547493,,,,7.85398e-5
1:0 (rep 2),1-Compress,3.4,2.943,0.215,0.043,,0.0680811,547.493,,6.80811,0.547493,,,,7.85398e-5
1:0 (rep 2),1-Compress,3.433,2.941,0.217,0.05,,0.0687144,636.62,,6.87144,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,3.467,2.939,0.219,0.05,,0.0693477,636.62,,6.93477,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,3.5,2.937,0.221,0.05,,0.069981,636.62,,6.9981,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,3.533,2.935,0.223,0.05,,0.0706143,636.62,,7.06143,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,3.567,2.933,0.225,0.05,,0.0712476,636.62,,7.12476,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,3.6,2.931,0.227,0.05,,0.0718809,636.62,,7.18809,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,3.633,2.929,0.229,0.05,,0.0725142,636.62,,7.25142,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,3.667,2.926,0.232,0.05,,0.0734642,636.62,,7.34642,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,3.7,2.924,0.234,0.05,,0.0740975,636.62,,7.40975,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,3.733,2.922,0.236,0.05,,0.0747308,636.62,,7.47308,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,3.767,2.92,0.238,0.043,,0.0753642,547.493,,7.53642,0.547493,,,,7.85398e-5
1:0 (rep 2),1-Compress,3.8,2.918,0.24,0.043,,0.0759975,547.493,,7.59975,0.547493,,,,7.85398e-5
1:0 (rep 2),1-Compress,3.833,2.916,0.242,0.05,,0.0766308,636.62,,7.66308,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,3.867,2.914,0.244,0.05,,0.0772641,636.62,,7.72641,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,3.9,2.912,0.246,0.05,,0.0778974,636.62,,7.78974,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,3.933,2.91,0.248,0.05,,0.0785307,636.62,,7.85307,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,3.967,2.907,0.251,0.05,,0.0794807,636.62,,7.94807,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,4,2.906,0.252,0.05,,0.0797973,636.62,,7.97973,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,4.033,2.904,0.254,0.05,,0.0804307,636.62,,8.04307,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,4.067,2.901,0.257,0.05,,0.0813806,636.62,,8.13806,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,4.1,2.899,0.259,0.05,,0.0820139,636.62,,8.20139,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,4.133,2.897,0.261,0.05,,0.0826472,636.62,,8.26472,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,4.167,2.894,0.264,0.05,,0.0835972,636.62,,8.35972,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,4.2,2.893,0.265,0.05,,0.0839139,636.62,,8.39139,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,4.233,2.891,0.267,0.05,,0.0845472,636.62,,8.45472,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,4.267,2.888,0.27,0.05,,0.0854972,636.62,,8.54972,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,4.3,2.887,0.271,0.05,,0.0858138,636.62,,8.58138,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,4.333,2.885,0.273,0.05,,0.0864471,636.62,,8.64471,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,4.367,2.882,0.276,0.05,,0.0873971,636.62,,8.73971,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,4.4,2.88,0.278,0.05,,0.0880304,636.62,,8.80304,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,4.433,2.878,0.28,0.05,,0.0886637,636.62,,8.86637,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,4.467,2.876,0.282,0.05,,0.089297,636.62,,8.9297,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,4.5,2.874,0.284,0.05,,0.0899303,636.62,,8.99303,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,4.533,2.872,0.286,0.05,,0.0905636,636.62,,9.05636,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,4.567,2.869,0.289,0.05,,0.0915136,636.62,,9.15136,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,4.6,2.867,0.291,0.05,,0.0921469,636.62,,9.21469,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,4.633,2.865,0.293,0.05,,0.0927802,636.62,,9.27802,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,4.667,2.863,0.295,0.05,,0.0934136,636.62,,9.34136,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,4.7,2.861,0.297,0.05,,0.0940469,636.62,,9.40469,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,4.733,2.859,0.299,0.043,,0.0946802,547.493,,9.46802,0.547493,,,,7.85398e-5
1:0 (rep 2),1-Compress,4.767,2.857,0.301,0.05,,0.0953135,636.62,,9.53135,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,4.8,2.855,0.303,0.05,,0.0959468,636.62,,9.59468,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,4.833,2.853,0.305,0.05,,0.0965801,636.62,,9.65801,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,4.867,2.85,0.308,0.05,,0.0975301,636.62,,9.75301,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,4.9,2.848,0.31,0.05,,0.0981634,636.62,,9.81634,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,4.933,2.847,0.311,0.05,,0.0984801,636.62,,9.84801,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,4.967,2.844,0.314,0.05,,0.09943,636.62,,9.943,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,5,2.842,0.316,0.05,,0.100063,636.62,,10.0063,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,5.033,2.84,0.318,0.05,,0.100697,636.62,,10.0697,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,5.067,2.838,0.32,0.05,,0.10133,636.62,,10.133,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,5.1,2.836,0.322,0.05,,0.101963,636.62,,10.1963,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,5.133,2.834,0.324,0.05,,0.102597,636.62,,10.2597,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,5.167,2.831,0.327,0.05,,0.103547,636.62,,10.3547,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,5.2,2.829,0.329,0.05,,0.10418,636.62,,10.418,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,5.233,2.828,0.33,0.05,,0.104497,636.62,,10.4497,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,5.267,2.825,0.333,0.05,,0.105446,636.62,,10.5446,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,5.3,2.823,0.335,0.057,,0.10608,725.747,,10.608,0.725747,,,,7.85398e-5
1:0 (rep 2),1-Compress,5.333,2.821,0.337,0.05,,0.106713,636.62,,10.6713,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,5.367,2.819,0.339,0.05,,0.107346,636.62,,10.7346,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,5.4,2.817,0.341,0.05,,0.10798,636.62,,10.798,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,5.433,2.815,0.343,0.05,,0.108613,636.62,,10.8613,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,5.467,2.813,0.345,0.05,,0.109246,636.62,,10.9246,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,5.5,2.811,0.347,0.05,,0.10988,636.62,,10.988,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,5.533,2.809,0.349,0.05,,0.110513,636.62,,11.0513,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,5.567,2.806,0.352,0.05,,0.111463,636.62,,11.1463,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,5.6,2.804,0.354,0.05,,0.112096,636.62,,11.2096,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,5.633,2.802,0.356,0.05,,0.11273,636.62,,11.273,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,5.667,2.8,0.358,0.05,,0.113363,636.62,,11.3363,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,5.7,2.798,0.36,0.05,,0.113996,636.62,,11.3996,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,5.733,2.796,0.362,0.05,,0.11463,636.62,,11.463,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,5.767,2.793,0.365,0.05,,0.115579,636.62,,11.5579,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,5.8,2.791,0.367,0.05,,0.116213,636.62,,11.6213,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,5.833,2.789,0.369,0.05,,0.116846,636.62,,11.6846,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,5.867,2.787,0.371,0.05,,0.117479,636.62,,11.7479,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,5.9,2.785,0.373,0.05,,0.118113,636.62,,11.8113,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,5.933,2.784,0.374,0.05,,0.118429,636.62,,11.8429,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,5.967,2.781,0.377,0.05,,0.119379,636.62,,11.9379,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,6,2.779,0.379,0.057,,0.120013,725.747,,12.0013,0.725747,,,,7.85398e-5
1:0 (rep 2),1-Compress,6.033,2.777,0.381,0.057,,0.120646,725.747,,12.0646,0.725747,,,,7.85398e-5
1:0 (rep 2),1-Compress,6.067,2.774,0.384,0.057,,0.121596,725.747,,12.1596,0.725747,,,,7.85398e-5
1:0 (rep 2),1-Compress,6.1,2.772,0.386,0.05,,0.122229,636.62,,12.2229,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,6.133,2.771,0.387,0.05,,0.122546,636.62,,12.2546,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,6.167,2.768,0.39,0.05,,0.123496,636.62,,12.3496,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,6.2,2.766,0.392,0.05,,0.124129,636.62,,12.4129,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,6.233,2.764,0.394,0.05,,0.124763,636.62,,12.4763,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,6.267,2.762,0.396,0.05,,0.125396,636.62,,12.5396,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,6.3,2.76,0.398,0.05,,0.126029,636.62,,12.6029,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,6.333,2.758,0.4,0.05,,0.126662,636.62,,12.6662,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,6.367,2.755,0.403,0.05,,0.127612,636.62,,12.7612,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,6.4,2.754,0.404,0.05,,0.127929,636.62,,12.7929,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,6.433,2.752,0.406,0.05,,0.128562,636.62,,12.8562,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,6.467,2.749,0.409,0.05,,0.129512,636.62,,12.9512,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,6.5,2.747,0.411,0.05,,0.130146,636.62,,13.0146,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,6.533,2.745,0.413,0.05,,0.130779,636.62,,13.0779,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,6.567,2.743,0.415,0.05,,0.131412,636.62,,13.1412,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,6.6,2.741,0.417,0.05,,0.132046,636.62,,13.2046,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,6.633,2.739,0.419,0.05,,0.132679,636.62,,13.2679,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,6.667,2.737,0.421,0.05,,0.133312,636.62,,13.3312,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,6.7,2.735,0.423,0.05,,0.133946,636.62,,13.3946,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,6.733,2.733,0.425,0.05,,0.134579,636.62,,13.4579,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,6.767,2.73,0.428,0.05,,0.135529,636.62,,13.5529,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,6.8,2.728,0.43,0.05,,0.136162,636.62,,13.6162,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,6.833,2.726,0.432,0.05,,0.136795,636.62,,13.6795,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,6.867,2.724,0.434,0.05,,0.137429,636.62,,13.7429,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,6.9,2.722,0.436,0.05,,0.138062,636.62,,13.8062,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,6.933,2.72,0.438,0.05,,0.138695,636.62,,13.8695,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,6.967,2.718,0.44,0.057,,0.139329,725.747,,13.9329,0.725747,,,,7.85398e-5
1:0 (rep 2),1-Compress,7,2.716,0.442,0.057,,0.139962,725.747,,13.9962,0.725747,,,,7.85398e-5
1:0 (rep 2),1-Compress,7.033,2.714,0.444,0.05,,0.140595,636.62,,14.0595,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,7.067,2.711,0.447,0.05,,0.141545,636.62,,14.1545,0.63662,,,,7.85398e-5
1:0 (rep 2),1-Compress,7.1,2.709,0.449,0.05,,0.142179,636.62,,14.2179,0.63662,,,,7.85398e-5
